	var	amp	idoc	iphrase	biggestStep	avgStep
" GUM_academic_theropod-40
_1"	-0.007336651555058651	-8.749868720769882e-05	-0.1756327599287033	-0.16653347095728965	-0.02159234881401062	-0.0036287253621865023
" GUM_academic_theropod-41
_1"	0.004279990282375662	-0.000966731458902359	-0.006695955991744995	-0.014172624772797127	0.004473015666007996	0.005322640284031621
" GUM_academic_thrones-3
_1"	0.006304127811447416	0.0008729565888643265	0.02216920256614685	0.018219668755711904	0.04278580844402313	0.00371994829054742
" GUM_academic_thrones-6
_1"	0.0006731945826766415	-5.7600438594818115e-05	-0.0001304149627685547	0.0011147071931962849	-0.0002751573920249939	0.002050835879579667
" GUM_bio_bernoulli-36
_1"	-0.0016977795363570664	5.694478750228882e-05	-0.06117027997970581	-0.05842220683702237	0.007795520126819611	-0.001985545441351544
" GUM_bio_bernoulli-42
_1"	0.010052431253270544	-0.0006295107305049896	0.03234719857573509	0.01060649349043763	-0.07488171756267548	0.02645080613985877
" GUM_bio_fillmore-18
_1"	-0.0009822765739873618	-0.0006091706454753876	0.06003675224361471	0.08327696320290368	-0.1326643619686365	-0.00734272475207326
" GUM_bio_galois-4
_1"	-0.0016038792305902091	0.00022135116159915924	-0.003256380558013916	-0.001327481317437318	-0.006513476371765137	-0.001072996739006682
" GUM_bio_galois-6
_1"	-0.0015284740559698348	0.00026052631437778473	-0.013470157980918884	-0.012659175884367602	-0.001734904944896698	-0.0004552788786150175
" GUM_bio_galois-6
_2"	0.0009940899601828881	0.00026915594935417175	0.00739731639623642	0.005959850498456376	-0.0018079876899719238	0.00139621986131519
" GUM_bio_galois-14
_1"	0.0018501356959482879	0.00010655634105205536	0.004586711525917053	0.004406010914534519	0.008077964186668396	-0.00246482458299932
" GUM_bio_galois-16
_1"	0.009151604317018933	0.005147527903318405	0.004153817892074585	0.019795490097668456	0.01496870443224907	-0.011395974848575963
" GUM_bio_galois-18
_2"	-0.004613564478697804	0.003935232758522034	0.0012328177690505981	0.008299319414726836	0.01201966404914856	-0.012128936116030248
" GUM_bio_gordon-23
_1"	0.0033290045543453023	-0.004221050068736076	-0.010177463293075562	-0.023806424402151083	-0.007062479853630066	0.02476558061416753
" GUM_bio_hadid-25
_1"	0.005293128476357767	-0.0019146744161844254	0.007984735071659088	-0.006361612074431866	-0.02651338279247284	0.011422581899051487
" GUM_bio_higuchi-10
_1"	-0.0003211614369164062	-0.0007264260202646255	0.00042163580656051636	-0.004524376386155771	4.978477954864502e-05	0.007950778709778533
" GUM_bio_higuchi-11
_1"	0.0013164859501177545	-0.002214919775724411	-0.0020964443683624268	-0.008232984566203694	0.0021029114723205566	0.008558308602207243
" GUM_bio_jerome-20
_1"	-0.00023665771513865091	-0.0024051517248153687	-0.008622154593467712	-0.00991508972474986	-0.018984884023666382	0.0023713246624041395
" GUM_bio_marbles-19
_2"	-0.0005473942658432082	0.0001808367669582367	-0.00023210793733596802	-0.0009851375297792453	-0.0005911737680435181	0.00020385162153765957
" GUM_bio_marbles-21
_1"	0.004662702513154246	0.002015022560954094	-0.018451765179634094	-0.02412222195451963	0.045262306928634644	0.0047118966129698625
" GUM_bio_nida-28
_1"	0.001460772476603929	0.00017494522035121918	0.015490703284740448	0.013712903215524874	0.062057480216026306	0.0007137720161875805
" GUM_bio_nida-29
_1"	-0.0013039409369147645	0.016254588961601257	-0.00012382864952087402	-0.00316389970186548	0.016178593039512634	-0.0034208468544837806
" GUM_bio_nida-29
_2"	-0.0033745128653830947	-0.014787793159484863	-0.0004451572895050049	-0.005596306271386187	-0.015146911144256592	-0.00971684413663286
" GUM_bio_padalecki-35
_1"	0.0037285134637315698	0.0002662297338247299	0.007033884525299072	-0.0021987851660429936	0.009713172912597656	0.008520022246931838
" GUM_bio_theodorus-8
_1"	0.002060548727740849	-0.005169223994016647	0.0026943832635879517	-0.023328810409807055	0.005416184663772583	0.06383775654248891
" GUM_bio_theodorus-25
_1"	-0.0012439497416667361	0.004747031256556511	-0.06288737058639526	-0.058656658431799125	-0.0019253939390182495	0.0043060450959065966
" GUM_conversation_atoms-14
_2"	0.0023701453417002173	-0.0003780461847782135	-0.003994017839431763	0.002657898202065412	-0.007594559341669083	0.01012960558115434
" GUM_conversation_atoms-61
_1"	-0.005197260620113785	-0.0012533236294984818	-0.018292635679244995	-0.016960701686601687	-0.03749711997807026	-0.010689258909652805
" GUM_conversation_atoms-142
_1"	0.0034024055036581263	-0.0005298852920532227	0.014492958784103394	0.010312512616316494	0.029203951358795166	0.0023552787800629957
" GUM_conversation_blacksmithing-91
_1"	0.007488116742866785	-0.003613993525505066	-0.005685523152351379	-0.02509329468011856	-0.013938575983047485	0.014230793962876007
" GUM_conversation_christmas-99
_1"	0.003977145537363974	-0.001353137195110321	-0.09992557764053345	-0.0702330076064055	-0.0020912811160087585	0.05726062456289163
" GUM_conversation_christmas-104
_1"	0.014773815534247794	-0.0018744170665740967	-0.0005618631839752197	0.02279046408477292	-0.001142650842666626	0.032077044496933604
" GUM_conversation_erasmus-28
_1"	0.0036649627845852517	-0.0010009128600358963	0.013259649276733398	0.002835698294429423	0.02499624900519848	0.023169458900211423
" GUM_conversation_erasmus-65
_1"	-0.00022928209900942992	-0.005413038656115532	-0.003980159759521484	-0.007167351823891499	-0.013351542875170708	-0.009110127233414561
" GUM_conversation_erasmus-66
_1"	-0.0010917311943599295	-0.0010034255683422089	0.0166795551776886	0.015368589990097825	0.03237440064549446	-0.0023096899635025314
" GUM_conversation_erasmus-69
_1"	-0.003205240878082556	0.004946839064359665	-0.018456630408763885	-0.01712913488999246	-0.0776936374604702	-0.011941980806890351
" GUM_conversation_erasmus-79
_1"	-0.0014606790038578094	-0.002012070268392563	-0.008924692869186401	-0.00785831584187302	-0.01717429980635643	-0.004160883281763422
" GUM_conversation_erasmus-80
_1"	-0.0030749914219341395	-0.0005139019340276718	-0.00312921404838562	0.00843641643184978	-0.0067440178245306015	-0.01235547502327597
" GUM_conversation_erasmus-82
_1"	0.0036008906853677025	0.0006203865632414818	0.0007666051387786865	0.007547549300071399	0.0021200990304350853	0.01234962421181078
" GUM_conversation_family-49
_1"	0.004797651850279576	0.0022258292883634567	0.039733678102493286	0.051361189086578385	0.08176065795123577	0.017831189214791127
" GUM_conversation_family-68
_2"	0.0034081361605698274	0.002354031428694725	0.0028082653880119324	-0.005602839689415218	0.005637034773826599	0.013429429777539706
" GUM_conversation_family-174
_1"	-0.002292235690818989	0.0007161926478147507	-0.06429219245910645	-0.051094744689468063	-0.0621633380651474	0.007805098581946279
" GUM_conversation_family-184
_1"	0.009192705356385333	-0.004357986152172089	-0.0052892714738845825	-0.020563454215142052	0.010184705257415771	0.031110324410676612
" GUM_fiction_claus-11
_1"	0.0069588452508512755	-5.384907126426697e-06	-0.0037478655576705933	-0.027229421856728497	-0.009581655263900757	0.026878651459183972
" GUM_fiction_claus-21
_1"	0.0022808245494278165	-0.0011809729039669037	0.0017833411693572998	0.004332875005073067	0.002374742180109024	0.0026423143697719836
" GUM_fiction_claus-25
_1"	0.0014483528757797126	0.0021638907492160797	-0.03442008048295975	-0.033196015345096974	-0.04981531202793121	-0.0009066379396244773
" GUM_fiction_claus-38
_2"	0.01066540531199256	-0.0007857214659452438	-0.019879013299942017	-0.0063848496000800115	-0.04193885438144207	0.007883858634158969
" GUM_fiction_error-1
_1"	0.0008368566565167129	0.00023618899285793304	0.0021565109491348267	-0.0010696629651818501	0.004283934831619263	0.0052196023130566815
" GUM_fiction_error-7
_1"	-0.0027234382934198872	-0.00021266937255859375	-0.05637550354003906	-0.057345668313439235	0.008636184968054295	0.005012128780963979
" GUM_fiction_error-13
_1"	0.0011137599365934753	-0.0007713604718446732	0.0013298094272613525	0.004636976254087988	0.0005296897143125534	0.006474629609710389
" GUM_fiction_error-16
_1"	0.006266632428951126	0.002232789993286133	0.0006332695484161377	0.019788883582877004	0.0033425092697143555	0.020109211161200485
" GUM_fiction_error-17
_1"	0.0074953607470938655	-0.0011752359569072723	0.0013803130584721934	0.1517494440416407	-0.22997832857072353	-0.012396380749646746
" GUM_fiction_error-17
_2"	0.013271917125256355	-0.0008758530020713806	0.02484963834285736	0.0065533157158035316	0.03311857581138611	0.02848957545425304
" GUM_fiction_error-17
_3"	0.01833656107542555	-0.0013138148933649063	0.14299140870571136	0.12016984496309213	0.1770716868340969	0.02449248365911784
" GUM_fiction_error-22
_1"	0.002605967705758827	-0.0001353379338979721	0.008710622787475586	-0.0190357266529928	0.017227793112397194	0.020903765974709623
" GUM_fiction_error-24
_1"	0.0023575574023805765	0.0004157852381467819	0.04081800580024719	-0.024416150688569283	0.08198241703212261	0.008092666954122557
" GUM_fiction_error-33
_1"	0.005780289497234151	-3.577210009098053e-05	0.013613291084766388	-0.0004941944677668841	-0.032838091254234314	0.006852023642171509
" GUM_fiction_error-34
_1"	0.003271053097219187	-0.0004708152264356613	-0.005515359342098236	-0.014163861427839652	-0.011024758219718933	0.009469585477684936
" GUM_fiction_frankenstein-23
_1"	0.008244506198133661	-0.0004149544984102249	0.009277433156967163	-0.013653870917072375	0.042057037353515625	0.030265381216610737
" GUM_fiction_frankenstein-27
_1"	0.005882919565267791	-0.0006635449826717377	0.005031153559684753	0.0022512622191711573	0.07910238206386566	0.0028883049061762256
" GUM_fiction_frankenstein-29
_1"	-0.005838723962977008	0.0051924437284469604	-0.09517556428909302	-0.061093997210264206	0.03457824885845184	-0.017533524423128083
" GUM_fiction_frankenstein-53
_1"	0.0009872846744047661	0.0008106529712677002	-0.0014394447207450867	-0.0043997301900087216	-0.002606138586997986	0.003983746596517408
" GUM_fiction_frankenstein-83
_1"	0.02111216484089054	0.0007410850375890732	0.040781617164611816	-0.005652696193594986	0.0809485912322998	0.03416387869843415
" GUM_fiction_garden-6
_1"	0.009256560272370734	-0.0007684584707021713	0.024093657732009888	0.014674691495318415	0.04483407735824585	-0.005829409696161747
" GUM_fiction_garden-19
_1"	0.012896490063975086	-0.0004525715485215187	0.04916761815547943	0.045705889003649136	0.0343460813164711	-0.012123439260849744
" GUM_fiction_garden-25
_1"	-0.00028876144121673525	-0.003910539671778679	-0.03204670548439026	-0.038645331314691056	-0.06948506645858288	-0.011993620741893259
" GUM_fiction_honour-18
_1"	-0.002380290417823422	-9.263865649700165e-05	-0.03866618871688843	-0.04760854677044846	-0.0665682852268219	0.02069619051846011
" GUM_fiction_honour-21
_1"	0.00827773543783658	-0.0016814246773719788	0.02325398474931717	-0.005964754359133018	-0.05778704583644867	0.03128153434381109
" GUM_fiction_moon-6
_1"	0.002132318524991711	9.991973638534546e-05	0.0007841587066650391	0.007152587877945926	0.0016355738043785095	0.010570396158389533
" GUM_fiction_moon-11
_1"	0.0012666741232193746	0.0007514432072639465	-0.02067708969116211	-0.014539842975550665	-0.010407499969005585	0.007874438361752611
" GUM_fiction_moon-14
_1"	0.0017542330585654728	-0.0014761034399271011	0.06060709059238434	0.05889317420819262	-0.0018023252487182617	-0.0048184109562557365
" GUM_fiction_moon-18
_1"	0.0022647145103400906	0.00017979368567466736	0.0005316361784934998	-0.005386576437304558	-0.03301917016506195	-0.00049691948149444
" GUM_fiction_moon-19
_1"	0.0007519976298926423	0.00035939551889896393	0.023710817098617554	0.025159012547672832	0.03399799205362797	0.004567967908570225
" GUM_fiction_oversite-23
_1"	-0.005406143502914934	0.00046155788004398346	-0.08154331147670746	-0.08395291192794752	-0.1629633605480194	0.016652687172728026
" GUM_fiction_oversite-50
_1"	-0.0008120122301204097	-0.0002598930150270462	0.0005765855312347412	0.006511085638541636	0.0009320806711912155	0.010716098120001127
" GUM_fiction_oversite-57
_1"	-0.008114578585988963	-0.0010341424494981766	-0.15747901424765587	-0.14814661556949327	-0.03914111852645874	0.008394077383423515
" GUM_fiction_pag-9
_1"	0.0043787712590420275	5.167350172996521e-05	0.0074460431933403015	-0.0017065064469624636	0.015081271529197693	0.010045765893034686
" GUM_fiction_pag-17
_1"	0.010814649196387714	-0.005468195304274559	-0.004424929618835449	0.022369857224581624	-0.014447694644331932	0.040470617963929784
" GUM_fiction_pag-21
_1"	-0.0016165098795201532	0.000494152307510376	-0.03804141283035278	-0.037544038910165334	-0.07600593566894531	-0.005054028397624158
" GUM_fiction_pag-21
_3"	0.005052234344415145	-0.0009630247950553894	0.02470448613166809	0.014692023719603875	0.04935663938522339	0.012307459874910873
" GUM_fiction_pag-44
_1"	0.005630845263424875	-0.00018675066530704498	0.04830785095691681	0.058682812906900694	9.774230420589447e-05	0.010804853366382844
" GUM_fiction_pag-51
_2"	0.006723549554509961	-4.155002534389496e-05	0.06539654731750488	0.07043031091609642	0.13075524009764194	0.01513603051323073
" GUM_fiction_pag-107
_1"	0.0026958476346297597	0.011659681797027588	-0.00012621283531188965	0.004759218183065239	0.011390447616577148	0.009493306585971042
" GUM_fiction_pixies-22
_1"	0.006857984292705038	0.0008108839392662048	0.0007332563400268555	0.010085321573371164	0.0027976855635643005	0.016670801676809788
" GUM_fiction_pixies-24
_1"	-4.304359576472183e-05	0.0006773043423891068	-0.006942935287952423	0.0007649360028891827	-0.014586463570594788	-0.015459352787657699
" GUM_fiction_pixies-48
_1"	0.011582454273783238	0.0006330013275146484	0.034902915358543396	0.018440254060833716	0.06980440020561218	0.004779690741138029
" GUM_fiction_pixies-58
_1"	-0.0016435332790787766	0.0011081509292125702	0.13587069151821085	-0.027623325765419482	0.3059670142829418	0.027474867391654043
" GUM_fiction_rose-5
_1"	-0.0009785700460358468	0.00148847047239542	-0.0007093250751495361	-0.0002781409605899787	0.022545158863067627	-0.006525078348470131
" GUM_fiction_rose-6
_1"	0.007887925755952464	-0.0003988053649663925	-0.014415062963962555	-0.02707627717228156	-0.028201177716255188	0.024369510774237976
" GUM_fiction_rose-18
_1"	0.0058601907721737845	-0.0015268437564373016	-0.0023658573627471924	0.016675980140765545	0.00010840967297554016	0.033489661136021226
" GUM_fiction_rose-28
_1"	0.0018294280680469094	-0.0009914077818393707	-0.011105988174676895	-0.016094853002761478	-0.021666832268238068	0.008580885913774927
" GUM_fiction_sneeze-7
_1"	0.0007339368499311438	-0.0004864707589149475	-0.0005964040756225586	-0.0036854453917060104	-0.001657821238040924	-0.009453555118742879
" GUM_fiction_sneeze-80
_1"	0.0034006472493126882	-0.0004162527620792389	0.021677255630493164	-0.008129232184408752	0.04302164539694786	0.007678517355368689
" GUM_fiction_sneeze-81
_1"	-0.0018950352578784302	-0.0003245025873184204	-0.056247904896736145	-0.05680751134406281	-0.05451846122741699	0.004186777558461238
" GUM_fiction_sneeze-83
_1"	0.007628699017784887	0.003216821700334549	0.06507869809865952	0.048108876547497625	-0.02550581842660904	0.014172582402825346
" GUM_fiction_time-6
_1"	0.00019481191223269523	0.0003120061010122299	-0.052115216851234436	-0.053372788866795196	0.026564747095108032	0.0034734214777006056
" GUM_fiction_time-17
_1"	-0.0016337746353418045	-0.004653489217162132	0.006399571895599365	0.00519218101565333	-0.004538154229521751	-0.0237714902693896
" GUM_fiction_time-31
_1"	0.0038411030639191185	0.0015835464000701904	0.01279575377702713	0.006838056958065608	0.02606751024723053	0.004776664044087137
" GUM_fiction_time-33
_1"	0.007052931485307903	0.0013535749167203903	-0.008146017789840698	0.008718155535232142	-0.0149375069886446	0.03270984473719932
" GUM_fiction_time-35
_1"	0.0009988598439211044	-0.0017608217895030975	0.0025229156017303467	-0.007804207736155977	-0.0049162358045578	0.009457862234022674
" GUM_fiction_time-41
_1"	0.00023361187699663666	0.0002754088491201401	-0.010853469371795654	-0.03589034720993878	-0.021634841337800026	-0.05580853938058117
" GUM_fiction_veronique-26
_1"	0.006617785386854577	0.00034186430275440216	-0.007191061973571777	0.0039642430333928225	-0.014143435284495354	0.011385035018126169
" GUM_fiction_veronique-40
_1"	0.002118091849888898	-0.000590350478887558	-0.0033049285411834717	-5.2756458324809685e-05	-0.00788673385977745	0.0028036074625731253
" GUM_fiction_veronique-47
_1"	-0.021141834946637364	-0.012983538210391998	-0.10647754371166229	-0.09867722495938791	-0.1309344545006752	0.006676643341779712
" GUM_fiction_veronique-60
_2"	0.0030407226069115445	0.0005097314715385437	-0.0034649819135665894	-0.015167542194065242	-0.03570611774921417	0.018107169095361447
" GUM_fiction_veronique-61
_1"	0.0011930094008142725	0.0009953081607818604	0.035934239625930786	0.03816691391626181	0.07221415638923645	0.0039808127148469735
" GUM_fiction_wedding-7
_1"	-0.0006801791255933443	0.00014508143067359924	0.0014968663454055786	-0.003947009697455761	0.004883795976638794	-0.009821271735228718
" GUM_fiction_wedding-19
_2"	0.002326103717691458	-0.0008012950420379639	0.013837739825248718	0.010483264766027456	0.017775654792785645	0.006774115220238727
" GUM_fiction_wedding-20
_1"	0.016840315178556345	-0.0034773871302604675	0.003712385892868042	0.04960245718671519	0.0038057640194892883	0.0827109701724516
" GUM_fiction_wedding-23
_1"	0.001062622424350776	-0.0016106832772493362	-0.0038314834237098694	-0.006778369859209543	-0.007411077618598938	0.00025897832843017887
" GUM_fiction_wedding-37
_1"	0.002378560364746221	-0.0012456867843866348	0.01168087124824524	0.014837880460926711	0.006337931379675865	0.005481110575298466
" GUM_fiction_wedding-38
_1"	0.003941557972483134	-0.0010909214615821838	0.0055768899619579315	0.00023100621457028403	0.011659465730190277	0.0052118823075523735
" GUM_interview_ants-15
_1"	-0.045760536952697925	0.0018148329108953476	-0.058730054517365016	0.005357941674689504	0.11850771866738796	-0.06641062338846723
" GUM_interview_ants-26
_1"	-8.012809648719893e-05	-0.0013297945261001587	9.775161743164062e-05	-0.004417561721056673	-0.001213565468788147	0.0004959196000751398
" GUM_interview_ants-59
_2"	-0.00011862367730689632	-0.0010480387136340141	-0.006956115365028381	-0.005646249117985835	-0.0020681917667388916	-0.004121414246788663
" GUM_interview_brotherhood-8
_1"	-0.005727303886747505	-0.0032643303275108337	-0.0063315629959106445	-0.011939446401150744	-0.015627168118953705	-0.015679082961688795
" GUM_interview_brotherhood-21
_1"	0.0025441636104055892	0.00030042044818401337	0.005803190171718597	0.0057912708998754114	0.011588260531425476	-0.0022122027659834537
" GUM_interview_chomsky-21
_1"	0.0022274631980206613	-0.0009288638830184937	-0.04261288046836853	0.036173729225993156	-0.00044636428356170654	0.011753334829108036
" GUM_interview_chomsky-30
_1"	0.002185731566712916	-0.0003615729510784149	0.05598387122154236	-0.0391226716664812	0.09153931215405464	0.01259071168904545
" GUM_interview_chomsky-33
_1"	0.0013060790695463564	-0.0002667475491762161	0.0009365975856781006	0.005403357280537202	0.001604301854968071	0.007325702858863831
" GUM_interview_cocktail-19
_1"	-0.009361907226224195	-0.008598795160651207	0.0059410035610198975	-0.018356648055386948	0.003420064225792885	0.006494092846775601
" GUM_interview_cocktail-31
_1"	0.0024946640613215665	-0.0007715392857789993	-0.0012733414769172668	-0.006407174427589091	-0.0023739486932754517	0.004505313056704235
" GUM_interview_cocktail-39
_1"	-0.003996293119954496	-0.0005301050841808319	0.08095484972000122	-0.0032322181223500834	0.1617506928741932	-0.007240417900104684
" GUM_interview_cocktail-50
_1"	0.004056127687237926	0.00014288350939750671	8.96751880645752e-05	0.017848362920964145	0.0003345124423503876	0.026449459187193394
" GUM_interview_daly-5
_1"	-0.006772722917837509	0.0005068238824605942	-0.06604228913784027	-0.05772550404071808	-0.05587312579154968	-0.00940146578085635
" GUM_interview_daly-7
_3"	0.0032817601236533878	2.5661662220954895e-05	-0.0022476911544799805	-0.009957613254748754	0.004997372627258301	0.011644146324175847
" GUM_interview_daly-14
_1"	0.0007673319279197927	0.0004907455295324326	-0.003336150199174881	-0.0048578930729480385	-0.006865061819553375	0.0029961233819657818
" GUM_interview_daly-25
_1"	-0.0009902678054975328	-0.0003370605409145355	0.03738728165626526	0.031506959262806	0.013075873255729675	0.002015828150785992
" GUM_interview_daly-34
_2"	-0.002628363046058981	0.0006573405116796494	0.00936540961265564	-0.0025511470134469416	3.137253224849701e-05	-0.013054362061928532
" GUM_interview_dungeon-17
_1"	0.0009758164698141711	-0.0029082559049129486	0.004368335008621216	0.009627497753909475	0.008747730404138565	0.010613625360334791
" GUM_interview_dungeon-20
_1"	0.001119555128382771	0.0020606033504009247	-0.00010669231414794922	0.002188449069453813	0.001852225512266159	0.0020368018005260044
" GUM_interview_dungeon-20
_2"	0.0009917516737202661	-0.0005972012877464294	-0.00026938319206237793	0.00016895121347815234	-0.001126907765865326	0.0005262554211918763
" GUM_interview_dungeon-21
_1"	0.005656688074840793	-0.0019536390900611877	-0.0693143904209137	0.0516072884978106	-0.14087370783090591	0.002094806358218196
" GUM_interview_dungeon-22
_1"	0.0036752146165675847	0.0023062601685523987	-0.003383234143257141	0.0008466115481603476	-0.006736189126968384	-0.016239546386835474
" GUM_interview_dungeon-22
_2"	0.004786425907046879	0.00245492160320282	0.005549639463424683	-0.0010114015312865376	0.01098555326461792	0.0026194232904041825
" GUM_interview_herrick-15
_1"	-0.0008174556303944258	-0.001650325022637844	-0.006527498364448547	-0.009123300518350308	-0.01331356167793274	-0.002022409898757238
" GUM_interview_herrick-16
_1"	0.0034240596960101732	-0.0009108707308769226	0.007113948464393616	-0.00015619635776753515	-0.016459792852401733	0.005531962440513516
" GUM_interview_herrick-36
_1"	0.0047973138908095556	5.5909156799316406e-05	0.013476967811584473	0.02198971939004457	0.019186973571777344	0.01777856569592054
" GUM_interview_herrick-39
_1"	-0.00840648203672327	0.0018393825739622116	-0.09554655849933624	-0.09619542361068278	-0.18946877121925354	0.012268087954497811
" GUM_interview_herrick-47
_1"	0.0028275096109701275	0.00011626631021499634	0.005671791732311249	0.013310960946338546	0.011355504393577576	-0.01753585793470082
" GUM_interview_herrick-49
_1"	0.0011569576160295261	0.0005846526473760605	0.06957980990409851	-0.06710301854106926	0.004803767427802086	-0.005898245061517399
" GUM_interview_herrick-50
_1"	-0.012049731223819152	0.000996829941868782	0.10327373445034027	0.10580985231653728	-0.29379411041736603	-0.030121784533976625
" GUM_interview_herrick-51
_1"	0.0020237690379364195	0.0006009452044963837	0.013659417629241943	0.01826681593894708	0.027927052229642868	0.008866733046105288
" GUM_interview_herrick-58
_1"	-0.005808332025172058	0.001157483085989952	-0.07367673516273499	-0.07212256274830842	-0.14770489931106567	-0.0019474458135664424
" GUM_interview_herrick-59
_1"	-0.010611726031766557	-0.0010748934000730515	-0.13312917947769165	-0.12521867541193266	-0.03664103522896767	0.004582811457415417
" GUM_interview_licen-8
_1"	-0.0009385552083338786	0.0006030239164829254	0.1475687325000763	-0.09766770694450722	0.295500461012125	0.014378947917884459
" GUM_interview_licen-21
_1"	-0.0018867153387482072	-5.427747964859009e-06	-0.05833311378955841	-0.055236196724237296	0.007402114570140839	0.004564199851419037
" GUM_interview_mcguire-5
_1"	0.0009237966127474476	0.00026660598814487457	-0.015303224325180054	-0.017281213522642558	-0.001952826976776123	0.0032988483788161105
" GUM_interview_mcguire-30
_1"	-0.005384615274139616	0.0006003361195325851	-0.08051767945289612	-0.07937823767926566	0.022580981254577637	0.009655612571287019
" GUM_interview_mcguire-34
_1"	0.005838635875268464	0.0020718835294246674	0.03174246847629547	0.020160558358544356	0.05899124965071678	0.002769283438613143
" GUM_interview_mcguire-42
_1"	0.0035199654846775758	-0.003668511286377907	0.006942629814147949	-0.006660270622755982	-0.0023430585861206055	0.018730537266481544
" GUM_interview_mcguire-42
_2"	0.0013690417135942892	-0.000855838879942894	-0.012776665389537811	-0.019881301211949087	-0.021328911185264587	0.009234591700107223
" GUM_interview_mckenzie-32
_1"	0.0032084510834864202	0.00014469772577285767	0.017753928899765015	0.024301930788593995	0.03564242273569107	0.010912979917512056
" GUM_interview_mckenzie-36
_1"	0.00025052310887055396	0.0002860594540834427	0.001428365707397461	0.0024712898421597185	0.003072993829846382	0.001651318265322499
" GUM_interview_messina-36
_1"	-0.0036232378955155867	-0.0034739337861537933	-0.011461973190307617	-0.0074239341666301195	-0.022966623306274414	-0.011153782927093722
" GUM_interview_messina-43
_1"	0.006144344222335479	-0.004743203520774841	-0.02454341948032379	-0.03670781378730614	-0.05124691128730774	0.026456430007422718
" GUM_interview_messina-49
_1"	0.003693319066351293	0.0026992522180080414	-0.020401179790496826	0.014412631133669307	-0.04291671887040138	0.003220441233780652
" GUM_interview_messina-51
_1"	0.0031544480605222025	-0.0006421739235520363	-0.0005295500159263611	-0.005337670006390183	0.050984352827072144	0.0006948909550709148
" GUM_interview_messina-51
_2"	0.0017112380220397905	-0.0011293739080429077	-0.013703517615795135	-0.01870588386608729	-0.004532217979431152	0.005388733308370183
" GUM_interview_messina-63
_1"	2.0715925671419e-05	-0.00013725832104682922	-0.009359583258628845	-0.008984758151008854	-0.09358415007591248	-0.005098537825135113
" GUM_interview_onion-28
_1"	-0.004289006639615726	-0.0014857221394777298	-0.015047985931015528	-0.11218982748687267	0.08510871231555939	-0.008506337179539691
" GUM_interview_onion-39
_1"	-0.0021305245895887615	-0.002915887162089348	-0.040060773491859436	-0.0413465564061577	-0.08165207505226135	0.005552757300791286
" GUM_interview_onion-41
_1"	0.01434018211956907	0.0016295313835144043	0.039235476275063075	0.11827958080601075	0.028401479125022888	0.009779690189615775
" GUM_interview_peres-4
_1"	0.0012798618814084256	-0.003922905772924423	0.0067035481333732605	0.004339819625655994	0.013400658965110779	0.0023912840631899537
" GUM_interview_peres-14
_1"	0.0016978149882262844	-0.0016057724133133888	0.004149980843067169	-0.0001850744571398888	-0.013607054948806763	0.006627951323358666
" GUM_interview_peres-20
_1"	0.009915102007699975	-0.003311632201075554	-0.02110886573791504	-0.06866829982874068	0.09233009815216064	0.06447874113089508
" GUM_interview_peres-54
_1"	-0.0012075673626826822	-0.00044890865683555603	-0.06620040535926819	-0.05841079775243996	-0.09715952537953854	-0.0014648019615560726
" GUM_interview_peres-70
_1"	0.00294297492397759	-0.0006662514060735703	0.037200525403022766	0.03554860465704002	-0.003600798547267914	-0.005888918991244968
" GUM_interview_shalev-32
_1"	-0.0005538243035655005	0.0002999529242515564	0.14110886691036173	0.0377865608057214	0.40872903913259506	0.018303237522819205
" GUM_interview_shalev-33
_1"	0.004969173655793163	0.0012906510382890701	0.0029954761266708374	-0.005367998937692686	0.005946606397628784	0.006306477038500208
" GUM_interview_shalev-37
_2"	-0.00023438308892820628	0.0010008551180362701	-0.004666149616241455	-0.006492320318331468	-0.008335854858160019	-0.004715988244693561
" GUM_interview_shalev-51
_1"	0.005931369899521324	0.0029832348227500916	0.01908552646636963	-0.004630939600368311	0.03802335262298584	0.03639465864925158
" GUM_interview_shalev-53
_1"	0.004217768245092658	-0.0010812655091285706	0.022431805729866028	0.01714179987832376	0.006490737199783325	0.004958733454816511
" GUM_interview_shalev-68
_1"	0.005324760597018023	-0.0014987383037805557	-0.030999213457107544	-0.01799129064015137	-0.06349335052073002	0.017281869773332986
" GUM_interview_shalev-69
_1"	0.01223116265040284	0.0009276177734136581	-0.13013140497627207	0.11784661128111773	0.0002374555915594101	0.047947958254200576
" GUM_interview_shalev-71
_1"	-0.00857528687691457	-0.001891106367111206	-0.07610507669029287	-0.13825160125270486	-0.046602725982666016	0.012500570486367171
" GUM_interview_stardust-5
_1"	0.009476317535025022	0.0023145414888858795	0.004590213298797607	0.011558201267487522	0.009929332882165909	0.01341725717712608
" GUM_interview_stardust-20
_1"	-0.02356437535289499	-0.0004572272300720215	0.0011154973310465444	-0.15554693506291029	0.12553179077804089	-0.029442796739749616
" GUM_interview_stardust-24
_1"	-0.009516369533860244	0.0008035376667976379	-0.08756084740161896	-0.06880320360770031	0.016158252954483032	0.016492067209007782
" GUM_interview_stardust-31
_1"	0.0003384570712385085	0.0005992334336042404	-0.0010863915085792542	-0.008195599342568083	0.008111104369163513	0.009438136618189694
" GUM_interview_stardust-49
_1"	0.001781617066868857	0.00014304369688034058	-0.010999388992786407	-0.020061373945340688	0.009452924132347107	0.012628912543176968
