matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,uid_idoc,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-9.172523258681442,1,0,0,1,1,32,-12.480630217277586,0,-0.023185446858406,0,-5,0,0,0
0,-6.195253047967186,1,0,0,1,0,12,-10.534720068222272,0,-0.0237641595304012,0,-12,0,0,0
0,-8.65198882078849,1,0,0,0,1,1,-5.3795035453149085,0,-0.0757112950086593,0,-5,0,0,0
0,-7.146302413206516,1,0,0,0,1,3,-5.3795035453149085,0,-0.0491084232926368,0,-4,0,0,0
0,-9.729094904235636,0,0,1,1,1,5,-5.3795035453149085,0,0.0430115312337875,1,-1,0,1,0
0,-7.610534945960329,0,0,0,1,1,2,-9.968324593301471,0,-0.1644174512174875,1,-3,0,1,0
0,-6.324357695868357,1,0,0,1,0,2,-5.3795035453149085,0,-0.0069803223013877,0,-3,0,1,0
0,-9.07943283561543,1,0,0,1,0,8,-10.052881981329532,0,0.0022476250305771,0,-10,0,0,0
0,-8.251366337156114,1,0,0,0,0,1,-9.553890815210545,0,0.0027610026299953,0,-5,0,0,0
0,-8.251366337156114,1,0,1,1,1,5,-6.801595912310578,0,-0.0355110187083482,0,-1,0,3,0
0,-9.275177412741526,1,0,0,1,1,2,-9.647416873221369,0,-0.0369431190192699,0,-4,0,0,0
0,-9.468368641772383,1,0,0,1,0,41,-10.40118867559775,0,0.0510748531970232,0,-5,0,0,0
1,-6.794785443308052,1,0,0,0,1,2,-9.915680859816048,0,0.1003700606524944,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,-7.744431768883089,0,0.0640546977519989,0,-4,0,0,0
0,-9.275177412741526,1,0,0,1,1,2,-9.647416873221369,0,-0.0369431190192699,0,-4,0,0,0
0,-9.468368641772383,1,0,0,1,0,41,-10.40118867559775,0,0.0489541013094633,0,-5,0,0,0
0,-6.794785443308052,1,0,0,1,1,26,-10.178045124283539,0,0.21991278420417,0,-4,0,0,0
0,-6.794785443308052,0,0,1,1,1,2,-6.801595912310578,0,0.1842020079493522,1,-1,0,1,0
0,-6.794785443308052,1,0,0,1,1,26,-10.178045124283539,0,0.21991278420417,0,-4,0,0,0
0,-6.794785443308052,0,0,1,1,1,2,-6.801595912310578,0,0.1842020079493522,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,1,5,-6.794785443308052,0,-0.2668571919202804,1,-1,0,1,0
1,-6.794785443308052,1,0,0,0,0,2,-9.915680859816048,0,0.1003700606524944,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,0,3,-7.744431768883089,0,0.0640546977519989,0,-4,0,0,0
0,-7.610534945960329,1,0,1,1,1,2,-9.374549886554728,0,-0.0773373916745185,0,-1,0,1,0
1,-6.256071788002225,1,0,1,0,0,1,-10.178045124283539,0,-0.0246983333490788,0,5,0,0,0
0,-6.794785443308052,1,0,0,1,0,2,-6.60476359492065,0,0.0697284936904907,0,-4,0,0,0
0,-9.627998787364268,0,0,1,1,1,8,-10.583510232391705,0,0.1119544394615142,1,-1,0,1,0
0,-6.195253047967186,1,0,1,1,1,4,-7.437205100358338,0,0.0069184098392724,0,-1,0,2,0
0,-6.324357695868357,1,0,0,1,1,1,-10.24703799577049,0,-0.1158836278763563,0,-3,0,5,0
0,-10.145255301460548,1,0,0,1,1,21,-8.964121989104436,0,-0.0705534890294075,0,-6,0,0,0
0,-8.041908238927158,1,0,1,1,0,17,-6.324357695868357,0,0.0054771713912487,0,-1,0,9,0
0,-7.146302413206516,1,0,0,1,0,8,-8.467254717589151,0,-0.0367491319775581,0,-10,0,0,0
0,-8.041908238927158,1,0,1,1,0,1,-10.940185176330436,0,-0.0687809525988996,0,-1,0,5,0
0,-6.195253047967186,1,0,1,1,0,1,-7.744431768883089,0,0.0072649419307708,0,-1,0,10,0
0,-6.195253047967186,1,0,1,1,1,1,-8.44934379102262,0,0.0315889343619346,0,-1,0,3,0
0,-8.041908238927158,1,0,1,0,1,2,-9.420359422586023,0,0.0286107873544096,0,-1,0,4,1
0,-8.041908238927158,0,0,1,1,1,8,-8.241704426244377,0,0.0938922223004549,1,-1,0,1,0
0,-7.437205100358338,0,0,1,0,1,1,-6.2064961395413665,0,0.0755499508532732,1,-1,0,1,1
0,-6.794785443308052,1,0,1,0,0,5,-5.3795035453149085,0,-0.283415824174881,0,-1,0,0,1
0,-10.145255301460548,1,0,1,1,0,10,-8.688893377723941,0,-0.0144803598523139,0,-1,0,1,0
0,-5.3795035453149085,1,0,1,1,1,5,-9.160401898149097,0,0.2781670019331425,0,-1,0,1,0
0,-6.195253047967186,0,0,1,1,1,2,-6.2064961395413665,0,0.0388591513037681,1,-1,0,1,0
0,-6.855410065124486,1,0,1,0,1,15,-5.3795035453149085,0,-0.0192070379853248,0,-1,1,2,0
0,-9.968324593301471,1,0,0,1,0,10,-13.579242505945695,0,0.0305504603311419,0,-4,0,0,0
0,-8.86971230463336,0,0,1,1,0,30,-12.480630217277586,0,0.0485763102769851,1,-1,0,1,0
0,-8.954269692661423,0,0,0,1,1,16,-8.232134975228226,0,0.1268361825495958,0,-3,0,1,0
0,-8.944513517716059,0,0,1,1,1,8,-6.801595912310578,0,-0.1086386609521657,1,-1,0,1,0
0,-9.452108120900602,1,0,1,0,1,1,-5.810286461407363,0,-0.1000341959297657,0,-1,0,9,0
0,-6.256071788002225,0,0,1,1,0,5,-6.801595912310578,0,-0.1008474379777908,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,0,5,-6.801595912310578,0,-0.1008474379777908,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,0,6,-6.60476359492065,0,0.1696370579302311,1,-1,0,1,1
0,-5.3795035453149085,1,0,1,0,0,1,-9.94165634621931,0,0.1378248892724514,0,-1,0,2,0
0,-8.251366337156114,1,0,0,1,0,17,-8.609429206369693,0,0.0796822868287563,0,-12,0,0,0
0,-6.549269594239308,1,0,1,1,1,51,-6.255411939743378,0,1.2442469596862793e-06,0,2,0,0,0
0,-7.587777958837713,1,0,1,0,1,13,-5.975344537423814,0,0.1742271408438682,0,-1,0,2,1
0,-8.348133889091107,1,0,0,1,1,22,-8.467254717589151,0,0.1566260959953069,0,-3,0,1,0
0,-8.516647472918727,1,0,0,1,0,3,-13.579242505945695,0,-0.003127908334136,0,-4,0,0,0
0,-6.195253047967186,0,0,0,1,1,1,-6.255411939743378,0,0.0099990703165531,1,-3,0,1,0
0,-8.473297032045114,1,0,1,1,0,6,-5.810286461407363,0,0.1078915856778621,0,-1,0,12,0
0,-6.794785443308052,0,0,1,1,1,20,-9.995723567489584,0,0.0853360667824745,1,-1,0,1,0
0,-6.195253047967186,1,0,1,0,1,1,-12.88609532538575,0,0.0809869281947612,0,-1,0,0,0
0,-10.534720068222272,1,0,0,1,1,16,-5.975344537423814,0,-0.0053832083940505,0,-5,0,0,0
0,-8.516647472918727,1,0,0,0,0,14,-7.786228897561551,0,-0.022503275424242,0,-5,0,0,0
0,-9.38958776391927,1,0,0,0,1,2,-6.433258038231307,0,0.0190042331814765,0,-4,0,0,1
0,-7.610534945960329,1,0,0,0,0,8,-10.68887074804953,0,-0.2966849505901336,0,-3,0,1,1
0,-6.256071788002225,0,0,0,1,0,1,-5.3795035453149085,0,-0.0257128663361072,0,-3,0,1,0
0,-6.256071788002225,1,0,0,1,1,2,-13.579242505945695,0,0.2328875195535867,0,-7,0,0,0
0,-6.256071788002225,1,0,0,0,1,1,-5.810286461407363,0,-0.0520439315286428,0,-3,0,3,0
0,-8.954269692661423,0,0,0,0,1,1,-6.2064961395413665,0,0.0849033258855342,1,-3,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,-6.2064961395413665,0,-0.0198236424776762,0,-8,0,0,0
0,-10.534720068222272,1,0,0,1,0,3,-8.38074547467987,0,-0.0074988025871068,0,-3,0,0,0
0,-9.865670439241386,1,0,0,1,1,3,-11.499800964265859,0,0.1565706823322027,0,-6,0,0,0
0,-11.181347233147324,0,0,0,0,0,1,-8.251366337156114,0,-0.0784660726785659,1,-3,0,1,0
0,-6.195253047967186,1,0,1,1,1,6,-6.433258038231307,0,-0.0193844139575958,0,1,0,0,0
0,-6.195253047967186,1,0,1,1,1,8,-5.810286461407363,0,0.0090811103582382,0,-1,0,1,0
0,-9.23543708409201,1,0,0,1,1,4,-6.518766139945893,0,-0.0012393221259117,0,-4,0,0,0
0,-9.627998787364268,1,0,0,1,0,5,-9.345136001348436,0,-0.000245431408003,0,-3,0,0,0
0,-8.041908238927158,1,0,0,0,1,1,-11.181347233147324,0,-0.0515063591301441,0,-4,0,0,0
0,-8.041908238927158,1,0,0,1,0,10,-8.735055419487104,0,0.195396596595928,0,-11,0,0,0
0,-9.468368641772383,1,0,0,0,0,1,-9.302576386929639,0,-0.0450148787048608,0,-4,0,0,0
0,-9.59025845938142,1,0,0,1,0,9,-10.940185176330436,0,-0.163050428032875,0,-5,0,0,0
0,-8.516647472918727,0,0,1,0,1,1,-5.3795035453149085,0,-0.0062162056565284,1,-1,0,1,0
0,-10.360366681077494,1,0,0,1,0,15,-13.579242505945695,0,0.0259425640106201,0,-13,0,0,0
0,-6.195253047967186,0,0,0,0,1,6,-10.082734944479215,1,0.0378896370530128,0,-3,0,1,1
0,-11.181347233147324,1,0,0,1,0,1,-7.807801382815679,0,-0.0030673611909151,0,-3,0,0,0
0,-6.195253047967186,1,0,0,1,0,4,-5.975344537423814,0,0.0230467524680345,0,-6,0,0,0
0,-6.794785443308052,1,0,0,0,1,2,-5.810286461407363,0,-0.2319727707353384,0,-2,0,0,1
0,-6.195253047967186,1,0,1,1,0,13,-7.344831780227323,0,0.0086014438420534,0,-1,0,3,0
1,-8.246523712680325,0,0,0,0,0,2,-6.801595912310578,0,0.0399864614009857,1,-3,0,1,0
0,-7.437205100358338,1,0,1,1,1,4,-7.786228897561551,0,-0.0226379679515957,0,-1,0,5,0
0,-9.23543708409201,1,0,1,1,1,0,-10.806653783705913,0,0.0308279488235712,0,-1,0,2,0
0,-8.86971230463336,0,0,0,1,1,8,-8.491646170713311,1,-0.1070709601044654,0,-3,0,1,0
0,-7.437205100358338,1,0,0,1,1,0,-8.296038777207706,0,-0.0533718839287757,0,-4,0,0,0
0,-9.23543708409201,1,0,0,1,1,1,-9.536191238111144,0,0.0067570060491561,0,-5,0,0,0
0,-7.437205100358338,1,0,0,1,1,11,-11.78748303671764,0,-0.1180533077567815,0,-3,0,0,0
0,-7.437205100358338,1,0,0,1,0,5,-11.78748303671764,0,0.0348829440772533,0,-14,0,0,0
0,-10.023894444456282,1,0,0,1,1,12,-12.88609532538575,0,0.0382828339934349,0,-5,0,0,0
0,-9.07943283561543,1,0,0,1,0,1,-9.420359422586023,0,0.1718627158853262,0,-3,0,2,0
0,-6.256071788002225,1,0,0,1,0,5,-8.964121989104436,0,0.0300027076154947,0,-17,0,0,0
0,-10.940185176330436,1,0,0,0,1,1,-8.44934379102262,0,0.0825361311435699,0,-10,0,0,1
0,-9.729094904235636,1,0,0,0,1,1,-8.588809919166959,0,0.217409985139966,0,-6,0,0,1
0,-5.3795035453149085,1,0,1,1,1,23,-9.729094904235636,0,-0.0531085431575775,0,-1,1,2,0
0,-6.195253047967186,1,0,0,0,1,21,-5.3795035453149085,0,0.0037796311080455,0,-5,0,0,1
0,-7.623405136480864,1,0,0,1,1,7,-12.480630217277586,0,0.0488207973539829,0,-4,0,0,0
0,-8.041908238927158,1,0,1,1,1,2,-9.374549886554728,0,-0.2402870971408636,0,-1,0,1,0
0,-8.10697183227422,1,0,1,0,0,7,-12.480630217277586,0,0.0911035886965692,0,-1,0,2,0
0,-8.65198882078849,0,0,0,1,0,40,-6.60476359492065,0,0.0156460684093683,0,-3,0,1,0
0,-6.794785443308052,1,0,0,1,1,2,-9.518799495399275,0,0.1305127758833616,0,-3,0,0,0
0,-8.516647472918727,0,0,1,0,1,3,-7.437205100358338,0,-0.0765434317290782,1,-1,0,2,0
0,-9.841572887662327,1,0,0,0,1,1,-7.62599917165791,0,-0.0395113546702116,0,-11,0,0,0
0,-9.59025845938142,1,0,0,0,0,15,-11.499800964265859,0,-0.0107086151838302,0,-5,0,0,1
0,-6.794785443308052,1,0,1,0,0,2,-5.810286461407363,0,-0.0411141514778137,0,-1,0,4,0
0,-8.285937681221203,1,0,0,1,0,1,-8.491646170713311,0,0.0741906520280092,0,-3,0,2,0
0,-11.094335856157695,1,0,0,0,1,1,-7.747360028662178,0,-0.061598002910614,0,-5,0,0,1
0,-6.855410065124486,1,0,0,1,1,9,-9.647416873221369,0,-0.018818724900484,0,-3,0,1,0
0,-8.688893377723941,1,0,0,0,1,1,-6.573453486692192,0,-0.0075648985803127,0,-3,0,3,1
0,-6.195253047967186,1,0,1,1,0,1,-8.467254717589151,0,-0.0544886789284646,0,-1,0,2,0
0,-6.855410065124486,1,0,0,1,1,6,-7.395093615008212,0,-0.1070719752159864,0,-9,0,0,0
0,-10.023894444456282,1,0,0,1,0,12,-13.579242505945695,0,0.1079846732619255,0,-9,0,0,0
0,-9.288783064797304,1,0,0,1,0,14,-8.735055419487104,0,-0.1668362393975258,0,-3,0,0,0
0,-10.488200052587379,1,0,0,1,1,13,-10.940185176330436,0,0.0419245231896638,0,-10,0,0,0
0,-10.488200052587379,1,0,0,1,1,6,-6.2064961395413665,0,0.076552832469061,0,-4,0,0,0
0,-7.146302413206516,1,0,0,1,1,13,-13.579242505945695,0,-0.0009200498461723,0,-4,0,0,0
0,-5.3795035453149085,0,0,1,1,1,21,-6.73549255693947,1,0.0653340304270386,0,-1,0,1,0
0,-8.041908238927158,1,0,0,0,1,7,-12.480630217277586,0,0.0346665009856224,0,-4,0,0,1
0,-8.041908238927158,1,0,0,1,1,3,-8.241704426244377,0,0.0024653114378452,0,-13,0,0,0
0,-6.855410065124486,0,0,1,1,0,16,-10.052881981329532,0,-0.0339013263583183,1,-1,0,1,0
1,-6.256071788002225,1,0,1,0,1,11,-7.508504777943205,0,0.052651509642601,0,-1,0,1,0
0,-6.256071788002225,1,0,0,1,1,2,-8.241704426244377,0,0.0938401743769645,0,-4,0,0,0
0,-8.609429206369693,1,0,0,0,1,1,-8.491646170713311,0,0.0507534891366958,0,-15,0,0,0
0,-7.146302413206516,1,0,0,1,1,16,-5.3795035453149085,0,-0.0151842832565307,0,-4,0,1,0
0,-6.256071788002225,1,0,0,1,1,15,-8.167596454090654,0,-0.0335122048854827,0,-4,0,0,0
0,-8.041908238927158,1,0,0,1,1,4,-11.78748303671764,0,-0.0091075301170349,0,-4,0,0,0
0,-6.549269594239308,1,0,0,1,1,19,-8.964121989104436,0,0.0224620550870895,0,-4,0,0,0
0,-6.549269594239308,0,0,1,1,0,14,-6.324357695868357,1,0.0430967938455789,0,-1,0,1,0
0,-6.549269594239308,0,0,1,1,0,1,-9.772580016175375,0,0.0545415170490741,1,-1,0,1,0
0,-9.38958776391927,1,0,0,1,1,32,-8.834310377582444,0,0.054062528565809,0,-7,0,0,0
0,-7.146302413206516,1,0,0,1,1,4,-6.255411939743378,0,-0.0007553212344646,0,-4,0,0,0
0,-6.549269594239308,1,0,0,1,0,3,-10.534720068222272,0,0.0705172037705779,0,-5,0,0,0
0,-10.023894444456282,1,0,0,0,1,7,-10.443748290016545,0,0.0374309169128537,0,-6,0,0,1
0,-9.772580016175375,1,0,0,0,1,24,-11.633332356890381,0,-0.0552244186401367,0,-6,0,0,1
0,-9.374549886554728,1,0,0,1,0,4,-12.480630217277586,0,0.126547684893012,0,-5,0,0,0
0,-9.275177412741526,1,0,0,1,0,4,-10.113506603145968,0,-0.0520200133323669,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,1,24,-5.3795035453149085,0,-0.1457023508846759,0,-3,0,1,0
0,-9.94165634621931,0,0,0,1,1,1,-6.2064961395413665,0,-0.0101587399840354,1,-3,0,1,0
0,-6.195253047967186,0,0,0,1,1,14,-7.437205100358338,0,0.1492635998574049,1,-3,0,1,0
0,-6.256071788002225,0,0,1,0,0,20,-5.3795035453149085,0,0.0108847674283235,1,-1,0,1,1
0,-6.195253047967186,0,0,0,1,1,54,-8.623415448344433,0,-0.0924400445374696,1,-3,0,1,0
0,-10.871192304843484,1,0,0,1,0,24,-9.345136001348436,0,-0.0859793275594711,0,-4,0,0,0
0,-7.146302413206516,1,0,0,1,0,4,-12.480630217277586,0,-0.1332622375339269,0,-6,0,0,0
0,-6.195253047967186,1,0,0,1,1,11,-9.025365614345153,0,0.0111252926290035,0,-4,0,0,0
0,-9.07943283561543,1,0,0,1,0,4,-6.2064961395413665,0,-0.0156810954213142,0,-5,0,0,0
0,-8.041908238927158,1,0,0,0,0,27,-11.78748303671764,0,0.106749590486288,0,-3,0,0,1
0,-6.195253047967186,1,0,0,1,0,2,-9.261754392409385,0,0.0078595355153083,0,-5,0,0,0
0,-6.195253047967186,1,0,0,1,1,2,-10.940185176330436,0,0.0128893330693244,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,0,2,-11.633332356890381,0,-0.0457528792321682,0,-5,0,0,0
0,-6.195253047967186,0,0,0,1,0,2,-8.041908238927158,0,-0.0601241812109947,1,-4,0,1,0
0,-6.794785443308052,1,0,0,1,0,18,-11.382017928609475,0,0.1030148863792419,0,-7,0,0,0
0,-9.172523258681442,1,0,0,0,1,21,-9.865670439241386,0,-0.0764262545853853,0,-3,0,0,1
0,-9.865670439241386,1,0,0,1,1,28,-10.24703799577049,0,0.0152936922687142,0,-7,0,0,0
0,-5.3795035453149085,1,0,1,1,1,11,-8.623415448344433,0,0.076330667361617,0,-1,0,3,0
0,-9.38958776391927,1,0,0,1,0,4,-12.88609532538575,0,-0.0711220055818557,0,-7,0,0,0
0,-10.283405639941366,1,0,0,1,0,0,-13.579242505945695,0,-0.0487692356109619,0,-2,0,0,0
0,-5.3795035453149085,1,0,1,1,0,4,-8.280925139397658,0,0.0091776326298713,0,-1,0,1,0
0,-6.195253047967186,1,0,0,1,1,10,-8.111182364810563,0,-0.0607452616095542,0,-7,0,3,0
0,-6.433258038231307,1,0,0,1,0,5,-12.192948144825804,0,-0.0277185961604118,0,-5,0,0,0
0,-9.38958776391927,1,0,0,1,0,7,-8.535817389026448,0,0.1088439226150512,0,-5,0,0,0
0,-6.195253047967186,1,0,1,1,0,1,-10.746029161889478,0,-0.0113508775830268,0,-1,0,0,0
0,-6.195253047967186,1,0,0,1,1,8,-8.659261580117569,0,-0.1768652349710464,0,-4,0,0,0
0,-8.473297032045114,1,0,0,1,0,7,-11.969804593511594,0,-0.4180727228522301,0,-6,0,0,0
0,-6.855410065124486,1,0,0,0,1,9,-5.975344537423814,0,0.0341499429196119,0,-6,0,0,1
0,-8.041908238927158,1,0,0,0,0,6,-6.855410065124486,0,-0.337806910276413,0,-3,0,0,1
0,-8.041908238927158,1,0,0,0,0,6,-6.573453486692192,0,-0.077513113617897,0,-4,0,0,1
0,-8.041908238927158,1,0,0,0,0,6,-11.094335856157695,0,0.0854062102735042,0,-8,0,0,1
0,-9.136591249455378,0,0,1,0,0,17,-5.3795035453149085,0,0.1380928512361795,0,-1,0,1,0
0,-8.516647472918727,0,0,1,1,1,0,-8.251366337156114,0,0.0891666710376739,1,-1,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,-8.58203023218158,0,0.0270120315253734,0,-6,0,0,0
0,-6.549269594239308,1,0,1,1,1,4,-9.374549886554728,0,0.0134563036262989,0,-1,0,3,0
0,-8.27593759788662,0,0,1,0,1,3,-6.195253047967186,0,-0.0373145043849945,1,-1,0,1,0
0,-6.794785443308052,0,0,1,0,1,20,-6.256071788002225,0,0.0345800332725048,1,-1,0,2,0
0,-6.256071788002225,1,0,1,0,1,23,-8.045853017218175,0,0.0911512282046526,0,2,0,0,1
0,-8.516647472918727,0,0,1,1,0,19,-9.484897943723594,0,-0.2088310644030571,1,-1,1,1,0
0,-6.256071788002225,1,0,1,1,0,15,-9.468368641772383,0,-0.2952556777444631,0,1,0,0,0
0,-6.256071788002225,1,0,0,0,0,3,-5.3795035453149085,0,0.0024720467627048,0,-3,0,2,0
0,-5.3795035453149085,1,0,1,1,0,7,-5.975344537423814,0,0.0001817848533391,0,-1,0,1,0
0,-6.256071788002225,1,0,1,1,1,4,-5.3795035453149085,0,-0.0360316224396228,0,-1,0,2,0
0,-6.256071788002225,0,0,1,0,0,22,-10.534720068222272,0,0.0336725302040576,0,-1,0,1,0
0,-7.623405136480864,0,0,1,0,0,8,-6.203360357730682,0,0.0451251715421676,1,-1,0,1,1
0,-9.59025845938142,1,0,0,1,1,6,-12.88609532538575,0,-0.0021720379590988,0,-5,0,0,0
0,-6.195253047967186,0,0,0,0,0,17,-5.3795035453149085,0,0.1306336149573326,1,-3,0,1,1
0,-8.10697183227422,1,0,1,0,0,58,-5.810286461407363,0,-0.0252168644219636,0,-1,0,8,0
0,-8.516647472918727,1,0,1,0,0,97,-9.708041495037804,0,0.032394049719259,0,-1,0,2,0
0,-8.696440583359324,1,0,0,1,1,3,-12.88609532538575,0,-0.0160176120698452,0,-4,0,0,0
0,-8.791750763163648,1,0,0,1,1,12,-9.772580016175375,0,0.0436705350875854,0,-7,0,0,0
0,-6.256071788002225,1,0,0,0,0,13,-11.181347233147324,0,-0.0564050115644931,0,-5,0,0,0
0,-9.59025845938142,0,0,0,1,1,36,-6.549269594239308,0,-0.0261129736900329,1,-3,0,1,0
0,-8.944513517716059,0,0,0,0,1,15,-6.60476359492065,0,0.0694473516496866,1,-3,0,1,1
0,-8.516647472918727,0,0,1,0,0,1,-6.203360357730682,0,-0.0470447018742561,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,-7.744431768883089,0,0.0107957571744918,0,-1,0,1,0
0,-6.256071788002225,1,0,1,1,1,15,-9.729094904235636,0,0.0849767420741766,0,5,0,0,0
0,-8.791750763163648,0,0,0,1,0,1,-5.3795035453149085,0,-0.0510240644216537,1,-3,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,-7.744431768883089,0,0.0407067090272903,1,-1,0,1,0
0,-6.256071788002225,0,0,1,0,0,1,-10.534720068222272,0,0.0496334917843341,0,-1,0,1,0
0,-8.27593759788662,0,0,1,0,0,1,-9.148425707102382,1,0.0334942191839218,0,-1,0,1,0
0,-6.195253047967186,1,0,0,1,1,12,-9.288783064797304,0,-0.0620777979493141,0,-5,0,0,0
0,-6.2064961395413665,0,0,0,1,0,0,-6.203360357730682,0,-0.13347028195858,1,-9,0,1,0
0,-6.256071788002225,1,0,0,1,0,0,-5.810286461407363,0,-0.0377613380551338,0,-3,0,6,0
0,-9.275177412741526,1,0,0,0,1,10,-8.41445653202218,0,0.0381309017539024,0,-8,0,0,0
0,-8.954269692661423,0,0,0,1,1,3,-9.995723567489584,0,-0.0506921596825122,0,-3,0,1,0
0,-6.195253047967186,1,0,0,1,0,3,-11.014293148484159,0,-0.0482276496477425,0,-6,0,0,0
0,-8.791750763163648,1,0,0,1,0,6,-7.587777958837713,0,0.0997030672151595,0,-9,0,0,0
0,-8.516647472918727,0,0,1,0,1,1,-8.251366337156114,0,0.025937333703041,1,-1,0,1,0
0,-8.251366337156114,0,0,1,0,1,3,-7.623405136480864,0,6.705522537231445e-07,0,-1,0,1,1
0,-8.688893377723941,1,0,0,1,0,5,-6.2064961395413665,0,-0.0447599813342094,0,-4,0,0,0
0,-8.516647472918727,0,0,1,1,0,0,-8.251366337156114,0,0.0598361641168594,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,-7.744431768883089,0,0.0074864700436592,0,-1,0,1,0
0,-6.195253047967186,1,0,0,1,1,13,-8.535817389026448,0,-0.1268940158188343,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,1,11,-6.195253047967186,0,0.0017047375440597,0,-4,0,0,0
0,-6.256071788002225,1,0,1,1,0,15,-6.195253047967186,0,-0.0623026620897501,0,2,0,0,0
0,-6.794785443308052,1,0,0,0,1,1,-9.841572887662327,0,-0.0006506629288196,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,1,3,-7.623405136480864,0,0.0934645012021064,0,-3,0,0,0
0,-7.623405136480864,1,0,0,1,1,12,-7.508504777943205,0,-0.026319071650505,0,-4,0,0,0
0,-9.452108120900602,0,0,1,0,1,6,-9.608950592393573,0,0.0013943165540695,1,-1,0,1,0
0,-8.251366337156114,0,0,0,0,1,1,-5.3795035453149085,0,0.0005724169313907,1,-4,0,1,0
0,-6.794785443308052,1,0,0,0,1,3,-9.302576386929639,0,-0.0928441556170582,0,-3,0,5,0
0,-6.324357695868357,1,0,0,1,0,25,-10.806653783705913,0,-0.1441840529441833,0,-5,0,0,0
0,-8.251366337156114,1,0,0,0,0,36,-9.915680859816048,0,0.0689833275973796,0,-5,0,0,0
0,-8.696440583359324,1,0,0,1,0,3,-5.810286461407363,0,-0.205635497316435,0,-3,0,2,0
0,-6.195253047967186,0,0,1,1,1,2,-5.3795035453149085,0,-0.0024498328566551,1,-1,0,1,0
0,-9.302576386929639,1,0,0,1,0,5,-6.573453486692192,0,0.1135377744212746,0,-3,0,16,0
0,-9.302576386929639,1,0,0,0,1,2,-6.203360357730682,0,0.1282245246994345,0,-3,0,2,1
0,-8.696440583359324,1,0,0,1,0,2,-6.855410065124486,0,-0.0204139128327369,0,-4,0,0,0
0,-6.195253047967186,0,0,1,1,1,2,-9.148425707102382,1,0.0684116091880052,0,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,-7.744431768883089,0,0.0074864700436592,0,-1,0,1,0
0,-6.794785443308052,1,0,1,1,1,21,-11.499800964265859,0,0.1008485164794176,0,4,0,0,0
0,-9.59025845938142,1,0,1,1,1,6,-5.810286461407363,0,-0.0044416487216949,0,-1,0,8,0
0,-11.181347233147324,1,0,0,1,0,1,-6.748368271299515,0,0.0665753334760665,0,-6,0,0,0
0,-7.623405136480864,0,0,1,1,1,22,-5.3795035453149085,0,0.0477306824478357,1,-1,0,1,0
0,-9.38958776391927,1,0,0,1,0,7,-12.480630217277586,0,-0.0712043098174035,0,-8,0,0,0
0,-8.041908238927158,1,0,0,1,1,7,-9.275177412741526,0,-0.0009069237557203,0,-8,0,0,0
0,-6.794785443308052,0,0,1,0,1,3,-6.60476359492065,0,-0.0345183480230123,1,-1,0,1,0
0,-6.794785443308052,0,0,1,0,0,2,-8.057781588083449,0,-0.0699181649833917,0,-1,0,1,0
0,-8.516647472918727,0,0,1,1,1,0,-5.3795035453149085,0,0.0384661480784416,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,-7.744431768883089,1,0.0592139922082424,0,-1,0,1,0
0,-7.146302413206516,1,0,0,1,1,2,-6.203360357730682,0,0.0288783405276983,0,-3,0,1,0
0,-6.195253047967186,1,0,0,0,0,7,-13.579242505945695,0,-0.0570784676519185,0,-6,0,0,1
0,-6.195253047967186,1,0,1,1,0,3,-9.148425707102382,0,0.0164217260035722,0,6,0,0,0
0,-6.256071788002225,0,0,1,1,1,6,-6.433258038231307,0,0.0093688890337944,1,-1,0,1,0
0,-6.794785443308052,1,0,1,1,0,20,-6.926379476592348,0,-0.0345806777477264,0,-1,0,6,0
0,-9.553890815210545,1,0,0,1,1,6,-10.68887074804953,0,-0.0061742840334773,0,-5,0,0,0
0,-8.10697183227422,1,0,0,0,1,1,-7.282133186011759,0,0.0473900958895683,0,-13,0,0,0
0,-7.623405136480864,1,0,1,1,1,6,-6.203360357730682,0,0.0139159634709358,0,22,1,0,0
0,-6.794785443308052,1,0,0,1,1,5,-9.302576386929639,0,0.1059335060417652,0,-5,0,0,0
0,-6.549269594239308,1,0,1,0,0,2,-11.969804593511594,0,0.1295016314834356,0,-1,0,2,1
