matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,1,0,-6.195253047967186,0,-6.60476359492065,0,1,0,7,0,1,7,1,1.5146925448447344,0
0,1,0,-6.549269594239308,0,-12.480630217277586,0,0,1,15,0,0,-5,0,2.767293034665071,1
0,0,1,-6.195253047967186,0,-10.806653783705913,0,0,1,2,0,0,-1,1,1.5146925448447344,1
0,0,0,-8.944513517716059,0,-12.480630217277586,0,0,1,1,0,0,-12,0,2.6888188391743224,1
0,0,1,-6.195253047967186,0,-10.443748290016545,0,0,1,23,0,0,-1,1,1.5146925448447344,1
1,0,0,-9.23543708409201,0,-12.480630217277586,0,0,1,6,0,0,-1,1,2.0412203288596382,1
1,0,0,-6.794785443308052,0,-6.73549255693947,0,0,1,13,0,0,-2,1,2.1210179685255763,1
0,1,0,-6.195253047967186,0,-5.3795035453149085,0,0,1,7,0,0,-1,1,1.5146925448447344,0
0,0,0,-8.251366337156114,0,-10.940185176330436,0,0,1,1,0,0,-1,1,2.619825967687371,1
0,0,0,-6.256071788002225,0,-6.60476359492065,0,0,0,7,0,1,-1,1,2.7692938263429285,1
0,0,0,-8.041908238927158,0,-5.810286461407363,0,0,1,4,0,5,-1,1,2.07159836421881,0
0,0,0,-8.251366337156114,0,-5.3795035453149085,0,0,1,1,0,3,-1,1,2.619825967687371,1
0,0,1,-8.246523712680325,0,-8.090304779789008,0,0,1,11,0,0,-1,1,4.23410650459726,1
0,0,0,-8.041908238927158,0,-11.633332356890381,0,0,1,1,0,0,-1,1,2.07159836421881,0
