matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,uid_avgStep,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.256071788002225,1,0.0002381163076139,0,0,1,0,25,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0003062165741409,0,0,1,0,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,-2.8055117410772e-05,0,0,1,1,17,-10.940185176330436,0,0,-3,0,0,0
0,-8.251366337156114,1,0.0001017604591097,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.0001674667721794,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,0.000222110320651,0,0,1,0,3,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0002284018325475,0,0,1,0,23,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0002180110171782,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.000106907234742,0,0,1,0,17,-12.88609532538575,0,0,-4,0,0,0
0,-8.251366337156114,1,6.453047434870976e-05,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.00014015066848,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,0.0001646374325882,0,0,1,1,3,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0001260375430588,0,0,1,1,23,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0002145280633221,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,7.553389559873192e-05,0,0,1,0,17,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0006109228180277,0,0,0,1,1,-7.744431768883089,0,0,-4,0,0,0
0,-6.794785443308052,1,-0.0008911914329099,0,0,1,1,9,-7.885510367142995,0,0,-5,0,0,0
0,-8.791750763163648,0,0.0005475989222644,0,0,1,0,4,-8.251366337156114,0,0,-3,0,1,0
0,-8.251366337156114,0,2.030426960276509e-05,0,1,0,0,7,-8.954269692661423,0,1,-1,0,1,0
0,-5.3795035453149085,1,9.77975916974694e-05,0,0,0,0,1,-8.241704426244377,0,0,-4,0,0,1
0,-8.791750763163648,1,0.0005405361926744,0,0,1,0,9,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0003476359009269,0,1,1,1,27,-6.255411939743378,0,0,2,0,0,0
0,-8.10697183227422,1,8.79941534020082e-05,0,0,1,0,2,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0.0001766429956206,0,0,0,0,25,-8.595635884237359,0,0,-6,0,0,1
0,-9.772580016175375,0,0.0002083118499242,0,0,1,1,12,-6.256071788002225,0,1,-3,0,2,0
0,-8.954269692661423,1,-0.0028121073044663,0,0,0,0,7,-8.098603582603703,0,0,-6,0,0,0
0,-6.794785443308052,1,0.0001393688526078,0,1,0,0,6,-7.885510367142995,0,0,2,0,0,1
0,-6.794785443308052,0,0.0009756547815439,0,1,0,1,18,-6.801595912310578,0,1,-1,0,1,0
0,-8.041908238927158,0,-0.0005841487335662,0,1,0,0,1,-6.203360357730682,0,1,-1,0,1,0
0,-8.791750763163648,0,-0.0019939134096204,0,0,1,1,15,-6.256071788002225,0,1,-3,0,1,0
0,-9.865670439241386,1,0.0005294452286392,0,0,1,0,9,-9.148425707102382,0,0,-4,0,0,0
0,-9.729094904235636,1,0.0001247774630605,0,0,0,0,18,-12.88609532538575,0,0,-3,0,0,1
0,-9.553890815210545,1,0.0002633261420424,0,0,1,1,7,-5.810286461407363,0,0,-3,0,10,0
0,-6.794785443308052,0,0.0004606825423431,0,0,0,1,5,-6.801595912310578,0,1,-3,0,1,0
0,-9.553890815210545,0,-0.0018294315629949,0,0,1,0,5,-5.3795035453149085,0,0,-3,0,1,0
0,-6.794785443308052,1,-0.0008394605452742,0,1,1,1,0,-8.057781588083449,0,0,-1,0,0,0
0,-9.968324593301471,0,0.0004703975213792,0,0,1,0,3,-5.3795035453149085,0,1,-4,0,1,0
0,-9.07943283561543,1,-0.0001953614786976,0,0,1,1,1,-10.40118867559775,0,0,-6,0,0,0
0,-9.865670439241386,0,0.0006459216085764,0,0,0,1,1,-6.2064961395413665,0,1,-4,0,1,1
0,-6.794785443308052,1,0.0022889011549753,0,0,0,1,7,-5.3795035453149085,0,0,-3,0,1,0
0,-8.791750763163648,0,-0.0002070415264167,0,0,1,0,18,-7.587777958837713,0,1,-3,0,1,0
0,-8.767058150573277,0,6.388260512346948e-05,0,0,1,1,2,-9.687422207835068,0,0,-3,0,1,0
0,-6.549269594239308,0,0.0002048230360424,0,1,1,1,25,-12.480630217277586,0,1,-1,0,1,0
0,-8.251366337156114,1,0.000531669440014,0,0,0,1,1,-9.014894314477859,0,0,-7,0,0,1
0,-9.968324593301471,0,-0.0003478309044089,0,0,1,1,3,-8.473297032045114,0,1,-11,0,1,0
0,-8.473297032045114,1,-0.0002441115180089,0,0,0,1,32,-11.78748303671764,0,0,-5,0,0,1
0,-9.865670439241386,1,0.00328861027956,0,0,1,1,3,-8.588809919166959,0,0,-5,0,0,0
0,-8.10697183227422,1,-0.0010547706073052,0,0,1,1,2,-9.014894314477859,0,0,-5,0,0,0
0,-8.251366337156114,1,-3.157378389285169e-05,0,0,0,1,4,-11.382017928609475,0,0,-11,0,0,0
0,-7.610534945960329,0,-0.0002221340472469,0,0,1,1,1,-11.014293148484159,0,1,-3,0,1,0
0,-8.041908238927158,1,-2.237588274650853e-05,0,1,0,1,15,-12.88609532538575,0,0,1,0,0,0
0,-6.256071788002225,0,0.0001322573186261,0,1,0,1,1,-8.045853017218175,0,1,-1,0,1,0
0,-7.146302413206516,0,0.0008667011293228,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,0
0,-9.275177412741526,0,0.00052305823192,0,1,0,0,1,-6.801595912310578,0,1,-1,0,1,0
0,-7.146302413206516,0,0.0008667011293228,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,0
0,-11.094335856157695,1,0.0004178121789053,0,0,1,0,6,-9.222533679256102,0,0,-4,0,0,0
0,-9.07943283561543,1,-0.0001464036221687,0,0,1,0,0,-11.499800964265859,0,0,-5,0,0,0
0,-8.041908238927158,0,-0.002990002880859,0,1,0,1,1,-9.420359422586023,1,0,-1,0,1,1
0,-9.07943283561543,1,0.0027132185927608,0,0,1,1,3,-10.806653783705913,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0006749711342548,0,0,1,0,3,-6.8422755479438395,0,0,-8,0,0,0
0,-6.256071788002225,0,-0.0008742266145103,0,1,0,0,14,-8.944513517716059,0,1,-1,0,1,0
0,-6.195253047967186,1,-0.0021450126230546,0,0,1,0,1,-6.2064961395413665,0,0,-5,0,7,0
0,-9.38958776391927,1,-0.0005851574757924,0,0,0,1,2,-9.420359422586023,0,0,-6,0,0,1
0,-6.855410065124486,1,-0.0001657300577055,0,0,1,1,6,-8.115410700920085,0,0,-3,0,1,0
0,-9.07943283561543,1,0.0001685130588742,0,0,1,0,20,-6.801595912310578,0,0,-3,0,3,0
0,-6.794785443308052,1,0.0001888081192588,0,1,1,1,16,-10.178045124283539,0,0,1,0,0,0
0,-9.172523258681442,1,0.0002448559874986,0,0,1,1,32,-12.480630217277586,0,0,-5,0,0,0
0,-6.195253047967186,1,0.001067670433652,0,0,1,0,12,-10.534720068222272,0,0,-12,0,0,0
0,-8.65198882078849,1,0.0035424197379213,0,0,0,1,1,-5.3795035453149085,0,0,-5,0,0,0
0,-7.146302413206516,1,-0.0002191305741087,0,0,0,1,3,-5.3795035453149085,0,0,-4,0,0,0
0,-9.729094904235636,0,0.000758539163964,0,1,1,1,5,-5.3795035453149085,0,1,-1,0,1,0
0,-7.610534945960329,0,0.0012530192667455,0,0,1,1,2,-9.968324593301471,0,1,-3,0,1,0
0,-6.324357695868357,1,-0.0005077223185503,0,0,1,0,2,-5.3795035453149085,0,0,-3,0,1,0
0,-9.07943283561543,1,0.0004602954020866,0,0,1,0,8,-10.052881981329532,0,0,-10,0,0,0
0,-8.251366337156114,1,0.0007066392022502,0,0,0,0,1,-9.553890815210545,0,0,-5,0,0,0
0,-8.251366337156114,1,-0.0009839848122175,0,1,1,1,5,-6.801595912310578,0,0,-1,0,3,0
0,-9.275177412741526,1,0.0001058136638734,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0.0001924176690835,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,0
1,-6.794785443308052,1,0.0002006858405543,0,0,0,1,2,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0.000218785367906,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,0
0,-9.275177412741526,1,0.0001058136638734,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0.0002056788816525,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,0
0,-6.794785443308052,1,0.0004876446028385,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0028273174539208,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0.0004876446028385,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0028273174539208,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,-0.0031107975790898,0,1,1,1,5,-6.794785443308052,0,1,-1,0,1,0
1,-6.794785443308052,1,0.0002006858405543,0,0,0,0,2,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0.000218785367906,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,0
0,-7.610534945960329,1,-0.0002770025072059,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,0
1,-6.256071788002225,1,0.0006606511658791,0,1,0,0,1,-10.178045124283539,0,0,5,0,0,0
0,-6.794785443308052,1,0.0066559055199225,0,0,1,0,2,-6.60476359492065,0,0,-4,0,0,0
0,-9.627998787364268,0,-7.147686174738439e-05,0,1,1,1,8,-10.583510232391705,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0031109416367192,0,1,1,1,4,-7.437205100358338,0,0,-1,0,2,0
0,-6.324357695868357,1,0.0020421429826267,0,0,1,1,1,-10.24703799577049,0,0,-3,0,5,0
0,-10.145255301460548,1,-6.270666831526255e-05,0,0,1,1,21,-8.964121989104436,0,0,-6,0,0,0
0,-8.041908238927158,1,0.0012856106109478,0,1,1,0,17,-6.324357695868357,0,0,-1,0,9,0
0,-7.146302413206516,1,0.0008975232812179,0,0,1,0,8,-8.467254717589151,0,0,-10,0,0,0
0,-8.041908238927158,1,0.0023077897481865,0,1,1,0,1,-10.940185176330436,0,0,-1,0,5,0
0,-6.195253047967186,1,0.0027265839474765,0,1,1,0,1,-7.744431768883089,0,0,-1,0,10,0
0,-6.195253047967186,1,0.0018477834348857,0,1,1,1,1,-8.44934379102262,0,0,-1,0,3,0
0,-8.041908238927158,1,0.0011834237724542,0,1,0,1,2,-9.420359422586023,0,0,-1,0,4,1
0,-8.041908238927158,0,0.0003958338128975,0,1,1,1,8,-8.241704426244377,0,1,-1,0,1,0
0,-7.437205100358338,0,0.0015892307274043,0,1,0,1,1,-6.2064961395413665,0,1,-1,0,1,1
0,-6.794785443308052,1,0.0009117397430695,0,1,0,0,5,-5.3795035453149085,0,0,-1,0,0,1
0,-10.145255301460548,1,0.0012632374768145,0,1,1,0,10,-8.688893377723941,0,0,-1,0,1,0
0,-5.3795035453149085,1,0.0002019790887472,0,1,1,1,5,-9.160401898149097,0,0,-1,0,1,0
0,-6.195253047967186,0,0.0001903628615232,0,1,1,1,2,-6.2064961395413665,0,1,-1,0,1,0
0,-6.855410065124486,1,0.0003589276625559,0,1,0,1,15,-5.3795035453149085,0,0,-1,1,2,0
0,-9.968324593301471,1,-0.0001592295647671,0,0,1,0,10,-13.579242505945695,0,0,-4,0,0,0
0,-8.86971230463336,0,0.0002930000143853,0,1,1,0,30,-12.480630217277586,0,1,-1,0,1,0
0,-8.954269692661423,0,-2.128494282563516e-05,0,0,1,1,16,-8.232134975228226,0,0,-3,0,1,0
0,-8.944513517716059,0,-0.004460364227104,0,1,1,1,8,-6.801595912310578,0,1,-1,0,1,0
0,-9.452108120900602,1,0.0003230014912213,0,1,0,1,1,-5.810286461407363,0,0,-1,0,9,0
0,-6.256071788002225,0,-0.0022066119282195,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,-0.0022066119282195,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,0,0.0005895963952164,0,1,0,0,6,-6.60476359492065,0,1,-1,0,1,1
0,-5.3795035453149085,1,-0.004754915403632,0,1,0,0,1,-9.94165634621931,0,0,-1,0,2,0
0,-8.251366337156114,1,-0.0001247052800296,0,0,1,0,17,-8.609429206369693,0,0,-12,0,0,0
0,-6.549269594239308,1,-1.850504479649977e-05,0,1,1,1,51,-6.255411939743378,0,0,2,0,0,0
0,-7.587777958837713,1,-0.0002831558967049,0,1,0,1,13,-5.975344537423814,0,0,-1,0,2,1
0,-8.348133889091107,1,0.0002055928259452,0,0,1,1,22,-8.467254717589151,0,0,-3,0,1,0
0,-8.516647472918727,1,-8.175543376377683e-05,0,0,1,0,3,-13.579242505945695,0,0,-4,0,0,0
0,-6.195253047967186,0,-0.0027559909792173,0,0,1,1,1,-6.255411939743378,0,1,-3,0,1,0
0,-8.473297032045114,1,-0.0001456935696555,0,1,1,0,6,-5.810286461407363,0,0,-1,0,12,0
0,-6.794785443308052,0,0.0005285864425522,0,1,1,1,20,-9.995723567489584,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0020182682201266,0,1,0,1,1,-12.88609532538575,0,0,-1,0,0,0
0,-10.534720068222272,1,0.0034534264112321,0,0,1,1,16,-5.975344537423814,0,0,-5,0,0,0
0,-8.516647472918727,1,-0.0005523187726566,0,0,0,0,14,-7.786228897561551,0,0,-5,0,0,0
0,-9.38958776391927,1,0.000195112808243,0,0,0,1,2,-6.433258038231307,0,0,-4,0,0,1
0,-7.610534945960329,1,0.000545233102708,0,0,0,0,8,-10.68887074804953,0,0,-3,0,1,1
0,-6.256071788002225,0,-0.0004835127620026,0,0,1,0,1,-5.3795035453149085,0,0,-3,0,1,0
0,-6.256071788002225,1,0.0019893551930019,0,0,1,1,2,-13.579242505945695,0,0,-7,0,0,0
0,-6.256071788002225,1,-0.0002246086134926,0,0,0,1,1,-5.810286461407363,0,0,-3,0,3,0
0,-8.954269692661423,0,-0.0012593421594876,0,0,0,1,1,-6.2064961395413665,0,1,-3,0,1,0
0,-6.256071788002225,1,-0.00210569506245,0,0,0,1,1,-6.2064961395413665,0,0,-8,0,0,0
0,-10.534720068222272,1,-0.0017616480917615,0,0,1,0,3,-8.38074547467987,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0008007226737611,0,0,1,1,3,-11.499800964265859,0,0,-6,0,0,0
0,-11.181347233147324,0,0.0035631426920493,0,0,0,0,1,-8.251366337156114,0,1,-3,0,1,0
0,-6.195253047967186,1,0.0007699916792306,0,1,1,1,6,-6.433258038231307,0,0,1,0,0,0
0,-6.195253047967186,1,0.0024004186238548,0,1,1,1,8,-5.810286461407363,0,0,-1,0,1,0
0,-9.23543708409201,1,-0.0001551379074995,0,0,1,1,4,-6.518766139945893,0,0,-4,0,0,0
0,-9.627998787364268,1,0.0031984617800584,0,0,1,0,5,-9.345136001348436,0,0,-3,0,0,0
0,-8.041908238927158,1,4.694886837411003e-05,0,0,0,1,1,-11.181347233147324,0,0,-4,0,0,0
0,-8.041908238927158,1,0.0003316172989465,0,0,1,0,10,-8.735055419487104,0,0,-11,0,0,0
0,-9.468368641772383,1,4.177397860241627e-05,0,0,0,0,1,-9.302576386929639,0,0,-4,0,0,0
0,-9.59025845938142,1,0.0006911862996362,0,0,1,0,9,-10.940185176330436,0,0,-5,0,0,0
0,-8.516647472918727,0,0.0022592414835734,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-10.360366681077494,1,0.0001873938164033,0,0,1,0,15,-13.579242505945695,0,0,-13,0,0,0
0,-6.195253047967186,0,0.0010349807750073,0,0,0,1,6,-10.082734944479215,1,0,-3,0,1,1
0,-11.181347233147324,1,0.0011758488558587,0,0,1,0,1,-7.807801382815679,0,0,-3,0,0,0
0,-6.195253047967186,1,0.0041378489054361,0,0,1,0,4,-5.975344537423814,0,0,-6,0,0,0
0,-6.794785443308052,1,0.0007461341826812,0,0,0,1,2,-5.810286461407363,0,0,-2,0,0,1
0,-6.195253047967186,1,0.0006284311004713,0,1,1,0,13,-7.344831780227323,0,0,-1,0,3,0
1,-8.246523712680325,0,0.0002290014459305,0,0,0,0,2,-6.801595912310578,0,1,-3,0,1,0
0,-7.437205100358338,1,0.000320104019925,0,1,1,1,4,-7.786228897561551,0,0,-1,0,5,0
0,-9.23543708409201,1,-0.002206768635865,0,1,1,1,0,-10.806653783705913,0,0,-1,0,2,0
0,-8.86971230463336,0,0.0013174324606855,0,0,1,1,8,-8.491646170713311,1,0,-3,0,1,0
0,-7.437205100358338,1,0.0028907348648371,0,0,1,1,0,-8.296038777207706,0,0,-4,0,0,0
0,-9.23543708409201,1,0.002127482606606,0,0,1,1,1,-9.536191238111144,0,0,-5,0,0,0
0,-7.437205100358338,1,-4.014334521225925e-06,0,0,1,1,11,-11.78748303671764,0,0,-3,0,0,0
0,-7.437205100358338,1,0.0001226095077784,0,0,1,0,5,-11.78748303671764,0,0,-14,0,0,0
0,-10.023894444456282,1,-0.0002064090044725,0,0,1,1,12,-12.88609532538575,0,0,-5,0,0,0
0,-9.07943283561543,1,0.0013281041756272,0,0,1,0,1,-9.420359422586023,0,0,-3,0,2,0
0,-6.256071788002225,1,-0.0005189274882741,0,0,1,0,5,-8.964121989104436,0,0,-17,0,0,0
0,-10.940185176330436,1,0.0001786153322579,0,0,0,1,1,-8.44934379102262,0,0,-10,0,0,1
0,-9.729094904235636,1,3.006755983158641e-05,0,0,0,1,1,-8.588809919166959,0,0,-6,0,0,1
0,-5.3795035453149085,1,-0.0040612529412472,0,1,1,1,23,-9.729094904235636,0,0,-1,1,2,0
0,-6.195253047967186,1,0.0001397058146424,0,0,0,1,21,-5.3795035453149085,0,0,-5,0,0,1
0,-7.623405136480864,1,0.0001497080953479,0,0,1,1,7,-12.480630217277586,0,0,-4,0,0,0
0,-8.041908238927158,1,0.0012949887859193,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,0
0,-8.10697183227422,1,0.0011207810501704,0,1,0,0,7,-12.480630217277586,0,0,-1,0,2,0
0,-8.65198882078849,0,0.0003656158209701,0,0,1,0,40,-6.60476359492065,0,0,-3,0,1,0
0,-6.794785443308052,1,-0.0001558715649763,0,0,1,1,2,-9.518799495399275,0,0,-3,0,0,0
0,-8.516647472918727,0,0.0005247736714346,0,1,0,1,3,-7.437205100358338,0,1,-1,0,2,0
0,-9.841572887662327,1,0.0009589345237383,0,0,0,1,1,-7.62599917165791,0,0,-11,0,0,0
0,-9.59025845938142,1,-0.0002323522362657,0,0,0,0,15,-11.499800964265859,0,0,-5,0,0,1
0,-6.794785443308052,1,0.0030741736179951,0,1,0,0,2,-5.810286461407363,0,0,-1,0,4,0
0,-8.285937681221203,1,0.0002968477515073,0,0,1,0,1,-8.491646170713311,0,0,-3,0,2,0
0,-11.094335856157695,1,-0.0008116937157782,0,0,0,1,1,-7.747360028662178,0,0,-5,0,0,1
0,-6.855410065124486,1,-0.0001406348366392,0,0,1,1,9,-9.647416873221369,0,0,-3,0,1,0
0,-8.688893377723941,1,3.161341177694739e-05,0,0,0,1,1,-6.573453486692192,0,0,-3,0,3,1
0,-6.195253047967186,1,0.0019405426314243,0,1,1,0,1,-8.467254717589151,0,0,-1,0,2,0
0,-6.855410065124486,1,-0.0004090933864857,0,0,1,1,6,-7.395093615008212,0,0,-9,0,0,0
0,-10.023894444456282,1,0.0005942797737902,0,0,1,0,12,-13.579242505945695,0,0,-9,0,0,0
0,-9.288783064797304,1,0.0005880836397409,0,0,1,0,14,-8.735055419487104,0,0,-3,0,0,0
0,-10.488200052587379,1,-9.195000997611404e-05,0,0,1,1,13,-10.940185176330436,0,0,-10,0,0,0
0,-10.488200052587379,1,0.0005529219148362,0,0,1,1,6,-6.2064961395413665,0,0,-4,0,0,0
0,-7.146302413206516,1,-0.0003953271654885,0,0,1,1,13,-13.579242505945695,0,0,-4,0,0,0
0,-5.3795035453149085,0,9.072320581656868e-06,0,1,1,1,21,-6.73549255693947,1,0,-1,0,1,0
0,-8.041908238927158,1,-0.0006147100914107,0,0,0,1,7,-12.480630217277586,0,0,-4,0,0,1
0,-8.041908238927158,1,-0.0015934164149929,0,0,1,1,3,-8.241704426244377,0,0,-13,0,0,0
0,-6.855410065124486,0,0.0002756942664423,0,1,1,0,16,-10.052881981329532,0,1,-1,0,1,0
1,-6.256071788002225,1,-0.0014301855205779,0,1,0,1,11,-7.508504777943205,0,0,-1,0,1,0
0,-6.256071788002225,1,-0.0011901570653373,0,0,1,1,2,-8.241704426244377,0,0,-4,0,0,0
0,-8.609429206369693,1,5.279351160794067e-05,0,0,0,1,1,-8.491646170713311,0,0,-15,0,0,0
0,-7.146302413206516,1,0.0006234532261572,0,0,1,1,16,-5.3795035453149085,0,0,-4,0,1,0
0,-6.256071788002225,1,0.0007227196774788,0,0,1,1,15,-8.167596454090654,0,0,-4,0,0,0
0,-8.041908238927158,1,-0.0007026828140677,0,0,1,1,4,-11.78748303671764,0,0,-4,0,0,0
0,-6.549269594239308,1,8.507821738960278e-05,0,0,1,1,19,-8.964121989104436,0,0,-4,0,0,0
0,-6.549269594239308,0,0.0003960937516302,0,1,1,0,14,-6.324357695868357,1,0,-1,0,1,0
0,-6.549269594239308,0,0.0001106658152171,0,1,1,0,1,-9.772580016175375,0,1,-1,0,1,0
0,-9.38958776391927,1,2.0928765112098163e-05,0,0,1,1,32,-8.834310377582444,0,0,-7,0,0,0
0,-7.146302413206516,1,-2.7142162282848582e-06,0,0,1,1,4,-6.255411939743378,0,0,-4,0,0,0
0,-6.549269594239308,1,-0.0005442048059549,0,0,1,0,3,-10.534720068222272,0,0,-5,0,0,0
0,-10.023894444456282,1,0.0008102502305429,0,0,0,1,7,-10.443748290016545,0,0,-6,0,0,1
0,-9.772580016175375,1,0.0003422990857116,0,0,0,1,24,-11.633332356890381,0,0,-6,0,0,1
0,-9.374549886554728,1,0.000368297798559,0,0,1,0,4,-12.480630217277586,0,0,-5,0,0,0
0,-9.275177412741526,1,-3.743198759890553e-05,0,0,1,0,4,-10.113506603145968,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0001367309554227,0,0,1,1,24,-5.3795035453149085,0,0,-3,0,1,0
0,-9.94165634621931,0,-2.225872897697952e-05,0,0,1,1,1,-6.2064961395413665,0,1,-3,0,1,0
0,-6.195253047967186,0,5.632319813847768e-05,0,0,1,1,14,-7.437205100358338,0,1,-3,0,1,0
0,-6.256071788002225,0,1.051722703395222e-05,0,1,0,0,20,-5.3795035453149085,0,1,-1,0,1,1
0,-6.195253047967186,0,-4.063058599171939e-05,0,0,1,1,54,-8.623415448344433,0,1,-3,0,1,0
0,-10.871192304843484,1,3.233092046150607e-05,0,0,1,0,24,-9.345136001348436,0,0,-4,0,0,0
0,-7.146302413206516,1,0.0001909067056008,0,0,1,0,4,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,9.899995444963285e-05,0,0,1,1,11,-9.025365614345153,0,0,-4,0,0,0
0,-9.07943283561543,1,-6.174745802313853e-05,0,0,1,0,4,-6.2064961395413665,0,0,-5,0,0,0
0,-8.041908238927158,1,0.0001940328842745,0,0,0,0,27,-11.78748303671764,0,0,-3,0,0,1
0,-6.195253047967186,1,0.0040600144614775,0,0,1,0,2,-9.261754392409385,0,0,-5,0,0,0
0,-6.195253047967186,1,0.0005862295627593,0,0,1,1,2,-10.940185176330436,0,0,-4,0,0,0
0,-6.195253047967186,1,-0.0004411712653223,0,0,1,0,2,-11.633332356890381,0,0,-5,0,0,0
0,-6.195253047967186,0,0.000229910131456,0,0,1,0,2,-8.041908238927158,0,1,-4,0,1,0
0,-6.794785443308052,1,-0.0001649538073876,0,0,1,0,18,-11.382017928609475,0,0,-7,0,0,0
0,-9.172523258681442,1,6.058676676320637e-07,0,0,0,1,21,-9.865670439241386,0,0,-3,0,0,1
0,-9.865670439241386,1,-3.5445188934152445e-05,0,0,1,1,28,-10.24703799577049,0,0,-7,0,0,0
0,-5.3795035453149085,1,6.476930162358668e-05,0,1,1,1,11,-8.623415448344433,0,0,-1,0,3,0
0,-9.38958776391927,1,0.0016490004737442,0,0,1,0,4,-12.88609532538575,0,0,-7,0,0,0
0,-10.283405639941366,1,0.0005818984209902,0,0,1,0,0,-13.579242505945695,0,0,-2,0,0,0
0,-5.3795035453149085,1,-0.0045856458267995,0,1,1,0,4,-8.280925139397658,0,0,-1,0,1,0
0,-6.195253047967186,1,-0.0009594699123291,0,0,1,1,10,-8.111182364810563,0,0,-7,0,3,0
0,-6.433258038231307,1,-0.000436619835305,0,0,1,0,5,-12.192948144825804,0,0,-5,0,0,0
0,-9.38958776391927,1,0.0001909475858238,0,0,1,0,7,-8.535817389026448,0,0,-5,0,0,0
0,-6.195253047967186,1,0.0015684467274695,0,1,1,0,1,-10.746029161889478,0,0,-1,0,0,0
0,-6.195253047967186,1,0.0019514787861186,0,0,1,1,8,-8.659261580117569,0,0,-4,0,0,0
0,-8.473297032045114,1,7.514594497952658e-05,0,0,1,0,7,-11.969804593511594,0,0,-6,0,0,0
0,-6.855410065124486,1,0.0002268309217123,0,0,0,1,9,-5.975344537423814,0,0,-6,0,0,1
0,-8.041908238927158,1,-0.0017979186278558,0,0,0,0,6,-6.855410065124486,0,0,-3,0,0,1
0,-8.041908238927158,1,-0.0011263984122446,0,0,0,0,6,-6.573453486692192,0,0,-4,0,0,1
0,-8.041908238927158,1,0.0003003816735121,0,0,0,0,6,-11.094335856157695,0,0,-8,0,0,1
0,-9.136591249455378,0,2.427147630827903e-05,0,1,0,0,17,-5.3795035453149085,0,0,-1,0,1,0
0,-8.516647472918727,0,-0.0058861830582221,0,1,1,1,0,-8.251366337156114,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0008639620617032,0,0,0,1,1,-8.58203023218158,0,0,-6,0,0,0
0,-6.549269594239308,1,0.0004895489322009,0,1,1,1,4,-9.374549886554728,0,0,-1,0,3,0
0,-8.27593759788662,0,0.0001657881969664,0,1,0,1,3,-6.195253047967186,0,1,-1,0,1,0
0,-6.794785443308052,0,0.0004923326691158,0,1,0,1,20,-6.256071788002225,0,1,-1,0,2,0
0,-6.256071788002225,1,0.0008950018519613,0,1,0,1,23,-8.045853017218175,0,0,2,0,0,1
0,-8.516647472918727,0,0.0004685367019767,0,1,1,0,19,-9.484897943723594,0,1,-1,1,1,0
0,-6.256071788002225,1,0.0005912544423496,0,1,1,0,15,-9.468368641772383,0,0,1,0,0,0
0,-6.256071788002225,1,-0.0005176718967656,0,0,0,0,3,-5.3795035453149085,0,0,-3,0,2,0
0,-5.3795035453149085,1,0.0006874663043109,0,1,1,0,7,-5.975344537423814,0,0,-1,0,1,0
0,-6.256071788002225,1,0.0031022702893003,0,1,1,1,4,-5.3795035453149085,0,0,-1,0,2,0
0,-6.256071788002225,0,0.000236508657021,0,1,0,0,22,-10.534720068222272,0,0,-1,0,1,0
