matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,0,1,-8.347043410936557,0,-8.249404941372642,0,0,0,5,0,1,-1,1,1.3609765531356008,0
0,0,1,-6.1641662820084795,0,-12.010605057066204,0,0,1,8,0,0,-4,0,2.901999795891284,0
0,0,1,-6.1641662820084795,0,-7.9852533663310545,0,0,0,14,0,1,-3,0,2.901999795891284,0
0,0,1,-6.1641662820084795,0,-8.249404941372642,0,0,0,27,0,1,-3,0,2.901999795891284,0
0,0,1,-7.4673102747962,0,-9.066166077899764,0,0,1,28,0,0,-5,0,2.751535313041949,0
0,0,1,-6.199464064089503,0,-6.742746898002876,0,1,0,21,0,1,21,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-7.425637578395632,0,0,1,9,0,4,-2,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-8.45525699557679,0,1,0,5,0,1,-1,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-7.328473829941984,0,0,1,30,0,0,-1,1,1.157180642819177,1
0,0,1,-7.328473829941984,0,-7.033871314645629,0,0,1,5,0,0,-1,1,2.890371757896165,1
0,1,0,-6.199464064089503,0,-6.419618076555347,0,1,0,9,0,1,9,1,1.157180642819177,0
0,0,1,-6.199464064089503,0,-9.066166077899764,0,0,1,9,0,4,-1,1,1.157180642819177,0
0,0,1,-6.199464064089503,0,-10.911992768398093,0,0,1,1,0,0,-8,0,1.157180642819177,1
0,0,1,-6.199464064089503,0,-10.911992768398093,0,0,1,16,0,0,-3,1,1.157180642819177,0
0,0,1,-6.199464064089503,0,-10.218845587838148,0,0,1,28,0,0,-2,1,1.157180642819177,0
0,0,1,-6.199464064089503,0,-12.010605057066204,0,0,1,8,0,4,7,1,1.157180642819177,0
0,0,1,-8.966082619342782,0,-12.010605057066204,0,0,1,2,0,0,-4,0,2.3513752571634776,1
0,0,1,-6.199464064089503,0,-11.317457876506259,0,0,1,11,0,0,-1,1,1.157180642819177,1
0,0,1,-9.708019964072157,0,-5.862136761148557,0,0,1,6,0,1,-3,0,1.6094379124341003,0
0,0,1,-8.514097495599724,0,-10.218845587838148,0,0,1,9,0,0,-3,0,2.803360380906535,0
0,1,0,-6.1641662820084795,0,-7.510795386735939,0,0,1,1,0,3,-1,1,2.901999795891284,0
0,0,1,-8.181963660577109,0,-8.919562603707888,0,0,1,4,0,3,-1,1,2.03688192726104,1
0,0,1,-9.238016334826423,0,-7.628578422392322,0,0,1,1,0,0,-1,1,1.1631508098056809,0
0,0,0,-6.1641662820084795,0,-9.066166077899764,0,0,1,1,0,0,-1,1,2.901999795891284,0
0,0,1,-6.1641662820084795,0,-9.302554855963994,0,0,1,22,0,0,-2,1,2.901999795891284,0
0,0,0,-6.1641662820084795,0,-5.497374946153897,0,0,1,1,0,0,-2,1,2.901999795891284,0
0,0,0,-6.654018782394191,0,-7.385632243781933,0,0,1,1,0,0,-1,1,1.9892904446855384,1
0,0,1,-6.1641662820084795,0,-5.497374946153897,0,0,0,2,0,1,-1,1,2.901999795891284,0
0,0,0,-6.654018782394191,0,-8.875110841137055,0,0,1,1,0,0,-2,1,1.9892904446855384,1
0,0,1,-6.542544915931073,0,-10.06469490801089,0,0,1,22,0,0,-1,1,2.423537703411708,1
0,0,1,-6.199464064089503,0,-10.624310695946313,0,0,1,17,0,0,-1,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-10.624310695946313,0,0,1,15,0,0,-1,1,1.157180642819177,0
0,1,0,-6.199464064089503,0,-8.203942567295885,0,1,0,1,0,1,-1,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-10.624310695946313,0,0,1,19,0,0,-1,1,1.157180642819177,1
0,1,0,-6.199464064089503,0,-5.497374946153897,0,0,1,14,0,0,-2,1,1.157180642819177,1
0,1,0,-6.199464064089503,0,-5.862136761148557,0,0,1,11,0,7,-1,1,1.157180642819177,1
0,0,1,-6.199464064089503,0,-6.542544915931073,0,0,1,13,0,0,-4,0,1.157180642819177,0
0,0,1,-8.576617852581057,1,-9.612709784267834,0,0,1,4,0,0,5,1,3.4339872044851463,0
0,0,1,-8.832551226718259,0,-5.497374946153897,0,1,0,33,0,1,-3,0,1.5686159179138452,1
0,0,1,-8.544869154266477,0,-12.010605057066204,0,0,1,1,0,0,-3,0,1.3862943611198906,1
0,0,1,-9.708019964072157,0,-6.419618076555347,0,0,1,1,0,5,-3,0,1.6094379124341003,0
0,0,1,-8.544869154266477,0,-5.862136761148557,0,0,1,1,0,1,-1,1,1.3862943611198906,1
0,0,1,-8.544869154266477,0,-10.401167144632103,0,0,1,1,0,0,-1,1,1.3862943611198906,1
0,0,1,-9.708019964072157,0,-5.497374946153897,0,0,1,2,0,3,-1,1,1.6094379124341003,0
0,0,1,-6.1641662820084795,0,-11.317457876506259,0,0,1,7,0,0,-1,1,2.901999795891284,1
0,0,1,-8.544869154266477,0,-5.497374946153897,0,0,1,1,0,0,-4,1,1.3862943611198906,0
0,0,1,-7.385632243781933,0,-8.297032990361895,0,0,1,5,0,0,-10,0,3.5263605246161616,1
0,0,1,-8.181963660577109,0,-6.419618076555347,0,0,1,10,0,0,-4,0,2.03688192726104,1
0,0,1,-8.966082619342782,0,-7.405434871078112,0,0,1,10,0,0,-23,0,1.6582280766035324,0
0,0,1,-8.832551226718259,0,-6.419618076555347,0,0,1,36,0,0,-4,0,1.5686159179138452,0
0,0,1,-6.654018782394191,0,-8.249404941372642,0,0,1,30,0,2,-3,0,1.9892904446855384,0
0,0,1,-9.525698407278204,0,-9.931163515386368,0,0,1,6,0,0,2,1,2.4849066497880004,1
0,0,1,-8.966082619342782,0,-8.39968714442198,0,0,1,17,0,0,-4,0,1.6582280766035324,0
0,0,1,-8.576617852581057,0,-5.497374946153897,0,0,1,15,0,2,-3,0,3.4339872044851463,0
0,0,1,-8.576617852581057,0,-9.302554855963994,0,0,1,14,0,0,-40,0,3.4339872044851463,1
