matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,uid_var,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-9.59025845938142,1,0,0,1,0,31,0.246872473777838,-11.181347233147324,0,0,-4,0,0,0
0,-6.549269594239308,1,0,0,1,1,4,-31.756324332873945,-10.40118867559775,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,1,0,15,0.1681095204254141,-11.181347233147324,0,0,-4,0,0,0
0,-7.610534945960329,1,0,1,1,0,6,0.3860579214032746,-9.647416873221369,0,0,2,0,0,0
0,-6.195253047967186,1,0,1,1,0,15,-0.4074112825550493,-6.926379476592348,0,0,-1,0,0,0
0,-6.855410065124486,1,0,0,1,0,29,-0.5867874609134454,-9.627998787364268,0,0,-2,0,0,0
0,-6.256071788002225,1,0,1,1,0,13,-0.1701314147829649,-5.3795035453149085,0,0,-1,0,5,0
0,-8.041908238927158,1,0,0,1,0,15,0.4821657117561653,-7.282133186011759,0,0,-3,0,0,0
0,-6.324357695868357,1,0,0,1,0,4,-0.1998884461597772,-9.647416873221369,0,0,-4,0,0,0
0,-8.86971230463336,0,0,1,1,1,4,-13.351944801348417,-9.553890815210545,0,1,-1,0,1,0
0,-8.791750763163648,1,0,0,1,1,1,0.980242599274508,-9.968324593301471,0,0,-4,0,0,0
0,-8.791750763163648,0,0,0,1,1,1,0.7542859926825418,-7.744431768883089,0,1,-3,0,4,0
0,-8.791750763163648,0,0,0,1,1,5,1.3321172855327337,-7.744431768883089,0,1,-3,0,1,0
0,-6.2064961395413665,0,0,1,0,1,14,0.6793830415635433,-9.302576386929639,1,0,-1,0,1,1
0,-10.871192304843484,1,0,0,1,0,28,0.9301091659603884,-12.480630217277586,0,0,-6,0,0,0
0,-8.86971230463336,1,0,0,1,0,19,-1.023871803621191,-8.588809919166959,0,0,-3,0,7,0
0,-7.587777958837713,1,0,0,1,1,15,0.3256368116053671,-8.8607436346506,0,0,-3,0,0,0
0,-7.169067623979528,1,0,1,1,1,3,-1.3269622241337196,-6.433258038231307,0,0,-1,0,0,0
0,-6.256071788002225,1,0,0,1,0,0,3.642529870091778,-8.115410700920085,0,0,-5,0,0,0
0,-6.794785443308052,1,0,0,1,0,5,0.0372131365397923,-9.647416873221369,0,0,-4,0,0,0
0,-8.86971230463336,1,0,0,1,0,3,5.027277102440035,-7.744431768883089,0,0,-3,0,0,0
0,-8.285937681221203,1,0,0,1,0,0,3.1470247545805243,-10.68887074804953,0,0,-15,0,0,0
0,-8.86971230463336,1,0,1,1,0,2,-0.4677010445608012,-5.810286461407363,0,0,-1,0,4,0
0,-9.07943283561543,1,0,0,1,0,0,-0.0965869673840504,-9.841572887662327,0,0,-3,0,6,0
0,-8.65198882078849,0,0,1,1,1,8,0.5591546002457832,-6.8422755479438395,0,1,-1,0,1,0
0,-8.86971230463336,1,0,0,1,1,9,8.263878653926476,-9.818042390252133,0,0,-4,0,0,0
0,-8.65198882078849,0,0,0,1,1,15,0.2749545471226291,-8.609429206369693,0,1,-3,0,1,0
0,-9.772580016175375,1,0,0,1,1,3,0.573842766201496,-13.579242505945695,0,0,-8,0,0,0
0,-10.940185176330436,0,0,0,1,0,3,2.686179957251774,-6.60476359492065,0,1,-3,0,1,0
0,-7.829849520037441,1,0,0,1,1,2,0.5557322083424374,-6.2064961395413665,0,0,-3,0,1,0
0,-9.004531527442312,1,0,0,1,0,1,0.4921798820516212,-9.915680859816048,0,0,-3,0,5,0
0,-6.256071788002225,1,0,0,1,1,8,-0.3486252855515346,-11.014293148484159,0,0,-4,0,0,0
0,-6.256071788002225,1,0,0,0,1,1,0.1832753720313746,-11.094335856157695,0,0,-3,0,3,1
0,-9.275177412741526,1,0,0,0,0,1,-0.4427169145986411,-11.382017928609475,0,0,-4,0,0,0
0,-7.623405136480864,1,0,1,0,1,16,-0.6014959236221387,-8.098603582603703,0,0,-1,0,2,1
0,-8.954269692661423,1,0,1,0,0,1,-4.183187735773768,-5.3795035453149085,0,0,-1,0,4,1
0,-6.195253047967186,1,0,0,1,0,7,-0.1550703859058053,-5.810286461407363,0,0,-3,0,3,0
0,-9.553890815210545,1,0,1,1,1,7,0.0435398300371758,-8.609429206369693,0,0,1,0,0,0
0,-8.767058150573277,0,0,1,1,1,19,-0.4998908016725494,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,1,0,0,1,0,6,-2.575861910514309,-8.246523712680325,0,0,-3,0,0,0
0,-8.285937681221203,1,0,0,1,1,0,-6.746196469847973,-13.579242505945695,0,0,-5,0,0,0
0,-6.195253047967186,1,0,1,1,1,3,0.0254263633012818,-8.516647472918727,0,0,-1,0,15,0
0,-8.041908238927158,1,0,0,0,0,12,0.0606410907892609,-12.88609532538575,0,0,-2,0,0,1
0,-9.627998787364268,1,0,0,0,0,26,0.3334419037702414,-10.746029161889478,0,0,-14,0,0,1
0,-6.195253047967186,1,0,0,1,1,5,-0.9758552793720304,-13.579242505945695,0,0,-3,0,0,0
0,-6.256071788002225,1,0,0,0,1,2,1.2415917925567808,-6.73549255693947,0,0,-3,0,4,1
0,-10.940185176330436,1,0,0,1,1,17,-0.3227747808611454,-6.73549255693947,0,0,-3,0,8,0
0,-9.553890815210545,0,0,1,1,1,32,0.0789217011289373,-8.8607436346506,0,1,-1,0,1,0
0,-6.195253047967186,1,0,0,1,1,5,1.1628353329077117,-5.810286461407363,0,0,-3,0,11,0
0,-6.195253047967186,1,0,1,1,1,13,2.048161107451314,-5.810286461407363,0,0,-1,0,5,0
0,-8.041908238927158,0,0,1,1,1,2,21.57991301769667,-6.751613271442842,0,1,-1,0,1,0
0,-5.3795035453149085,0,0,1,1,1,3,4.289280726772525,-11.181347233147324,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,0,1,1,113.31314236720948,-8.285937681221203,0,1,-1,0,1,0
0,-8.10697183227422,1,0,0,0,1,1,1.0261795441415558,-5.975344537423814,0,0,-3,0,0,0
0,-7.146302413206516,1,0,0,0,0,1,-0.7190703451108433,-9.014894314477859,0,0,-4,0,0,1
0,-9.275177412741526,1,0,0,0,1,5,0.8051440753209533,-12.192948144825804,0,0,-6,0,0,0
0,-6.794785443308052,1,0,0,1,1,0,0.8419528004384507,-9.436107779554161,0,0,-3,0,0,0
0,-11.181347233147324,1,0,0,0,0,8,-4.361524476692566,-12.88609532538575,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,0,1,7,10.527995903124976,-6.203360357730682,0,0,-4,0,0,0
0,-9.275177412741526,1,0,0,1,1,5,-3.004891196463241,-5.810286461407363,0,0,-3,0,2,0
0,-8.944513517716059,1,0,0,0,1,11,1.414225190961293,-8.280925139397658,0,0,-4,0,0,1
0,-7.146302413206516,1,0,0,1,0,2,-4.965672930573032,-7.744431768883089,0,0,-4,0,0,0
0,-6.256071788002225,1,0,1,1,1,33,0.0857911141160983,-6.518766139945893,0,0,4,0,0,0
0,-6.324357695868357,0,0,0,0,1,1,-2.5159198236934586,-5.3795035453149085,0,1,-3,0,1,0
1,-6.195253047967186,0,0,1,0,0,14,-3.480056320629359,-6.60476359492065,0,1,-1,0,1,0
1,-6.195253047967186,0,0,1,0,1,14,-3.480056320629359,-6.60476359492065,0,1,-1,0,1,0
0,-9.59025845938142,1,0,0,0,0,8,2.079296005599556,-10.360366681077494,0,0,-6,0,0,1
0,-7.146302413206516,0,0,0,0,1,1,-1.7684168710297286,-7.437205100358338,0,1,-4,0,1,1
0,-6.794785443308052,0,0,1,1,1,16,-0.2913587225081677,-6.801595912310578,0,0,-1,0,1,0
0,-9.136591249455378,0,0,1,0,1,1,-6.950626726605549,-5.3795035453149085,0,0,-1,0,1,0
0,-6.256071788002225,0,0,1,1,0,3,0.4056191564926266,-6.794785443308052,0,1,-1,0,2,0
1,-6.794785443308052,1,0,1,0,0,8,0.4056191564926266,-13.579242505945695,0,0,4,0,2,0
0,-6.256071788002225,0,0,1,1,0,3,0.8208547126521708,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,1,0,0,0,0,29,0.4512964862722235,-7.62599917165791,0,0,-4,0,0,1
0,-9.004531527442312,1,0,0,1,0,4,0.8598156694053571,-10.634803526779255,0,0,-3,0,0,0
0,-8.791750763163648,1,0,0,1,1,3,-0.9101656712293932,-12.480630217277586,0,0,-4,0,0,0
0,-8.516647472918727,1,0,0,0,0,1,-2.772326902606995,-7.623405136480864,0,0,-4,0,0,0
0,-7.623405136480864,1,0,0,1,0,5,-2.0822833079841168,-8.491646170713311,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,0,0,1,-12.107002401746406,-7.885510367142995,0,0,-3,0,0,0
0,-7.146302413206516,0,0,0,1,1,3,-0.8818751857983358,-6.801595912310578,0,1,-7,0,1,0
0,-5.3795035453149085,0,0,1,1,1,10,9.270282406783949,-9.004531527442312,0,1,-1,0,1,0
0,-6.195253047967186,1,0,1,1,1,34,0.696386329783472,-11.382017928609475,0,0,-1,0,0,0
0,-9.07943283561543,1,0,0,1,0,1,2.4179816587739573,-11.094335856157695,0,0,-3,0,0,0
0,-8.516647472918727,1,0,0,1,0,16,0.3857088486006503,-7.786228897561551,0,0,-7,0,0,0
0,-6.195253047967186,1,0,0,1,1,13,0.1671731345840754,-11.094335856157695,0,0,-6,0,0,0
0,-8.3752358188689,1,0,0,1,0,6,0.3239832373277416,-11.78748303671764,0,0,-3,0,0,0
0,-6.794785443308052,1,0,1,1,0,2,0.6920994948897778,-5.810286461407363,0,0,-1,0,2,0
0,-8.041908238927158,1,0,1,1,0,5,5.044343778645704,-10.806653783705913,0,0,-1,0,2,0
0,-6.256071788002225,1,0,1,1,1,3,9.622761018028832,-6.518766139945893,0,0,3,0,0,0
0,-9.275177412741526,0,0,1,1,1,9,0.6030632566603771,-5.3795035453149085,0,0,-1,0,1,0
0,-6.794785443308052,1,0,1,0,1,2,18.503259058938752,-5.810286461407363,0,0,-1,0,5,0
0,-8.65198882078849,1,0,1,1,1,4,-0.2676423392043965,-5.975344537423814,0,0,2,0,0,0
0,-6.794785443308052,0,0,1,1,0,3,17.273198479788185,-10.488200052587379,1,0,-1,0,1,0
0,-6.549269594239308,0,0,1,1,1,1,0.9291327817518537,-8.236908253980884,0,1,-1,0,1,0
0,-8.285937681221203,1,0,1,0,0,5,1.4100351761621432,-6.573453486692192,0,0,-1,0,14,0
0,-8.767058150573277,0,0,1,0,1,7,-0.6369241579717144,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,1,1,30,0.9742717313713528,-6.195253047967186,0,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,1,32,0.6884806931029352,-6.8422755479438395,0,0,-1,0,1,1
0,-6.549269594239308,1,0,1,1,1,0,30.11396645052268,-6.324357695868357,0,0,-1,0,3,0
0,-9.275177412741526,1,0,0,0,1,9,-0.8901869875201491,-5.810286461407363,0,0,-3,0,11,0
0,-6.549269594239308,0,0,1,1,1,5,6.102354972666584,-6.73549255693947,0,1,-1,0,1,0
0,-6.855410065124486,1,0,0,1,0,14,1.5699470353140867,-5.3795035453149085,0,0,-5,0,0,0
0,-8.348133889091107,0,0,1,1,1,0,-12.7290558665824,-7.17566830801088,0,1,-1,0,1,0
0,-8.609429206369693,1,0,0,1,1,9,1.775225328897175,-9.571909320713225,0,0,-4,0,0,0
0,-6.256071788002225,1,0,1,1,0,2,15.061051529304471,-6.255411939743378,0,0,2,0,0,0
0,-9.136591249455378,1,0,1,0,0,1,-8.896099175530367,-5.3795035453149085,0,0,-1,0,8,0
0,-7.146302413206516,0,0,0,1,1,0,-0.3385910473031366,-5.3795035453149085,0,1,-3,0,1,0
0,-6.256071788002225,1,0,1,1,0,2,0.9137769920716678,-6.255411939743378,0,0,2,0,0,0
0,-10.21194667595922,0,0,0,1,1,2,-0.1621266696003722,-9.124895209692188,0,1,-3,0,1,0
0,-6.794785443308052,1,0,1,0,1,1,0.7106989638256138,-6.256071788002225,0,0,-1,0,5,0
0,-6.256071788002225,1,0,0,1,1,7,-3.924599775654503,-8.236908253980884,0,0,-5,0,0,0
0,-6.195253047967186,0,0,1,0,0,8,2.901596838513399,-7.829849520037441,0,1,-1,0,1,0
0,-6.256071788002225,1,0,0,1,0,4,0.3657011967728696,-6.73549255693947,0,0,-3,0,1,0
0,-9.436107779554161,1,0,0,1,1,3,-17.88745043083656,-8.437578949443035,0,0,-4,0,0,0
0,-8.944513517716059,1,0,1,0,1,7,1.253918689496519,-5.810286461407363,0,0,1,0,0,0
0,-8.516647472918727,1,0,0,0,1,2,0.3220908841937628,-6.203360357730682,0,0,-3,0,3,0
0,-9.004531527442312,1,0,0,1,0,1,-0.3201755537061626,-10.806653783705913,0,0,-3,0,7,0
0,-9.004531527442312,1,0,0,1,1,6,0.2164287489370977,-9.172523258681442,0,0,-4,0,0,0
0,-10.634803526779255,1,0,0,1,1,13,-0.4981043405760168,-6.73549255693947,0,0,-5,0,0,0
0,-8.098603582603703,1,0,0,0,0,1,0.6973662909151734,-9.995723567489584,0,0,-6,0,0,1
0,-9.004531527442312,1,0,0,0,1,1,0.0226313422696957,-12.88609532538575,0,0,-22,0,0,1
0,-9.627998787364268,1,0,0,1,0,2,2.124815908468481,-9.046643012792439,0,0,-4,0,0,0
0,-6.195253047967186,0,0,0,1,1,22,-1.394454738284132,-13.579242505945695,0,1,-3,0,1,0
0,-9.452108120900602,1,0,0,1,0,2,-0.4260415270489552,-5.3795035453149085,0,0,-3,0,1,0
0,-9.772580016175375,1,0,0,1,0,4,0.4955590952297797,-10.488200052587379,0,0,-4,0,0,0
0,-10.488200052587379,1,0,0,1,0,10,-0.4191333374573815,-9.288783064797304,0,0,-8,0,0,0
0,-8.246523712680325,1,0,0,1,0,24,0.3018348968725348,-9.374549886554728,0,0,-3,0,0,0
0,-9.359734800769589,0,0,0,1,0,14,0.1614975884275704,-13.579242505945695,0,1,-3,0,1,0
0,-6.195253047967186,1,0,1,1,1,1,1.2545329381216206,-8.659261580117569,0,0,-1,0,3,0
0,-9.222533679256102,0,0,0,1,0,8,11.549883916117023,-5.3795035453149085,0,1,-3,0,1,0
0,-9.553890815210545,1,0,0,0,0,15,-0.3522735449081686,-11.181347233147324,0,0,-5,0,0,1
0,-9.374549886554728,1,0,0,1,0,14,0.1766978498539408,-8.944513517716059,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,1,1,10,1.6103897891345549,-6.2064961395413665,0,0,-3,0,0,0
0,-6.195253047967186,1,0,0,1,0,4,-0.1795679780420336,-6.255411939743378,0,0,-4,0,0,0
0,-6.794785443308052,0,0,1,0,0,54,0.068878119365511,-6.801595912310578,0,1,-1,0,1,0
0,-8.86971230463336,1,0,0,1,0,49,0.1785163543116041,-8.10697183227422,0,0,-3,0,0,0
0,-9.94165634621931,1,0,0,1,1,15,-0.0818912342093494,-9.452108120900602,0,0,-3,0,0,0
0,-6.195253047967186,1,0,0,1,1,16,0.5475220180772791,-8.246523712680325,0,0,-3,0,0,0
0,-9.627998787364268,1,0,0,1,0,4,0.0923092600328878,-9.172523258681442,0,0,-5,0,0,0
0,-9.841572887662327,1,0,0,1,0,6,2.0869022458653603,-9.915680859816048,0,0,-3,0,0,0
0,-6.256071788002225,0,0,1,1,0,3,-10.442699211463342,-7.623405136480864,0,1,-1,0,1,0
0,-6.195253047967186,0,0,0,1,1,23,0.5754888814473826,-10.082734944479215,0,1,-3,0,1,0
0,-6.256071788002225,1,0,0,1,0,12,-0.2484725323899788,-9.23543708409201,0,0,-4,0,0,0
0,-8.791750763163648,0,0,0,1,1,10,1.7759826665991625,-7.45455911505149,0,0,-3,0,1,0
0,-9.553890815210545,1,0,1,1,0,1,1.0870439314928255,-7.169067623979528,0,0,-1,0,1,0
0,-6.195253047967186,1,0,0,0,0,2,4.983270207214375,-8.954269692661423,0,0,-3,0,8,1
0,-9.101905691467488,1,0,0,1,0,19,0.0901949575467355,-11.181347233147324,0,0,-4,0,0,0
0,-9.865670439241386,1,0,0,1,1,25,0.7615664656400085,-13.579242505945695,0,0,-3,0,0,0
0,-9.865670439241386,1,0,0,0,1,3,-1.0354103519319864,-8.241704426244377,0,0,-3,0,0,1
0,-9.468368641772383,1,0,1,1,1,3,17.14126188377275,-9.7506011094566,0,0,6,0,0,0
0,-8.516647472918727,0,0,1,0,1,1,-22.01964248035505,-6.255411939743378,0,1,-1,0,1,1
1,-6.256071788002225,1,0,0,0,0,1,-39.622665050145535,-9.23543708409201,0,0,-7,0,0,0
0,-10.360366681077494,0,0,0,1,0,3,-1.1813598153491522,-6.794785443308052,0,0,-3,0,1,0
0,-6.195253047967186,1,0,0,1,1,4,0.1355389384420071,-11.276657412951648,0,0,-4,0,0,0
0,-8.467254717589151,1,0,0,1,1,43,0.0788719509658477,-9.995723567489584,0,0,-4,0,0,0
0,-9.553890815210545,1,0,0,1,1,4,0.879342714046027,-9.436107779554161,0,0,-4,0,0,0
0,-8.516647472918727,0,0,1,0,1,1,14.093878618734976,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,1,1,12,0.7060991655189497,-6.255411939743378,0,0,2,0,0,0
0,-5.3795035453149085,1,0,1,0,0,4,1.0844460282776254,-7.344831780227323,0,0,-1,0,5,1
0,-9.795052872027433,1,0,0,1,0,2,-1.0539281278388586,-6.2064961395413665,0,0,-3,0,0,0
0,-6.256071788002225,1,0,0,1,0,13,-3.203454343388003,-9.209794653478673,0,0,-17,0,0,0
0,-6.256071788002225,0,0,1,1,1,2,31.86421858644738,-6.794785443308052,0,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,1,0,4.607745034544447,-8.609429206369693,0,1,-1,0,1,0
0,-6.256071788002225,1,0,0,1,0,21,-4.348770902616938,-8.167596454090654,0,0,-17,0,0,0
0,-7.146302413206516,1,0,0,1,1,12,0.0194298311218652,-6.855410065124486,0,0,-4,0,0,0
0,-6.203360357730682,0,0,1,1,0,16,4.145346523446534,-8.098603582603703,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,1,0,3,4.580792136742698,-6.518766139945893,0,0,2,0,0,0
0,-9.865670439241386,1,0,0,1,0,15,0.3658709301028331,-5.810286461407363,0,0,-3,0,8,0
0,-7.146302413206516,1,0,0,1,0,8,0.3220294392048775,-8.609429206369693,0,0,-8,0,2,0
0,-8.516647472918727,1,0,0,0,0,2,-0.8233021528345787,-6.255411939743378,0,0,-11,0,0,0
0,-10.145255301460548,1,0,0,1,0,24,0.1383914672750741,-6.751613271442842,0,0,-3,0,1,0
0,-7.829849520037441,1,0,0,1,0,1,-24.893611054613345,-11.633332356890381,0,0,-4,0,0,0
0,-7.146302413206516,1,0,0,1,0,5,0.2843261047905194,-11.382017928609475,0,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,0,11,1.1651357572296988,-10.488200052587379,0,0,-7,0,0,0
0,-7.829849520037441,1,0,0,1,0,3,-1.8562463294511675,-5.3795035453149085,0,0,-3,0,1,0
0,-9.275177412741526,0,0,1,0,1,1,58.37902577795074,-7.623405136480864,0,1,-1,0,1,0
0,-6.549269594239308,0,0,1,1,0,6,-36.15090060347235,-8.348133889091107,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,1,0,26,0.6105779492517591,-8.045853017218175,0,0,3,0,0,0
0,-6.549269594239308,1,0,1,1,1,20,-0.3865978772665528,-5.3795035453149085,0,0,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,5.109367600303393,-6.855410065124486,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,1,1,3,0.7241419085139746,-11.014293148484159,0,1,-1,0,1,0
0,-9.995723567489584,1,0,1,1,0,13,1.664358942454406,-11.78748303671764,0,0,-1,0,2,0
0,-6.195253047967186,1,0,1,1,1,1,33.103297777579954,-10.443748290016545,0,0,-1,0,2,0
0,-8.251366337156114,1,0,0,1,1,3,-9.321135187144034,-5.810286461407363,0,0,-3,0,5,0
0,-8.473297032045114,1,0,0,0,1,1,-2.1159788064014755,-10.534720068222272,0,0,-5,0,0,0
0,-6.256071788002225,1,0,0,1,1,17,0.9800750035766264,-12.88609532538575,0,0,-5,0,0,0
0,-6.256071788002225,1,0,1,0,0,31,-0.5622827063611346,-6.518766139945893,0,0,2,0,0,0
0,-8.516647472918727,0,0,1,1,1,0,14.103172485630836,-8.057781588083449,0,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,1,0,192.28086344144464,-7.744431768883089,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,1,0,18,-0.0785166847956091,-6.255411939743378,0,0,1,0,0,0
0,-8.791750763163648,1,0,0,1,1,2,2.841783880471908,-10.634803526779255,0,0,-4,0,0,0
0,-8.285937681221203,1,0,1,1,0,2,2.5239562391031782,-13.579242505945695,0,0,-1,0,0,0
0,-6.549269594239308,1,0,1,1,0,1,-0.7587198727118007,-8.057781588083449,0,0,-1,0,0,0
0,-6.549269594239308,1,0,1,1,0,6,0.7029472462691437,-7.344831780227323,0,0,-1,0,1,0
0,-5.3795035453149085,1,0,1,1,0,0,-40.23403104086188,-8.673967727507264,0,0,-1,0,3,0
0,-5.3795035453149085,0,0,1,1,0,7,-0.2308597227857891,-12.480630217277586,0,1,-1,0,2,0
0,-6.2064961395413665,0,0,1,1,1,9,0.8435060966062835,-7.437205100358338,0,1,-1,0,1,0
0,-9.7506011094566,0,0,0,1,0,3,0.411910709914089,-5.3795035453149085,0,1,-3,0,1,0
0,-6.855410065124486,1,0,0,0,0,2,-0.4549085163212112,-5.810286461407363,0,0,-7,0,17,1
0,-6.256071788002225,1,0,1,1,1,3,-7.182117720477173,-9.553890815210545,0,0,2,0,0,0
0,-8.767058150573277,1,0,0,1,1,5,-2.904044397518014,-12.192948144825804,0,0,-14,0,0,0
0,-9.07943283561543,1,0,0,1,1,1,-3.7940620038137496,-8.246523712680325,0,0,-5,0,0,0
0,-8.767058150573277,0,0,0,1,0,13,-0.3322468858107612,-8.467254717589151,1,0,-3,0,1,0
0,-10.023894444456282,1,0,0,1,1,25,-0.1418818714795886,-6.801595912310578,0,0,-3,0,11,0
0,-7.437205100358338,1,0,1,0,0,15,-1.592636537061793,-6.801595912310578,0,0,-1,0,1,1
0,-8.791750763163648,1,0,0,1,0,32,0.5022248478070139,-8.41445653202218,0,0,-3,0,10,0
0,-7.762131345982491,0,0,1,1,1,2,3.385512152890133,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,1,0,4,-2.484196710049244,-8.659261580117569,0,0,-1,0,1,0
0,-6.794785443308052,0,0,1,0,0,1,40.45224859866758,-8.659261580117569,0,0,-1,0,1,1
0,-6.256071788002225,0,0,1,0,0,28,0.97130027021268,-10.583510232391705,0,0,-1,0,1,0
0,-7.146302413206516,1,0,0,1,0,16,0.3434269953999873,-5.975344537423814,0,0,-4,0,0,0
0,-6.256071788002225,0,0,1,0,0,1,84.03687978039022,-5.810286461407363,0,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,1,1,-2.6473352998466595,-9.468368641772383,0,1,-1,0,1,1
0,-6.794785443308052,0,0,1,0,1,7,1.1811437130269944,-6.433258038231307,1,0,-1,0,1,0
0,-8.696440583359324,1,0,0,1,0,48,0.4554545484143162,-5.3795035453149085,0,0,-3,0,5,0
0,-6.256071788002225,0,0,1,0,1,20,-9.36717054117974,-12.480630217277586,1,0,-1,0,1,0
0,-8.10697183227422,1,0,1,0,1,20,0.6037970516307674,-10.806653783705913,0,0,-1,0,2,1
0,-6.794785443308052,1,0,1,0,1,3,3.896688066621813,-7.623405136480864,0,0,-1,0,2,0
0,-8.473297032045114,1,0,0,1,0,3,-0.3686105913550506,-7.762131345982491,0,0,-3,1,2,0
0,-6.549269594239308,1,0,0,0,1,4,-6.184324264355226,-10.360366681077494,0,0,-7,0,0,0
0,-8.10697183227422,1,0,1,0,0,9,1.2036858870539184,-11.014293148484159,0,0,-1,0,2,0
0,-6.794785443308052,0,0,1,0,1,1,32.16120945756458,-9.222533679256102,0,0,-1,0,1,0
0,-8.10697183227422,0,0,0,0,1,1,1.2415269000142557,-12.192948144825804,0,1,-3,0,1,0
0,-7.146302413206516,1,0,0,1,1,3,-0.1424530857054176,-8.115410700920085,0,0,-6,0,3,0
0,-6.195253047967186,1,0,0,1,1,12,2.5240736995922504,-9.89036305183176,0,0,-3,0,0,0
0,-9.841572887662327,1,0,0,1,1,19,-0.3001105561144239,-11.78748303671764,0,0,-8,0,0,0
0,-6.195253047967186,1,0,1,1,0,2,0.9193552815958164,-9.59025845938142,0,0,-1,0,2,0
0,-6.195253047967186,1,0,1,1,1,25,0.0673491835665593,-11.094335856157695,0,0,1,0,0,0
0,-10.534720068222272,1,0,0,1,0,26,-0.4708326211537983,-10.583510232391705,0,0,-3,0,0,0
0,-6.195253047967186,1,0,1,1,1,2,0.0839908642329962,-8.467254717589151,0,0,-1,0,5,0
0,-9.38958776391927,1,0,0,1,1,2,0.4408593983566309,-6.573453486692192,0,0,-3,0,5,0
0,-8.348133889091107,1,0,0,1,0,7,0.0911627021189325,-10.583510232391705,0,0,-5,0,0,0
0,-8.791750763163648,1,0,0,1,0,13,-0.3283865716086556,-6.203360357730682,0,0,-6,0,0,0
0,-9.275177412741526,1,0,0,1,0,22,0.2881704913873726,-11.78748303671764,0,0,-9,0,0,0
0,-9.729094904235636,0,0,0,1,1,6,3.772154885103301,-7.17566830801088,1,0,-3,0,1,0
0,-9.627998787364268,1,0,0,1,0,20,-24.55287641755352,-9.374549886554728,0,0,-4,0,0,0
0,-9.94165634621931,1,0,0,1,0,12,2.569335482443563,-9.316562628904379,0,0,-10,0,0,0
0,-6.256071788002225,1,0,0,1,1,12,0.7367849311503818,-12.192948144825804,0,0,-5,0,0,0
0,-6.549269594239308,1,0,0,1,0,19,-1.9019641803185507,-9.420359422586023,0,0,-3,0,2,0
0,-8.944513517716059,1,0,0,1,0,6,0.3361174987585613,-11.276657412951648,0,0,-9,0,0,0
0,-6.256071788002225,0,0,1,1,1,9,0.6809063167931733,-6.255411939743378,0,1,-1,0,1,0
0,-6.324357695868357,1,0,0,1,1,11,0.255678884196314,-9.38958776391927,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,1,1,6,-10.598752055270054,-10.871192304843484,0,0,-11,0,0,0
0,-8.041908238927158,1,0,0,1,0,9,-0.07760212111857,-7.786228897561551,0,0,-4,0,0,0
0,-7.623405136480864,1,0,1,1,1,5,1.6749868390258469,-7.508504777943205,0,0,-1,0,0,0
0,-7.623405136480864,1,0,1,1,0,2,7.210074912737692,-12.480630217277586,0,0,-1,0,0,0
0,-6.794785443308052,1,0,0,1,0,30,0.402820160274441,-5.810286461407363,0,0,-4,0,0,0
0,-6.195253047967186,1,0,1,1,1,5,-0.0451193521637716,-8.65198882078849,0,0,-1,0,2,0
0,-8.041908238927158,1,0,0,1,1,16,0.3109749819926826,-8.87876214015328,0,0,-3,0,1,0
0,-8.65198882078849,1,0,0,1,1,8,-1.572245587583584,-11.78748303671764,0,0,-14,0,0,0
0,-9.275177412741526,1,0,0,1,0,8,-0.7541715289483761,-6.2064961395413665,0,0,-6,0,0,0
0,-7.623405136480864,1,0,0,0,0,14,0.6539419248648546,-10.534720068222272,0,0,-3,0,8,1
0,-6.794785443308052,1,0,0,0,0,1,-0.1877823192408136,-6.2064961395413665,0,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,0,13,7.668377709836541,-9.647416873221369,0,0,-5,0,0,0
0,-8.473297032045114,1,0,1,0,1,40,1.015998463762692,-6.518766139945893,0,0,2,0,0,0
0,-6.256071788002225,1,0,1,1,1,3,3.8618609341311583,-6.518766139945893,0,0,2,0,0,0
