matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,uid_biggestStep,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-9.275177412741526,0,0.0,0,1,1,0,13,-6.203360357730682,0,1,-1,0,1,0
1,-9.865670439241386,1,0.0031518042087554,0,0,0,1,1,-8.595635884237359,0,0,-4,0,0,0
0,-9.07943283561543,1,0.1183006465435028,0,0,0,0,1,-8.431748029132242,0,0,-4,0,1,1
0,-9.374549886554728,1,-0.0152921564877033,0,0,1,1,6,-8.431748029132242,0,0,-3,0,2,0
0,-6.256071788002225,0,-0.0050952322781085,0,1,0,0,1,-5.3795035453149085,0,1,-1,0,1,0
0,-8.86971230463336,1,-0.0019031465053558,0,0,1,1,2,-6.433258038231307,0,0,-5,0,0,0
0,-8.10697183227422,1,-0.0065260827541351,0,0,1,1,13,-5.975344537423814,0,0,-10,0,0,0
0,-8.516647472918727,0,0.0442254990339279,0,1,1,1,0,-8.609429206369693,0,1,-1,0,1,0
0,-8.516647472918727,1,0.0210965871810913,0,1,0,1,1,-5.975344537423814,0,0,-1,0,4,0
0,-11.094335856157695,1,-0.0209509208798408,0,0,1,1,1,-10.360366681077494,0,0,-5,0,0,0
0,-6.794785443308052,1,0.0057086944580078,0,1,1,1,3,-6.203360357730682,0,0,-1,0,3,0
0,-8.251366337156114,1,-0.0329636633396148,0,0,0,1,2,-9.330747263896336,0,0,-12,0,0,0
0,-8.10697183227422,1,0.0165893733501434,0,0,1,1,5,-8.236908253980884,0,0,-4,0,0,0
0,-8.516647472918727,0,-0.0124342888593673,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,0,0.0710359364748001,0,0,1,0,4,-6.926379476592348,1,0,-3,0,1,0
0,-8.516647472918727,1,0.0212188363075256,0,0,0,0,1,-8.241704426244377,0,0,-3,0,0,0
0,-11.094335856157695,0,-0.0231598615646362,0,0,1,0,5,-8.181079804427942,0,1,-3,0,1,0
0,-8.86971230463336,1,-0.009643867611885,0,0,1,1,39,-10.052881981329532,0,0,-4,0,0,0
0,-8.041908238927158,0,-0.0122285336256027,0,1,0,0,1,-7.17566830801088,0,1,-1,0,1,0
0,-6.256071788002225,1,-0.0757259801030159,0,0,1,0,16,-7.344831780227323,0,0,-6,0,0,0
0,-6.195253047967186,1,0.0138898566365242,0,1,0,1,1,-5.3795035453149085,0,0,-1,0,0,0
0,-6.195253047967186,1,0.0444477200508117,0,1,0,1,6,-5.810286461407363,0,0,-1,0,9,1
0,-5.3795035453149085,1,0.0,0,1,1,1,6,-9.184793351273257,0,0,-1,0,2,0
0,-6.794785443308052,0,-0.0028801560401916,0,1,0,0,1,-6.60476359492065,0,1,-1,0,1,0
0,-9.452108120900602,1,0.3363918662071228,0,1,1,1,2,-8.280925139397658,0,0,-1,0,4,0
0,-8.251366337156114,0,-0.1337354872375726,0,1,0,0,1,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,-0.1632381379604339,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,1,-0.0025802552700042,0,0,1,1,2,-10.443748290016545,0,0,-10,0,0,0
0,-6.195253047967186,0,0.0121731795370578,0,1,0,1,1,-7.587777958837713,0,1,-1,0,1,0
0,-8.041908238927158,1,0.0154408514499664,0,0,0,1,1,-7.146302413206516,0,0,-3,0,1,0
0,-9.275177412741526,0,0.0542244501411914,0,1,0,0,1,-5.3795035453149085,0,1,-1,0,1,0
0,-6.256071788002225,0,-0.0063324570655822,0,0,0,0,1,-9.420359422586023,0,1,-3,0,1,0
0,-6.256071788002225,0,-0.1538810729980468,0,1,1,1,2,-6.794785443308052,0,1,-1,0,1,0
0,-6.549269594239308,1,0.0375466495752334,0,1,1,1,4,-11.094335856157695,0,0,2,0,0,0
0,-5.3795035453149085,1,0.0,0,1,1,1,17,-9.330747263896336,0,0,-1,0,1,0
0,-6.256071788002225,1,-0.0239025205373764,0,0,0,1,1,-11.014293148484159,0,0,-3,0,0,0
0,-6.256071788002225,0,-0.0063324570655822,0,0,0,1,1,-9.420359422586023,0,1,-3,0,1,0
0,-6.256071788002225,0,-0.1538810729980468,0,1,1,0,2,-6.794785443308052,0,1,-1,0,1,0
0,-5.3795035453149085,1,-0.0230674445629119,0,1,1,0,19,-11.382017928609475,0,0,-1,0,7,0
0,-6.549269594239308,1,0.0375466495752334,0,1,1,0,4,-11.094335856157695,0,0,2,0,0,0
0,-5.3795035453149085,1,0.0,0,1,1,0,17,-9.330747263896336,0,0,-1,0,1,0
0,-6.256071788002225,1,-0.0239025205373764,0,0,0,0,1,-11.014293148484159,0,0,-3,0,0,0
0,-6.256071788002225,0,-0.0063324570655822,0,0,0,1,1,-9.420359422586023,0,1,-3,0,1,0
0,-6.256071788002225,0,-0.1538810729980468,0,1,1,1,2,-6.794785443308052,0,1,-1,0,1,0
0,-5.3795035453149085,1,0.0014560706913471,0,1,0,1,1,-11.969804593511594,0,0,-1,0,8,1
0,-6.195253047967186,0,0.011244997382164,0,1,1,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0.0048583932220935,0,1,0,0,1,-6.8422755479438395,0,1,-1,0,1,0
0,-7.623405136480864,1,0.0498776882886886,0,0,1,1,10,-6.801595912310578,0,0,-5,0,0,0
0,-5.3795035453149085,1,-0.003033647313714,0,1,0,1,12,-8.491646170713311,0,0,-1,0,3,1
0,-8.944513517716059,1,-0.0102463811635971,0,0,0,0,12,-5.3795035453149085,0,0,-5,0,0,1
0,-6.256071788002225,1,-0.0370927341282367,0,1,1,0,18,-11.969804593511594,0,0,3,0,0,0
0,-6.794785443308052,0,0.0,0,1,0,0,20,-5.975344537423814,1,0,-1,0,1,0
0,-7.146302413206516,1,0.0,0,0,1,1,3,-8.673967727507264,0,0,-4,0,0,0
0,-6.794785443308052,1,-0.0194192752242088,0,0,0,1,1,-8.41445653202218,0,0,-4,0,0,0
0,-6.256071788002225,1,0.006477802991867,0,0,1,0,4,-13.579242505945695,0,0,-5,0,0,0
0,-9.275177412741526,1,0.0,0,0,1,0,4,-6.203360357730682,0,0,-5,0,0,0
0,-7.146302413206516,0,-0.0432016551494598,0,0,1,0,3,-6.549269594239308,0,0,-4,0,1,0
0,-7.587777958837713,1,0.0051974058151245,0,0,1,0,0,-7.45455911505149,0,0,-10,0,0,0
0,-6.195253047967186,1,0.0,0,0,1,0,11,-8.38074547467987,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.0590336769819259,0,0,1,1,5,-6.73549255693947,0,0,-6,0,0,0
0,-6.855410065124486,0,0.0021410137414932,0,0,0,1,2,-6.801595912310578,0,0,-4,0,1,0
0,-6.256071788002225,0,-0.0195045322179794,0,1,0,0,1,-6.801595912310578,0,0,-1,0,1,0
0,-9.07943283561543,1,0.0054081045091152,0,0,1,0,0,-8.588809919166959,0,0,-3,0,6,0
0,-6.256071788002225,0,0.0,0,1,1,0,3,-8.280925139397658,0,1,-1,0,1,0
0,-6.256071788002225,0,-0.0204932391643524,0,1,1,0,3,-8.280925139397658,0,1,-1,0,1,0
0,-9.275177412741526,0,0.0,0,1,1,0,9,-7.344831780227323,0,1,-1,0,1,0
0,-8.041908238927158,1,0.0461455211043357,0,1,0,1,1,-9.7506011094566,0,0,-1,0,6,0
0,-9.07943283561543,1,0.0463118329644203,0,0,1,1,0,-12.88609532538575,0,0,-3,0,0,0
0,-9.07943283561543,1,-0.0659573227167129,0,0,1,1,1,-11.78748303671764,0,0,-3,0,0,0
0,-8.10697183227422,1,-0.030480183660984,0,0,1,1,2,-10.746029161889478,0,0,-5,0,0,0
0,-6.256071788002225,1,0.034335121512413,0,0,1,0,6,-6.748368271299515,0,0,-3,0,1,0
0,-9.968324593301471,1,-0.001766487956047,0,0,1,0,8,-5.810286461407363,0,0,-3,0,40,0
0,-7.146302413206516,1,-0.0224117934703826,0,0,1,0,2,-6.60476359492065,0,0,-3,0,4,0
0,-7.623405136480864,1,0.0733079612255096,0,0,1,0,2,-6.255411939743378,0,0,-14,0,0,0
0,-8.041908238927158,1,-0.0032924860715866,0,0,0,0,1,-5.810286461407363,0,0,-2,0,0,0
0,-7.623405136480864,1,0.0733079612255096,0,0,1,1,2,-6.255411939743378,0,0,-14,0,0,0
0,-8.041908238927158,1,-0.0032924860715866,0,0,0,1,1,-5.810286461407363,0,0,-2,0,0,0
0,-8.954269692661423,0,0.0141887366771698,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-10.21194667595922,1,0.001616895198822,0,0,1,0,3,-8.944513517716059,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.0266148746013641,0,1,1,1,2,-7.344831780227323,0,0,-1,0,2,0
0,-6.2064961395413665,0,0.0,0,1,1,1,15,-11.382017928609475,0,1,-1,0,1,0
0,-6.256071788002225,0,0.0,0,1,1,1,26,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0.0,0,0,0,0,11,-7.885510367142995,0,0,-5,0,0,1
0,-8.954269692661423,1,0.005823902785778,0,0,1,0,2,-6.60476359492065,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0323023572564125,0,0,1,1,34,-12.88609532538575,0,0,-11,0,0,0
0,-6.195253047967186,1,0.000675693154335,0,0,0,0,25,-6.255411939743378,0,0,-3,0,0,1
0,-6.195253047967186,1,-0.0059641301631927,0,0,0,0,2,-5.975344537423814,0,0,-4,0,0,1
0,-9.07943283561543,1,-0.0786956772208213,0,1,1,1,1,-5.3795035453149085,0,0,-1,0,1,0
0,-7.437205100358338,1,-0.0225764214992523,0,0,0,0,11,-11.382017928609475,0,0,-4,0,0,0
0,-8.696440583359324,1,0.0,0,0,1,0,14,-8.616397875685788,0,0,-5,0,0,0
0,-11.014293148484159,1,0.0098639875650405,0,0,1,0,3,-8.616397875685788,0,0,-5,0,0,0
0,-6.256071788002225,1,0.0136170089244842,0,0,1,0,25,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0,0,0,1,0,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.0051290895789861,0,0,1,1,17,-10.940185176330436,0,0,-3,0,0,0
0,-8.251366337156114,1,-0.0081167817115783,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,0.0,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,0.006908506155014,0,0,1,0,3,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0111842155456542,0,0,1,0,23,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.0,0,0,1,0,17,-12.88609532538575,0,0,-4,0,0,0
0,-8.251366337156114,1,-0.0074692294001579,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,0.0,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,0.006908506155014,0,0,1,1,3,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0111842155456542,0,0,1,1,23,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.0,0,0,1,0,17,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.0018621832132339,0,0,0,1,1,-7.744431768883089,0,0,-4,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,1,9,-7.885510367142995,0,0,-5,0,0,0
0,-8.791750763163648,0,0.0282849818468093,0,0,1,0,4,-8.251366337156114,0,0,-3,0,1,0
0,-8.251366337156114,0,0.0139891654253005,0,1,0,0,7,-8.954269692661423,0,1,-1,0,1,0
0,-5.3795035453149085,1,0.0205304846167564,0,0,0,0,1,-8.241704426244377,0,0,-4,0,0,1
0,-8.791750763163648,1,0.0055630207061767,0,0,1,0,9,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0,0,1,1,1,27,-6.255411939743378,0,0,2,0,0,0
0,-8.10697183227422,1,0.0015491247177124,0,0,1,0,2,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0.0,0,0,0,0,25,-8.595635884237359,0,0,-6,0,0,1
0,-9.772580016175375,0,0.2226507738232612,0,0,1,1,12,-6.256071788002225,0,1,-3,0,2,0
0,-8.954269692661423,1,0.0382545087486505,0,0,0,0,7,-8.098603582603703,0,0,-6,0,0,0
0,-6.794785443308052,1,-0.0200800597667694,0,1,0,0,6,-7.885510367142995,0,0,2,0,0,1
0,-6.794785443308052,0,0.0,0,1,0,1,18,-6.801595912310578,0,1,-1,0,1,0
0,-8.041908238927158,0,0.0073851644992828,0,1,0,0,1,-6.203360357730682,0,1,-1,0,1,0
0,-8.791750763163648,0,0.0,0,0,1,1,15,-6.256071788002225,0,1,-3,0,1,0
0,-9.865670439241386,1,-9.83476638793945e-07,0,0,1,0,9,-9.148425707102382,0,0,-4,0,0,0
0,-9.729094904235636,1,0.0,0,0,0,0,18,-12.88609532538575,0,0,-3,0,0,1
0,-9.553890815210545,1,-0.0235908180475235,0,0,1,1,7,-5.810286461407363,0,0,-3,0,10,0
0,-6.794785443308052,0,0.0322319865226745,0,0,0,1,5,-6.801595912310578,0,1,-3,0,1,0
0,-9.553890815210545,0,0.0505987405776977,0,0,1,0,5,-5.3795035453149085,0,0,-3,0,1,0
0,-6.794785443308052,1,-0.1222654655575752,0,1,1,1,0,-8.057781588083449,0,0,-1,0,0,0
0,-9.968324593301471,0,0.000940628349781,0,0,1,0,3,-5.3795035453149085,0,1,-4,0,1,0
0,-9.07943283561543,1,0.0145168900489807,0,0,1,1,1,-10.40118867559775,0,0,-6,0,0,0
0,-9.865670439241386,0,0.011408194899559,0,0,0,1,1,-6.2064961395413665,0,1,-4,0,1,1
0,-6.794785443308052,1,0.158317070454359,0,0,0,1,7,-5.3795035453149085,0,0,-3,0,1,0
0,-8.791750763163648,0,0.0,0,0,1,0,18,-7.587777958837713,0,1,-3,0,1,0
0,-8.767058150573277,0,0.0014608055353164,0,0,1,1,2,-9.687422207835068,0,0,-3,0,1,0
0,-6.549269594239308,0,0.0,0,1,1,1,25,-12.480630217277586,0,1,-1,0,1,0
0,-8.251366337156114,1,0.0051707923412323,0,0,0,1,1,-9.014894314477859,0,0,-7,0,0,1
0,-9.968324593301471,0,-0.0146944522857666,0,0,1,1,3,-8.473297032045114,0,1,-11,0,1,0
0,-8.473297032045114,1,0.0,0,0,0,1,32,-11.78748303671764,0,0,-5,0,0,1
0,-9.865670439241386,1,-0.0803748667240142,0,0,1,1,3,-8.588809919166959,0,0,-5,0,0,0
0,-8.10697183227422,1,0.0160776525735855,0,0,1,1,2,-9.014894314477859,0,0,-5,0,0,0
0,-8.251366337156114,1,-0.0252765994518995,0,0,0,1,4,-11.382017928609475,0,0,-11,0,0,0
0,-7.610534945960329,0,-0.0007868818938732,0,0,1,1,1,-11.014293148484159,0,1,-3,0,1,0
0,-8.041908238927158,1,-0.0017430707812309,0,1,0,1,15,-12.88609532538575,0,0,1,0,0,0
0,-6.256071788002225,0,-0.0023051341995596,0,1,0,1,1,-8.045853017218175,0,1,-1,0,1,0
0,-7.146302413206516,0,0.0027496591210365,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,0
0,-9.275177412741526,0,0.0176388993859291,0,1,0,0,1,-6.801595912310578,0,1,-1,0,1,0
0,-7.146302413206516,0,0.0027496591210365,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,0
0,-11.094335856157695,1,-0.0024683773517608,0,0,1,0,6,-9.222533679256102,0,0,-4,0,0,0
0,-9.07943283561543,1,-0.0377615392208099,0,0,1,0,0,-11.499800964265859,0,0,-5,0,0,0
0,-8.041908238927158,0,0.0221344232559204,0,1,0,1,1,-9.420359422586023,1,0,-1,0,1,1
0,-9.07943283561543,1,-0.0188238024711608,0,0,1,1,3,-10.806653783705913,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0321143642067909,0,0,1,0,3,-6.8422755479438395,0,0,-8,0,0,0
0,-6.256071788002225,0,0.0,0,1,0,0,14,-8.944513517716059,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0089679732918739,0,0,1,0,1,-6.2064961395413665,0,0,-5,0,7,0
0,-9.38958776391927,1,0.0107389464974403,0,0,0,1,2,-9.420359422586023,0,0,-6,0,0,1
0,-6.855410065124486,1,0.0045584365725517,0,0,1,1,6,-8.115410700920085,0,0,-3,0,1,0
0,-9.07943283561543,1,-0.021347340196371,0,0,1,0,20,-6.801595912310578,0,0,-3,0,3,0
0,-6.794785443308052,1,0.0,0,1,1,1,16,-10.178045124283539,0,0,1,0,0,0
0,-9.172523258681442,1,0.0,0,0,1,1,32,-12.480630217277586,0,0,-5,0,0,0
0,-6.195253047967186,1,0.0,0,0,1,0,12,-10.534720068222272,0,0,-12,0,0,0
0,-8.65198882078849,1,0.0728948935866355,0,0,0,1,1,-5.3795035453149085,0,0,-5,0,0,0
0,-7.146302413206516,1,0.0965843573212623,0,0,0,1,3,-5.3795035453149085,0,0,-4,0,0,0
0,-9.729094904235636,0,-0.0506057739257812,0,1,1,1,5,-5.3795035453149085,0,1,-1,0,1,0
0,-7.610534945960329,0,0.0275590717792511,0,0,1,1,2,-9.968324593301471,0,1,-3,0,1,0
0,-6.324357695868357,1,0.0075888708233833,0,0,1,0,2,-5.3795035453149085,0,0,-3,0,1,0
0,-9.07943283561543,1,-0.070176713168621,0,0,1,0,8,-10.052881981329532,0,0,-10,0,0,0
0,-8.251366337156114,1,-0.0196402492001652,0,0,0,0,1,-9.553890815210545,0,0,-5,0,0,0
0,-8.251366337156114,1,0.0538530498743057,0,1,1,1,5,-6.801595912310578,0,0,-1,0,3,0
0,-9.275177412741526,1,-0.0060831904411315,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0.0,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,0
1,-6.794785443308052,1,-0.0105262100696563,0,0,0,1,2,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0311024598777294,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,0
0,-9.275177412741526,1,-0.0060831904411315,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,0.0,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0684075057506561,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0.0,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0684075057506561,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0.0,0,1,1,1,5,-6.794785443308052,0,1,-1,0,1,0
1,-6.794785443308052,1,-0.0105262100696563,0,0,0,0,2,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0311024598777294,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,0
0,-7.610534945960329,1,-0.0224974676966667,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,0
1,-6.256071788002225,1,0.0233601927757263,0,1,0,0,1,-10.178045124283539,0,0,5,0,0,0
0,-6.794785443308052,1,0.0405359789729118,0,0,1,0,2,-6.60476359492065,0,0,-4,0,0,0
0,-9.627998787364268,0,0.0,0,1,1,1,8,-10.583510232391705,0,1,-1,0,1,0
0,-6.195253047967186,1,-0.0212886929512023,0,1,1,1,4,-7.437205100358338,0,0,-1,0,2,0
0,-6.324357695868357,1,0.0132530219852924,0,0,1,1,1,-10.24703799577049,0,0,-3,0,5,0
0,-10.145255301460548,1,0.0,0,0,1,1,21,-8.964121989104436,0,0,-6,0,0,0
0,-8.041908238927158,1,-0.1081888377666473,0,1,1,0,17,-6.324357695868357,0,0,-1,0,9,0
0,-7.146302413206516,1,0.0,0,0,1,0,8,-8.467254717589151,0,0,-10,0,0,0
0,-8.041908238927158,1,0.0233665406703948,0,1,1,0,1,-10.940185176330436,0,0,-1,0,5,0
0,-6.195253047967186,1,-0.0440336465835571,0,1,1,0,1,-7.744431768883089,0,0,-1,0,10,0
0,-6.195253047967186,1,-0.0093192048370838,0,1,1,1,1,-8.44934379102262,0,0,-1,0,3,0
0,-8.041908238927158,1,-0.0056709051132202,0,1,0,1,2,-9.420359422586023,0,0,-1,0,4,1
0,-8.041908238927158,0,0.0,0,1,1,1,8,-8.241704426244377,0,1,-1,0,1,0
0,-7.437205100358338,0,-0.0189275592565536,0,1,0,1,1,-6.2064961395413665,0,1,-1,0,1,1
0,-6.794785443308052,1,0.1756226122379303,0,1,0,0,5,-5.3795035453149085,0,0,-1,0,0,1
0,-10.145255301460548,1,0.0,0,1,1,0,10,-8.688893377723941,0,0,-1,0,1,0
0,-5.3795035453149085,1,-0.0127079263329505,0,1,1,1,5,-9.160401898149097,0,0,-1,0,1,0
0,-6.195253047967186,0,0.0046387165784835,0,1,1,1,2,-6.2064961395413665,0,1,-1,0,1,0
0,-6.855410065124486,1,0.0,0,1,0,1,15,-5.3795035453149085,0,0,-1,1,2,0
0,-9.968324593301471,1,0.0252095758914947,0,0,1,0,10,-13.579242505945695,0,0,-4,0,0,0
0,-8.86971230463336,0,-0.0052132606506347,0,1,1,0,30,-12.480630217277586,0,1,-1,0,1,0
0,-8.954269692661423,0,0.0,0,0,1,1,16,-8.232134975228226,0,0,-3,0,1,0
0,-8.944513517716059,0,0.0267215110361576,0,1,1,1,8,-6.801595912310578,0,1,-1,0,1,0
0,-9.452108120900602,1,0.0207094177603721,0,1,0,1,1,-5.810286461407363,0,0,-1,0,9,0
0,-6.256071788002225,0,0.2117160931229591,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0.2117160931229591,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,0,0.0,0,1,0,0,6,-6.60476359492065,0,1,-1,0,1,1
0,-5.3795035453149085,1,0.0117693021893501,0,1,0,0,1,-9.94165634621931,0,0,-1,0,2,0
0,-8.251366337156114,1,-0.0040073543787002,0,0,1,0,17,-8.609429206369693,0,0,-12,0,0,0
0,-6.549269594239308,1,0.0,0,1,1,1,51,-6.255411939743378,0,0,2,0,0,0
0,-7.587777958837713,1,0.0,0,1,0,1,13,-5.975344537423814,0,0,-1,0,2,1
0,-8.348133889091107,1,0.0048838406801223,0,0,1,1,22,-8.467254717589151,0,0,-3,0,1,0
0,-8.516647472918727,1,0.0,0,0,1,0,3,-13.579242505945695,0,0,-4,0,0,0
0,-6.195253047967186,0,-0.1547072529792785,0,0,1,1,1,-6.255411939743378,0,1,-3,0,1,0
0,-8.473297032045114,1,0.0059114284813404,0,1,1,0,6,-5.810286461407363,0,0,-1,0,12,0
0,-6.794785443308052,0,0.0,0,1,1,1,20,-9.995723567489584,0,1,-1,0,1,0
0,-6.195253047967186,1,-0.0353027135133743,0,1,0,1,1,-12.88609532538575,0,0,-1,0,0,0
0,-10.534720068222272,1,0.138961836695671,0,0,1,1,16,-5.975344537423814,0,0,-5,0,0,0
0,-8.516647472918727,1,-0.0018304288387298,0,0,0,0,14,-7.786228897561551,0,0,-5,0,0,0
0,-9.38958776391927,1,0.0161303579807281,0,0,0,1,2,-6.433258038231307,0,0,-4,0,0,1
0,-7.610534945960329,1,0.0047682002186775,0,0,0,0,8,-10.68887074804953,0,0,-3,0,1,1
0,-6.256071788002225,0,0.023805633187294,0,0,1,0,1,-5.3795035453149085,0,0,-3,0,1,0
0,-6.256071788002225,1,0.0168102532625198,0,0,1,1,2,-13.579242505945695,0,0,-7,0,0,0
0,-6.256071788002225,1,0.0454114973545074,0,0,0,1,1,-5.810286461407363,0,0,-3,0,3,0
0,-8.954269692661423,0,-0.0950985699892044,0,0,0,1,1,-6.2064961395413665,0,1,-3,0,1,0
0,-6.256071788002225,1,-0.0655564069747924,0,0,0,1,1,-6.2064961395413665,0,0,-8,0,0,0
0,-10.534720068222272,1,0.0403861552476882,0,0,1,0,3,-8.38074547467987,0,0,-3,0,0,0
0,-9.865670439241386,1,-0.0095988288521766,0,0,1,1,3,-11.499800964265859,0,0,-6,0,0,0
0,-11.181347233147324,0,0.1071271039545536,0,0,0,0,1,-8.251366337156114,0,1,-3,0,1,0
0,-6.195253047967186,1,-0.0001709163188934,0,1,1,1,6,-6.433258038231307,0,0,1,0,0,0
0,-6.195253047967186,1,0.0,0,1,1,1,8,-5.810286461407363,0,0,-1,0,1,0
0,-9.23543708409201,1,0.0127882361412048,0,0,1,1,4,-6.518766139945893,0,0,-4,0,0,0
0,-9.627998787364268,1,-0.0303788781166076,0,0,1,0,5,-9.345136001348436,0,0,-3,0,0,0
0,-8.041908238927158,1,-0.0057949684560298,0,0,0,1,1,-11.181347233147324,0,0,-4,0,0,0
0,-8.041908238927158,1,-0.0013985708355903,0,0,1,0,10,-8.735055419487104,0,0,-11,0,0,0
0,-9.468368641772383,1,0.0033947899937629,0,0,0,0,1,-9.302576386929639,0,0,-4,0,0,0
0,-9.59025845938142,1,0.0,0,0,1,0,9,-10.940185176330436,0,0,-5,0,0,0
0,-8.516647472918727,0,0.0090012028813362,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-10.360366681077494,1,-0.0643809959292411,0,0,1,0,15,-13.579242505945695,0,0,-13,0,0,0
0,-6.195253047967186,0,-0.0060901567339897,0,0,0,1,6,-10.082734944479215,1,0,-3,0,1,1
0,-11.181347233147324,1,0.0,0,0,1,0,1,-7.807801382815679,0,0,-3,0,0,0
0,-6.195253047967186,1,0.0666333884000778,0,0,1,0,4,-5.975344537423814,0,0,-6,0,0,0
0,-6.794785443308052,1,-0.0192482620477676,0,0,0,1,2,-5.810286461407363,0,0,-2,0,0,1
0,-6.195253047967186,1,0.0094751343131065,0,1,1,0,13,-7.344831780227323,0,0,-1,0,3,0
1,-8.246523712680325,0,0.01060894690454,0,0,0,0,2,-6.801595912310578,0,1,-3,0,1,0
0,-7.437205100358338,1,-0.0527713894844055,0,1,1,1,4,-7.786228897561551,0,0,-1,0,5,0
0,-9.23543708409201,1,0.1387737840414047,0,1,1,1,0,-10.806653783705913,0,0,-1,0,2,0
0,-8.86971230463336,0,-0.039818026125431,0,0,1,1,8,-8.491646170713311,1,0,-3,0,1,0
0,-7.437205100358338,1,0.0732266306877136,0,0,1,1,0,-8.296038777207706,0,0,-4,0,0,0
0,-9.23543708409201,1,0.0044131875038146,0,0,1,1,1,-9.536191238111144,0,0,-5,0,0,0
0,-7.437205100358338,1,-0.1028231754899025,0,0,1,1,11,-11.78748303671764,0,0,-3,0,0,0
0,-7.437205100358338,1,-0.1226629763841629,0,0,1,0,5,-11.78748303671764,0,0,-14,0,0,0
0,-10.023894444456282,1,-0.0431327074766159,0,0,1,1,12,-12.88609532538575,0,0,-5,0,0,0
0,-9.07943283561543,1,0.0025331228971481,0,0,1,0,1,-9.420359422586023,0,0,-3,0,2,0
0,-6.256071788002225,1,-0.0478612557053566,0,0,1,0,5,-8.964121989104436,0,0,-17,0,0,0
0,-10.940185176330436,1,0.0056019537150859,0,0,0,1,1,-8.44934379102262,0,0,-10,0,0,1
0,-9.729094904235636,1,-0.004460159689188,0,0,0,1,1,-8.588809919166959,0,0,-6,0,0,1
0,-5.3795035453149085,1,0.0,0,1,1,1,23,-9.729094904235636,0,0,-1,1,2,0
