matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,uid_amp,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.794785443308052,1,0.0016040857881307,0,0,0,0,11,-7.885510367142995,0,0,-5,0,0,1
0,-8.954269692661423,1,0.0005178451538085,0,0,1,0,2,-6.60476359492065,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0504139065742492,0,0,1,1,34,-12.88609532538575,0,0,-11,0,0,0
0,-6.195253047967186,1,-0.0008106343448162,0,0,0,0,25,-6.255411939743378,0,0,-3,0,0,1
0,-6.195253047967186,1,-0.0005807280540466,0,0,0,0,2,-5.975344537423814,0,0,-4,0,0,1
0,-9.07943283561543,1,-0.2087573744356632,0,1,1,1,1,-5.3795035453149085,0,0,-1,0,1,0
0,-7.437205100358338,1,5.960464477539062e-07,0,0,0,0,11,-11.382017928609475,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.0011005997657775,0,0,1,0,14,-8.616397875685788,0,0,-5,0,0,0
0,-11.014293148484159,1,-0.0032576555386185,0,0,1,0,3,-8.616397875685788,0,0,-5,0,0,0
0,-6.256071788002225,1,-0.0011619329452514,0,0,1,0,25,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0067442655563354,0,0,1,0,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.0051290895789861,0,0,1,1,17,-10.940185176330436,0,0,-3,0,0,0
0,-8.251366337156114,1,-0.0017841830849647,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.0188928246498107,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.0029393024742603,0,0,1,0,3,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.0015060305595397,0,0,1,0,23,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.0,0,0,1,0,17,-12.88609532538575,0,0,-4,0,0,0
0,-8.251366337156114,1,-0.0024969354271888,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.0184531211853027,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,0
0,-8.696440583359324,1,-0.0070043988525867,0,0,1,1,3,-8.616397875685788,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.0127385854721069,0,0,1,1,23,-5.975344537423814,0,0,-4,0,0,0
0,-9.865670439241386,1,0.0,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,0
0,-9.436107779554161,1,0.0,0,0,1,0,17,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0470889955759048,0,0,0,1,1,-7.744431768883089,0,0,-4,0,0,0
0,-6.794785443308052,1,-0.000572346150875,0,0,1,1,9,-7.885510367142995,0,0,-5,0,0,0
0,-8.791750763163648,0,0.0168383121490478,0,0,1,0,4,-8.251366337156114,0,0,-3,0,1,0
0,-8.251366337156114,0,0.006665825843811,0,1,0,0,7,-8.954269692661423,0,1,-1,0,1,0
0,-5.3795035453149085,1,-0.0021226797252893,0,0,0,0,1,-8.241704426244377,0,0,-4,0,0,1
0,-8.791750763163648,1,-0.0017466321587562,0,0,1,0,9,-6.255411939743378,0,0,-4,0,0,0
0,-6.256071788002225,1,-0.0037230253219604,0,1,1,1,27,-6.255411939743378,0,0,2,0,0,0
0,-8.10697183227422,1,0.0028692223131656,0,0,1,0,2,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0.0,0,0,0,0,25,-8.595635884237359,0,0,-6,0,0,1
0,-9.772580016175375,0,0.0,0,0,1,1,12,-6.256071788002225,0,1,-3,0,2,0
0,-8.954269692661423,1,0.1072699204087257,0,0,0,0,7,-8.098603582603703,0,0,-6,0,0,0
0,-6.794785443308052,1,-0.0444410443305969,0,1,0,0,6,-7.885510367142995,0,0,2,0,0,1
0,-6.794785443308052,0,0.0,0,1,0,1,18,-6.801595912310578,0,1,-1,0,1,0
0,-8.041908238927158,0,0.0267786690965294,0,1,0,0,1,-6.203360357730682,0,1,-1,0,1,0
0,-8.791750763163648,0,0.0,0,0,1,1,15,-6.256071788002225,0,1,-3,0,1,0
0,-9.865670439241386,1,0.0003177262842655,0,0,1,0,9,-9.148425707102382,0,0,-4,0,0,0
0,-9.729094904235636,1,0.0,0,0,0,0,18,-12.88609532538575,0,0,-3,0,0,1
0,-9.553890815210545,1,0.0234902389347553,0,0,1,1,7,-5.810286461407363,0,0,-3,0,10,0
0,-6.794785443308052,0,0.0096068531274795,0,0,0,1,5,-6.801595912310578,0,1,-3,0,1,0
0,-9.553890815210545,0,0.0094127058982849,0,0,1,0,5,-5.3795035453149085,0,0,-3,0,1,0
0,-6.794785443308052,1,-0.0358947478234767,0,1,1,1,0,-8.057781588083449,0,0,-1,0,0,0
0,-9.968324593301471,0,0.0144715383648872,0,0,1,0,3,-5.3795035453149085,0,1,-4,0,1,0
0,-9.07943283561543,1,0.0001607537269592,0,0,1,1,1,-10.40118867559775,0,0,-6,0,0,0
0,-9.865670439241386,0,0.0133350882679224,0,0,0,1,1,-6.2064961395413665,0,1,-4,0,1,1
0,-6.794785443308052,1,0.0267640799283981,0,0,0,1,7,-5.3795035453149085,0,0,-3,0,1,0
0,-8.791750763163648,0,0.0026136133819818,0,0,1,0,18,-7.587777958837713,0,1,-3,0,1,0
0,-8.767058150573277,0,-0.0038171242922544,0,0,1,1,2,-9.687422207835068,0,0,-3,0,1,0
0,-6.549269594239308,0,0.0,0,1,1,1,25,-12.480630217277586,0,1,-1,0,1,0
0,-8.251366337156114,1,0.026712741702795,0,0,0,1,1,-9.014894314477859,0,0,-7,0,0,1
0,-9.968324593301471,0,-5.376338958740234e-05,0,0,1,1,3,-8.473297032045114,0,1,-11,0,1,0
0,-8.473297032045114,1,0.0,0,0,0,1,32,-11.78748303671764,0,0,-5,0,0,1
0,-9.865670439241386,1,-0.0295408368110656,0,0,1,1,3,-8.588809919166959,0,0,-5,0,0,0
0,-8.10697183227422,1,0.0418402962386608,0,0,1,1,2,-9.014894314477859,0,0,-5,0,0,0
0,-8.251366337156114,1,-0.0252765994518995,0,0,0,1,4,-11.382017928609475,0,0,-11,0,0,0
0,-7.610534945960329,0,0.0066385418176651,0,0,1,1,1,-11.014293148484159,0,1,-3,0,1,0
0,-8.041908238927158,1,-0.003500897437334,0,1,0,1,15,-12.88609532538575,0,0,1,0,0,0
0,-6.256071788002225,0,-0.0023051341995596,0,1,0,1,1,-8.045853017218175,0,1,-1,0,1,0
0,-7.146302413206516,0,0.0017623230814933,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,0
0,-9.275177412741526,0,-0.0039798021316528,0,1,0,0,1,-6.801595912310578,0,1,-1,0,1,0
0,-7.146302413206516,0,0.0017623230814933,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,0
0,-11.094335856157695,1,0.0041252374649047,0,0,1,0,6,-9.222533679256102,0,0,-4,0,0,0
0,-9.07943283561543,1,0.0109347701072692,0,0,1,0,0,-11.499800964265859,0,0,-5,0,0,0
0,-8.041908238927158,0,0.0310443043708801,0,1,0,1,1,-9.420359422586023,1,0,-1,0,1,1
0,-9.07943283561543,1,-0.0018421560525894,0,0,1,1,3,-10.806653783705913,0,0,-3,0,0,0
0,-9.865670439241386,1,-0.0002266280353069,0,0,1,0,3,-6.8422755479438395,0,0,-8,0,0,0
0,-6.256071788002225,0,0.0,0,1,0,0,14,-8.944513517716059,0,1,-1,0,1,0
0,-6.195253047967186,1,0.0006233807653188,0,0,1,0,1,-6.2064961395413665,0,0,-5,0,7,0
0,-9.38958776391927,1,-0.0090700779110193,0,0,0,1,2,-9.420359422586023,0,0,-6,0,0,1
0,-6.855410065124486,1,-0.0066217072308063,0,0,1,1,6,-8.115410700920085,0,0,-3,0,1,0
0,-9.07943283561543,1,-0.0076672434806823,0,0,1,0,20,-6.801595912310578,0,0,-3,0,3,0
0,-6.794785443308052,1,-0.0011152708902955,0,1,1,1,16,-10.178045124283539,0,0,1,0,0,0
0,-9.172523258681442,1,0.0,0,0,1,1,32,-12.480630217277586,0,0,-5,0,0,0
0,-6.195253047967186,1,0.0,0,0,1,0,12,-10.534720068222272,0,0,-12,0,0,0
0,-8.65198882078849,1,0.0633196234703064,0,0,0,1,1,-5.3795035453149085,0,0,-5,0,0,0
0,-7.146302413206516,1,0.0776718854904174,0,0,0,1,3,-5.3795035453149085,0,0,-4,0,0,0
0,-9.729094904235636,0,0.0027664899826049,0,1,1,1,5,-5.3795035453149085,0,1,-1,0,1,0
0,-7.610534945960329,0,-0.0762157477438449,0,0,1,1,2,-9.968324593301471,0,1,-3,0,1,0
0,-6.324357695868357,1,0.0075888708233833,0,0,1,0,2,-5.3795035453149085,0,0,-3,0,1,0
0,-9.07943283561543,1,0.0625848453491926,0,0,1,0,8,-10.052881981329532,0,0,-10,0,0,0
0,-8.251366337156114,1,-0.0196402492001652,0,0,0,0,1,-9.553890815210545,0,0,-5,0,0,0
0,-8.251366337156114,1,0.0190784335136413,0,1,1,1,5,-6.801595912310578,0,0,-1,0,3,0
0,-9.275177412741526,1,-0.0054877297952771,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,-4.178285598754883e-05,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,0
1,-6.794785443308052,1,5.8397650718688965e-05,0,0,0,1,2,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0297521017491817,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,0
0,-9.275177412741526,1,-0.0054877297952771,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,0
0,-9.468368641772383,1,-3.36766242980957e-05,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,0
0,-6.794785443308052,1,0.0,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0612076520919799,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.794785443308052,1,0.0,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,0
0,-6.794785443308052,0,0.0612076520919799,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0.0,0,1,1,1,5,-6.794785443308052,0,1,-1,0,1,0
1,-6.794785443308052,1,5.8397650718688965e-05,0,0,0,0,2,-9.915680859816048,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0297521017491817,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,0
0,-7.610534945960329,1,0.0033197589218616,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,0
1,-6.256071788002225,1,0.0042411852627992,0,1,0,0,1,-10.178045124283539,0,0,5,0,0,0
0,-6.794785443308052,1,0.0279780030250549,0,0,1,0,2,-6.60476359492065,0,0,-4,0,0,0
0,-9.627998787364268,0,-0.0093435049057006,0,1,1,1,8,-10.583510232391705,0,1,-1,0,1,0
0,-6.195253047967186,1,0.001701533794403,0,1,1,1,4,-7.437205100358338,0,0,-1,0,2,0
0,-6.324357695868357,1,-0.0090182796120643,0,0,1,1,1,-10.24703799577049,0,0,-3,0,5,0
0,-10.145255301460548,1,0.0,0,0,1,1,21,-8.964121989104436,0,0,-6,0,0,0
0,-8.041908238927158,1,-0.0979799851775169,0,1,1,0,17,-6.324357695868357,0,0,-1,0,9,0
0,-7.146302413206516,1,0.0013486742973327,0,0,1,0,8,-8.467254717589151,0,0,-10,0,0,0
0,-8.041908238927158,1,0.0206469865515828,0,1,1,0,1,-10.940185176330436,0,0,-1,0,5,0
0,-6.195253047967186,1,0.0037358999252319,0,1,1,0,1,-7.744431768883089,0,0,-1,0,10,0
0,-6.195253047967186,1,-0.0176740884780883,0,1,1,1,1,-8.44934379102262,0,0,-1,0,3,0
0,-8.041908238927158,1,-0.0021818596869707,0,1,0,1,2,-9.420359422586023,0,0,-1,0,4,1
0,-8.041908238927158,0,0.0,0,1,1,1,8,-8.241704426244377,0,1,-1,0,1,0
0,-7.437205100358338,0,0.0038875937461853,0,1,0,1,1,-6.2064961395413665,0,1,-1,0,1,1
0,-6.794785443308052,1,0.0742251630872488,0,1,0,0,5,-5.3795035453149085,0,0,-1,0,0,1
0,-10.145255301460548,1,0.0,0,1,1,0,10,-8.688893377723941,0,0,-1,0,1,0
0,-5.3795035453149085,1,-0.0023723095655441,0,1,1,1,5,-9.160401898149097,0,0,-1,0,1,0
0,-6.195253047967186,0,0.0002634525299072,0,1,1,1,2,-6.2064961395413665,0,1,-1,0,1,0
0,-6.855410065124486,1,0.0,0,1,0,1,15,-5.3795035453149085,0,0,-1,1,2,0
0,-9.968324593301471,1,0.0624125730246305,0,0,1,0,10,-13.579242505945695,0,0,-4,0,0,0
0,-8.86971230463336,0,0.0016815662384033,0,1,1,0,30,-12.480630217277586,0,1,-1,0,1,0
0,-8.954269692661423,0,0.0,0,0,1,1,16,-8.232134975228226,0,0,-3,0,1,0
0,-8.944513517716059,0,0.0,0,1,1,1,8,-6.801595912310578,0,1,-1,0,1,0
0,-9.452108120900602,1,0.0239918865263462,0,1,0,1,1,-5.810286461407363,0,0,-1,0,9,0
0,-6.256071788002225,0,0.0,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,0
0,-6.256071788002225,0,0.0,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,0
0,-6.195253047967186,0,0.0062770955264568,0,1,0,0,6,-6.60476359492065,0,1,-1,0,1,1
0,-5.3795035453149085,1,0.0001778826117515,0,1,0,0,1,-9.94165634621931,0,0,-1,0,2,0
0,-8.251366337156114,1,0.001358687877655,0,0,1,0,17,-8.609429206369693,0,0,-12,0,0,0
0,-6.549269594239308,1,0.0,0,1,1,1,51,-6.255411939743378,0,0,2,0,0,0
0,-7.587777958837713,1,0.0,0,1,0,1,13,-5.975344537423814,0,0,-1,0,2,1
0,-8.348133889091107,1,4.136562347412109e-05,0,0,1,1,22,-8.467254717589151,0,0,-3,0,1,0
0,-8.516647472918727,1,-0.0041501559317111,0,0,1,0,3,-13.579242505945695,0,0,-4,0,0,0
0,-6.195253047967186,0,-0.1567406356334686,0,0,1,1,1,-6.255411939743378,0,1,-3,0,1,0
0,-8.473297032045114,1,-0.0002714395523071,0,1,1,0,6,-5.810286461407363,0,0,-1,0,12,0
0,-6.794785443308052,0,0.0,0,1,1,1,20,-9.995723567489584,0,1,-1,0,1,0
0,-6.195253047967186,1,-0.0355710834264755,0,1,0,1,1,-12.88609532538575,0,0,-1,0,0,0
0,-10.534720068222272,1,0.0,0,0,1,1,16,-5.975344537423814,0,0,-5,0,0,0
0,-8.516647472918727,1,-0.0044137835502624,0,0,0,0,14,-7.786228897561551,0,0,-5,0,0,0
0,-9.38958776391927,1,0.0055517554283142,0,0,0,1,2,-6.433258038231307,0,0,-4,0,0,1
0,-7.610534945960329,1,0.0034385807812213,0,0,0,0,8,-10.68887074804953,0,0,-3,0,1,1
0,-6.256071788002225,0,0.0021066293120384,0,0,1,0,1,-5.3795035453149085,0,0,-3,0,1,0
0,-6.256071788002225,1,-0.0199937708675861,0,0,1,1,2,-13.579242505945695,0,0,-7,0,0,0
0,-6.256071788002225,1,0.1147443056106567,0,0,0,1,1,-5.810286461407363,0,0,-3,0,3,0
0,-8.954269692661423,0,0.0133731365203857,0,0,0,1,1,-6.2064961395413665,0,1,-3,0,1,0
0,-6.256071788002225,1,-0.0050289612263441,0,0,0,1,1,-6.2064961395413665,0,0,-8,0,0,0
0,-10.534720068222272,1,0.0287118554115295,0,0,1,0,3,-8.38074547467987,0,0,-3,0,0,0
0,-9.865670439241386,1,0.0002362728118896,0,0,1,1,3,-11.499800964265859,0,0,-6,0,0,0
0,-11.181347233147324,0,0.0750234983861446,0,0,0,0,1,-8.251366337156114,0,1,-3,0,1,0
0,-6.195253047967186,1,4.494190216064453e-05,0,1,1,1,6,-6.433258038231307,0,0,1,0,0,0
0,-6.195253047967186,1,0.0,0,1,1,1,8,-5.810286461407363,0,0,-1,0,1,0
0,-9.23543708409201,1,-7.499009370803833e-06,0,0,1,1,4,-6.518766139945893,0,0,-4,0,0,0
0,-9.627998787364268,1,-0.0222399234771728,0,0,1,0,5,-9.345136001348436,0,0,-3,0,0,0
0,-8.041908238927158,1,-0.0006715059280395,0,0,0,1,1,-11.181347233147324,0,0,-4,0,0,0
0,-8.041908238927158,1,0.0060348510742187,0,0,1,0,10,-8.735055419487104,0,0,-11,0,0,0
0,-9.468368641772383,1,0.0002346150577068,0,0,0,0,1,-9.302576386929639,0,0,-4,0,0,0
0,-9.59025845938142,1,0.0,0,0,1,0,9,-10.940185176330436,0,0,-5,0,0,0
0,-8.516647472918727,0,0.1305699944496154,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,0
0,-10.360366681077494,1,0.0058414861559867,0,0,1,0,15,-13.579242505945695,0,0,-13,0,0,0
0,-6.195253047967186,0,0.0008834283798933,0,0,0,1,6,-10.082734944479215,1,0,-3,0,1,1
0,-11.181347233147324,1,-0.0145641304552555,0,0,1,0,1,-7.807801382815679,0,0,-3,0,0,0
0,-6.195253047967186,1,0.0358244776725769,0,0,1,0,4,-5.975344537423814,0,0,-6,0,0,0
0,-6.794785443308052,1,0.0041449610143899,0,0,0,1,2,-5.810286461407363,0,0,-2,0,0,1
0,-6.195253047967186,1,0.0031772255897521,0,1,1,0,13,-7.344831780227323,0,0,-1,0,3,0
1,-8.246523712680325,0,0.0140008497983217,0,0,0,0,2,-6.801595912310578,0,1,-3,0,1,0
0,-7.437205100358338,1,-0.0279625598341226,0,1,1,1,4,-7.786228897561551,0,0,-1,0,5,0
0,-9.23543708409201,1,0.0013046525418758,0,1,1,1,0,-10.806653783705913,0,0,-1,0,2,0
0,-8.86971230463336,0,0.0,0,0,1,1,8,-8.491646170713311,1,0,-3,0,1,0
0,-7.437205100358338,1,0.0259261392056942,0,0,1,1,0,-8.296038777207706,0,0,-4,0,0,0
0,-9.23543708409201,1,0.0539236217737197,0,0,1,1,1,-9.536191238111144,0,0,-5,0,0,0
0,-7.437205100358338,1,-0.012662561610341,0,0,1,1,11,-11.78748303671764,0,0,-3,0,0,0
0,-7.437205100358338,1,0.0009736809879541,0,0,1,0,5,-11.78748303671764,0,0,-14,0,0,0
0,-10.023894444456282,1,0.0016939062625169,0,0,1,1,12,-12.88609532538575,0,0,-5,0,0,0
0,-9.07943283561543,1,0.0445311777293682,0,0,1,0,1,-9.420359422586023,0,0,-3,0,2,0
0,-6.256071788002225,1,0.0130739528685808,0,0,1,0,5,-8.964121989104436,0,0,-17,0,0,0
0,-10.940185176330436,1,-0.0004175882786512,0,0,0,1,1,-8.44934379102262,0,0,-10,0,0,1
0,-9.729094904235636,1,0.022278968244791,0,0,0,1,1,-8.588809919166959,0,0,-6,0,0,1
0,-5.3795035453149085,1,0.0,0,1,1,1,23,-9.729094904235636,0,0,-1,1,2,0
0,-6.195253047967186,1,2.175569534301757e-05,0,0,0,1,21,-5.3795035453149085,0,0,-5,0,0,1
0,-7.623405136480864,1,0.0003889817744493,0,0,1,1,7,-12.480630217277586,0,0,-4,0,0,0
0,-8.041908238927158,1,-0.0015053749084472,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,0
0,-8.10697183227422,1,0.0259173652157187,0,1,0,0,7,-12.480630217277586,0,0,-1,0,2,0
0,-8.65198882078849,0,-0.0483309030532836,0,0,1,0,40,-6.60476359492065,0,0,-3,0,1,0
0,-6.794785443308052,1,0.0326237678527832,0,0,1,1,2,-9.518799495399275,0,0,-3,0,0,0
0,-8.516647472918727,0,0.0032624769955873,0,1,0,1,3,-7.437205100358338,0,1,-1,0,2,0
0,-9.841572887662327,1,0.0175064802169799,0,0,0,1,1,-7.62599917165791,0,0,-11,0,0,0
0,-9.59025845938142,1,0.0,0,0,0,0,15,-11.499800964265859,0,0,-5,0,0,1
0,-6.794785443308052,1,0.0006171464920043,0,1,0,0,2,-5.810286461407363,0,0,-1,0,4,0
0,-8.285937681221203,1,-0.0111041963100433,0,0,1,0,1,-8.491646170713311,0,0,-3,0,2,0
0,-11.094335856157695,1,0.0,0,0,0,1,1,-7.747360028662178,0,0,-5,0,0,1
0,-6.855410065124486,1,0.0030128359794616,0,0,1,1,9,-9.647416873221369,0,0,-3,0,1,0
0,-8.688893377723941,1,-0.0014019235968589,0,0,0,1,1,-6.573453486692192,0,0,-3,0,3,1
0,-6.195253047967186,1,0.0455315560102462,0,1,1,0,1,-8.467254717589151,0,0,-1,0,2,0
0,-6.855410065124486,1,-0.0002714991569519,0,0,1,1,6,-7.395093615008212,0,0,-9,0,0,0
0,-10.023894444456282,1,0.000110387802124,0,0,1,0,12,-13.579242505945695,0,0,-9,0,0,0
0,-9.288783064797304,1,-0.0117515921592712,0,0,1,0,14,-8.735055419487104,0,0,-3,0,0,0
0,-10.488200052587379,1,0.0,0,0,1,1,13,-10.940185176330436,0,0,-10,0,0,0
0,-10.488200052587379,1,0.0127530135214328,0,0,1,1,6,-6.2064961395413665,0,0,-4,0,0,0
0,-7.146302413206516,1,-0.0033641457557678,0,0,1,1,13,-13.579242505945695,0,0,-4,0,0,0
0,-5.3795035453149085,0,0.0057329628616571,0,1,1,1,21,-6.73549255693947,1,0,-1,0,1,0
0,-8.041908238927158,1,0.0013720393180847,0,0,0,1,7,-12.480630217277586,0,0,-4,0,0,1
0,-8.041908238927158,1,0.0098021030426025,0,0,1,1,3,-8.241704426244377,0,0,-13,0,0,0
0,-6.855410065124486,0,0.009290874004364,0,1,1,0,16,-10.052881981329532,0,1,-1,0,1,0
1,-6.256071788002225,1,0.0,0,1,0,1,11,-7.508504777943205,0,0,-1,0,1,0
0,-6.256071788002225,1,-0.0002976655960083,0,0,1,1,2,-8.241704426244377,0,0,-4,0,0,0
0,-8.609429206369693,1,0.0285300016403198,0,0,0,1,1,-8.491646170713311,0,0,-15,0,0,0
0,-7.146302413206516,1,0.016835868358612,0,0,1,1,16,-5.3795035453149085,0,0,-4,0,1,0
0,-6.256071788002225,1,-0.0327329039573669,0,0,1,1,15,-8.167596454090654,0,0,-4,0,0,0
0,-8.041908238927158,1,0.0396928191184997,0,0,1,1,4,-11.78748303671764,0,0,-4,0,0,0
0,-6.549269594239308,1,0.0,0,0,1,1,19,-8.964121989104436,0,0,-4,0,0,0
0,-6.549269594239308,0,0.0111335515975952,0,1,1,0,14,-6.324357695868357,1,0,-1,0,1,0
0,-6.549269594239308,0,-0.1494967993348837,0,1,1,0,1,-9.772580016175375,0,1,-1,0,1,0
0,-9.38958776391927,1,0.0,0,0,1,1,32,-8.834310377582444,0,0,-7,0,0,0
0,-7.146302413206516,1,-0.002253882586956,0,0,1,1,4,-6.255411939743378,0,0,-4,0,0,0
0,-6.549269594239308,1,0.0156126450747251,0,0,1,0,3,-10.534720068222272,0,0,-5,0,0,0
0,-10.023894444456282,1,0.0140061769634485,0,0,0,1,7,-10.443748290016545,0,0,-6,0,0,1
0,-9.772580016175375,1,0.008881683461368,0,0,0,1,24,-11.633332356890381,0,0,-6,0,0,1
0,-9.374549886554728,1,0.000623526982963,0,0,1,0,4,-12.480630217277586,0,0,-5,0,0,0
0,-9.275177412741526,1,0.0204709768295288,0,0,1,0,4,-10.113506603145968,0,0,-4,0,0,0
0,-6.256071788002225,1,0.0098274946212768,0,0,1,1,24,-5.3795035453149085,0,0,-3,0,1,0
0,-9.94165634621931,0,-0.0048450715839862,0,0,1,1,1,-6.2064961395413665,0,1,-3,0,1,0
0,-6.195253047967186,0,0.0021982938051223,0,0,1,1,14,-7.437205100358338,0,1,-3,0,1,0
0,-6.256071788002225,0,-0.0006136838346719,0,1,0,0,20,-5.3795035453149085,0,1,-1,0,1,1
0,-6.195253047967186,0,0.0,0,0,1,1,54,-8.623415448344433,0,1,-3,0,1,0
0,-10.871192304843484,1,-0.0102606210857629,0,0,1,0,24,-9.345136001348436,0,0,-4,0,0,0
0,-7.146302413206516,1,0.0123766064643859,0,0,1,0,4,-12.480630217277586,0,0,-6,0,0,0
0,-6.195253047967186,1,0.0060712695121765,0,0,1,1,11,-9.025365614345153,0,0,-4,0,0,0
0,-9.07943283561543,1,0.0002362485975027,0,0,1,0,4,-6.2064961395413665,0,0,-5,0,0,0
0,-8.041908238927158,1,0.0,0,0,0,0,27,-11.78748303671764,0,0,-3,0,0,1
0,-6.195253047967186,1,-0.010624349117279,0,0,1,0,2,-9.261754392409385,0,0,-5,0,0,0
0,-6.195253047967186,1,0.0048502683639526,0,0,1,1,2,-10.940185176330436,0,0,-4,0,0,0
0,-6.195253047967186,1,0.0007308200001716,0,0,1,0,2,-11.633332356890381,0,0,-5,0,0,0
0,-6.195253047967186,0,0.0015423744916915,0,0,1,0,2,-8.041908238927158,0,1,-4,0,1,0
0,-6.794785443308052,1,0.0037350058555603,0,0,1,0,18,-11.382017928609475,0,0,-7,0,0,0
0,-9.172523258681442,1,0.0,0,0,0,1,21,-9.865670439241386,0,0,-3,0,0,1
0,-9.865670439241386,1,0.0,0,0,1,1,28,-10.24703799577049,0,0,-7,0,0,0
0,-5.3795035453149085,1,0.0106142126023769,0,1,1,1,11,-8.623415448344433,0,0,-1,0,3,0
0,-9.38958776391927,1,2.5033950805664062e-06,0,0,1,0,4,-12.88609532538575,0,0,-7,0,0,0
0,-10.283405639941366,1,0.0043811984360218,0,0,1,0,0,-13.579242505945695,0,0,-2,0,0,0
0,-5.3795035453149085,1,-0.0064139179885387,0,1,1,0,4,-8.280925139397658,0,0,-1,0,1,0
0,-6.195253047967186,1,-0.0090560503304004,0,0,1,1,10,-8.111182364810563,0,0,-7,0,3,0
0,-6.433258038231307,1,0.0,0,0,1,0,5,-12.192948144825804,0,0,-5,0,0,0
0,-9.38958776391927,1,0.0,0,0,1,0,7,-8.535817389026448,0,0,-5,0,0,0
0,-6.195253047967186,1,-0.0233407448977231,0,1,1,0,1,-10.746029161889478,0,0,-1,0,0,0
0,-6.195253047967186,1,-0.0009487271308898,0,0,1,1,8,-8.659261580117569,0,0,-4,0,0,0
0,-8.473297032045114,1,-0.0006396174430847,0,0,1,0,7,-11.969804593511594,0,0,-6,0,0,0
0,-6.855410065124486,1,0.0015133619308471,0,0,0,1,9,-5.975344537423814,0,0,-6,0,0,1
0,-8.041908238927158,1,1.1920928955078123e-05,0,0,0,0,6,-6.855410065124486,0,0,-3,0,0,1
0,-8.041908238927158,1,0.0011923909187316,0,0,0,0,6,-6.573453486692192,0,0,-4,0,0,1
0,-8.041908238927158,1,0.0597764253616333,0,0,0,0,6,-11.094335856157695,0,0,-8,0,0,1
0,-9.136591249455378,0,-0.0166829824447631,0,1,0,0,17,-5.3795035453149085,0,0,-1,0,1,0
0,-8.516647472918727,0,0.0777885317802429,0,1,1,1,0,-8.251366337156114,0,1,-1,0,1,0
0,-6.256071788002225,1,0.0011413171887397,0,0,0,1,1,-8.58203023218158,0,0,-6,0,0,0
0,-6.549269594239308,1,-0.0207111313939094,0,1,1,1,4,-9.374549886554728,0,0,-1,0,3,0
0,-8.27593759788662,0,-0.0148601867258548,0,1,0,1,3,-6.195253047967186,0,1,-1,0,1,0
0,-6.794785443308052,0,0.0006492733955383,0,1,0,1,20,-6.256071788002225,0,1,-1,0,2,0
0,-6.256071788002225,1,-0.0878375768661499,0,1,0,1,23,-8.045853017218175,0,0,2,0,0,1
0,-8.516647472918727,0,0.0234825611114501,0,1,1,0,19,-9.484897943723594,0,1,-1,1,1,0
0,-6.256071788002225,1,-0.0236980319023132,0,1,1,0,15,-9.468368641772383,0,0,1,0,0,0
