matrix_subject1v2,matrix_subject1v3,matrix_subject1v4,frequency_matrix_verb,word_form_similarity,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,subject_form_CC_subject1v4,position_matrix_verb,length_CC_remainder,length_CC_onset,length_matrix_verb_to_CC,that_omission,uid,genre
0,0,1,-8.21524314716675,0,-5.926926025970411,0,0,1,3,0,16,-2,1,3.4011973816621555,0
0,0,1,-6.311892612530234,0,-7.625144342506253,0,0,1,9,0,4,-2,1,1.5146925448447344,0
0,0,1,-6.311892612530234,0,-8.712275448800407,0,1,0,5,0,1,-1,1,1.5146925448447344,1
0,0,1,-6.311892612530234,0,-7.262941977769564,0,0,1,30,0,0,-1,1,1.5146925448447344,1
0,0,1,-7.262941977769564,0,-7.043019041155396,0,0,1,5,0,0,-1,1,2.19883358814192,0
0,1,0,-6.311892612530234,0,-6.549897602794355,0,1,0,9,0,1,9,1,1.5146925448447344,0
0,0,1,-6.311892612530234,0,-9.22997395185416,0,0,1,9,0,4,-1,1,1.5146925448447344,0
0,0,1,-6.311892612530234,0,-10.805510312612578,0,0,1,1,0,0,-8,0,1.5146925448447344,1
0,0,1,-6.311892612530234,0,-11.74997192145343,0,0,1,16,0,0,-3,1,1.5146925448447344,1
0,0,1,-6.311892612530234,0,-10.751443091342303,0,0,1,28,0,0,-2,1,1.5146925448447344,1
0,0,1,-6.311892612530234,0,-13.002734889948798,0,0,1,8,0,4,7,1,1.5146925448447344,1
0,0,1,-9.744638351927316,0,-8.705449483730007,0,0,1,4,0,0,-14,0,3.258096538021482,1
0,0,1,-9.12117109200536,0,-11.616440528828907,0,0,1,2,0,0,-4,0,3.4760986898352733,0
0,0,1,-10.084964157864519,0,-10.862668726452528,0,0,1,2,0,0,-20,0,3.6109179126442243,1
0,0,1,-6.311892612530234,0,-12.309587709388852,0,0,1,11,0,0,-1,1,1.5146925448447344,1
0,0,1,-9.958212452225375,0,-5.926926025970411,0,0,1,6,0,1,-3,0,2.639057329615259,0
0,0,1,-8.768628385351539,0,-10.517828240160798,0,0,1,9,0,0,-3,0,3.828641396489095,1
0,1,0,-9.845734468798684,0,-5.4961431098779565,0,1,0,1,0,1,-3,0,3.1570004211501135,1
0,1,0,-6.372711352565274,0,-7.461471344790372,0,0,1,1,0,3,-1,1,2.7692938263429285,1
0,0,1,-9.889219580738423,0,-10.65135963278532,0,0,1,9,0,0,-5,0,3.8066624897703196,0
0,0,1,-11.130932713047207,0,-13.002734889948798,0,0,1,6,0,0,-3,0,1.8718021769015913,0
0,0,1,-8.158547803490206,0,-9.22997395185416,0,0,1,4,0,3,-1,1,2.07159836421881,1
0,0,1,-8.633287037481775,0,-7.704417523400761,0,0,1,1,0,0,-1,1,1.2124474313169082,0
0,0,0,-6.372711352565274,0,-9.521494800613105,0,0,1,1,0,0,-1,1,2.7692938263429285,1
0,0,1,-6.372711352565274,0,-10.058295910782357,0,0,1,22,0,0,-2,1,2.7692938263429285,1
0,0,0,-8.392577162449667,0,-5.4961431098779565,0,0,1,1,0,2,-3,0,3.917010546939185,0
0,0,0,-6.372711352565274,0,-5.4961431098779565,0,0,1,1,0,0,-2,1,2.7692938263429285,1
0,1,0,-6.3231357041044145,0,-9.783859065080597,0,0,1,1,0,0,-1,1,5.0701612734102826,0
0,0,0,-6.9114250078711,0,-6.440997260431405,0,0,1,1,0,0,-1,1,2.1210179685255763,0
0,0,1,-6.372711352565274,0,-5.4961431098779565,0,0,0,2,0,1,-1,1,2.7692938263429285,0
