matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,uid_iphrase,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,matrix_subject1v3
0,-6.549269594239308,0,0,1,1,0,6,0.0593360684191187,-8.348133889091107,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,1,0,26,0.0133954984245882,-8.045853017218175,0,0,3,0,0,0
0,-6.549269594239308,1,0,1,1,1,20,0.1359770117278183,-5.3795035453149085,0,0,-1,0,1,0
0,-8.516647472918727,0,0,1,1,0,0,0.0153705893705288,-6.855410065124486,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,1,1,3,-0.0197995356090512,-11.014293148484159,0,1,-1,0,1,0
0,-9.995723567489584,1,0,1,1,0,13,0.0378799213194533,-11.78748303671764,0,0,-1,0,2,0
0,-6.195253047967186,1,0,1,1,1,1,-0.0661381762474775,-10.443748290016545,0,0,-1,0,2,0
0,-8.251366337156114,1,0,0,1,1,3,0.0325090437172314,-5.810286461407363,0,0,-3,0,5,0
0,-8.473297032045114,1,0,0,0,1,1,-0.0354268172256697,-10.534720068222272,0,0,-5,0,0,0
0,-6.256071788002225,1,0,0,1,1,17,0.0773882484642647,-12.88609532538575,0,0,-5,0,0,0
0,-6.256071788002225,1,0,1,0,0,31,0.085428373344412,-6.518766139945893,0,0,2,0,0,0
0,-8.516647472918727,0,0,1,1,1,0,-0.0185861976053088,-8.057781588083449,0,1,-1,0,1,0
0,-8.516647472918727,0,0,1,1,1,0,-0.0231498836850126,-7.744431768883089,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,1,0,18,-0.0540641367003537,-6.255411939743378,0,0,1,0,0,0
0,-8.791750763163648,1,0,0,1,1,2,0.1235705788892049,-10.634803526779255,0,0,-4,0,0,0
0,-8.285937681221203,1,0,1,1,0,2,-0.025531527463018,-13.579242505945695,0,0,-1,0,0,0
0,-6.549269594239308,1,0,1,1,0,1,0.0266122657928492,-8.057781588083449,0,0,-1,0,0,0
0,-6.549269594239308,1,0,1,1,0,6,-0.0103697229002476,-7.344831780227323,0,0,-1,0,1,0
0,-5.3795035453149085,1,0,1,1,0,0,0.055286861160262,-8.673967727507264,0,0,-1,0,3,0
0,-5.3795035453149085,0,0,1,1,0,7,0.1231313959339304,-12.480630217277586,0,1,-1,0,2,0
0,-6.2064961395413665,0,0,1,1,1,9,0.0528401536380056,-7.437205100358338,0,1,-1,0,1,0
0,-9.7506011094566,0,0,0,1,0,3,-0.0951741934126985,-5.3795035453149085,0,1,-3,0,1,0
0,-6.855410065124486,1,0,0,0,0,2,-0.040027542723479,-5.810286461407363,0,0,-7,0,17,1
0,-6.256071788002225,1,0,1,1,1,3,-0.1234469583766026,-9.553890815210545,0,0,2,0,0,0
0,-8.767058150573277,1,0,0,1,1,5,0.0849656478143655,-12.192948144825804,0,0,-14,0,0,0
0,-9.07943283561543,1,0,0,1,1,1,-0.178691104383153,-8.246523712680325,0,0,-5,0,0,0
0,-8.767058150573277,0,0,0,1,0,13,0.0233571120952608,-8.467254717589151,1,0,-3,0,1,0
0,-10.023894444456282,1,0,0,1,1,25,-0.1443751533802312,-6.801595912310578,0,0,-3,0,11,0
0,-7.437205100358338,1,0,1,0,0,15,0.0134860443201286,-6.801595912310578,0,0,-1,0,1,1
0,-8.791750763163648,1,0,0,1,0,32,-0.0500139031285217,-8.41445653202218,0,0,-3,0,10,0
0,-7.762131345982491,0,0,1,1,1,2,-0.1544315435335624,-5.3795035453149085,0,1,-1,0,1,0
0,-6.794785443308052,0,0,1,1,0,4,0.0286533154660101,-8.659261580117569,0,0,-1,0,1,0
0,-6.794785443308052,0,0,1,0,0,1,-0.0946492541581392,-8.659261580117569,0,0,-1,0,1,1
0,-6.256071788002225,0,0,1,0,0,28,0.0066856363099538,-10.583510232391705,0,0,-1,0,1,0
0,-7.146302413206516,1,0,0,1,0,16,-0.0003880816635986,-5.975344537423814,0,0,-4,0,0,0
0,-6.256071788002225,0,0,1,0,0,1,0.0037016197152081,-5.810286461407363,0,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,1,1,0.1044506545755125,-9.468368641772383,0,1,-1,0,1,1
0,-6.794785443308052,0,0,1,0,1,7,0.1125127903744578,-6.433258038231307,1,0,-1,0,1,0
0,-8.696440583359324,1,0,0,1,0,48,-0.0001238897532122,-5.3795035453149085,0,0,-3,0,5,0
0,-6.256071788002225,0,0,1,0,1,20,-0.123537177392454,-12.480630217277586,1,0,-1,0,1,0
0,-8.10697183227422,1,0,1,0,1,20,-0.1022576344441855,-10.806653783705913,0,0,-1,0,2,1
0,-6.794785443308052,1,0,1,0,1,3,0.1081546684937515,-7.623405136480864,0,0,-1,0,2,0
0,-8.473297032045114,1,0,0,1,0,3,-0.0033041538138474,-7.762131345982491,0,0,-3,1,2,0
0,-6.549269594239308,1,0,0,0,1,4,0.007294234870052,-10.360366681077494,0,0,-7,0,0,0
0,-8.10697183227422,1,0,1,0,0,9,-0.0248457405280265,-11.014293148484159,0,0,-1,0,2,0
0,-6.794785443308052,0,0,1,0,1,1,-0.0452317663125301,-9.222533679256102,0,0,-1,0,1,0
0,-8.10697183227422,0,0,0,0,1,1,0.0894276566447361,-12.192948144825804,0,1,-3,0,1,0
0,-7.146302413206516,1,0,0,1,1,3,0.1036683729746947,-8.115410700920085,0,0,-6,0,3,0
0,-6.195253047967186,1,0,0,1,1,12,-0.1126730295985211,-9.89036305183176,0,0,-3,0,0,0
0,-9.841572887662327,1,0,0,1,1,19,0.1538723561219916,-11.78748303671764,0,0,-8,0,0,0
0,-6.195253047967186,1,0,1,1,0,2,-0.0065993969085218,-9.59025845938142,0,0,-1,0,2,0
0,-6.195253047967186,1,0,1,1,1,25,-0.0474411309378988,-11.094335856157695,0,0,1,0,0,0
0,-10.534720068222272,1,0,0,1,0,26,-0.0119323333104451,-10.583510232391705,0,0,-3,0,0,0
0,-6.195253047967186,1,0,1,1,1,2,0.2081438947136381,-8.467254717589151,0,0,-1,0,5,0
0,-9.38958776391927,1,0,0,1,1,2,0.0828131800717009,-6.573453486692192,0,0,-3,0,5,0
0,-8.348133889091107,1,0,0,1,0,7,-0.012672521700486,-10.583510232391705,0,0,-5,0,0,0
0,-8.791750763163648,1,0,0,1,0,13,-0.0135421216370545,-6.203360357730682,0,0,-6,0,0,0
0,-9.275177412741526,1,0,0,1,0,22,-0.0183992045539945,-11.78748303671764,0,0,-9,0,0,0
0,-9.729094904235636,0,0,0,1,1,6,-0.0189908781762837,-7.17566830801088,1,0,-3,0,1,0
0,-9.627998787364268,1,0,0,1,0,20,0.2613929665459348,-9.374549886554728,0,0,-4,0,0,0
0,-9.94165634621931,1,0,0,1,0,12,-0.0161631584974626,-9.316562628904379,0,0,-10,0,0,0
0,-6.256071788002225,1,0,0,1,1,12,0.0543738632241175,-12.192948144825804,0,0,-5,0,0,0
0,-6.549269594239308,1,0,0,1,0,19,-0.0102606134799619,-9.420359422586023,0,0,-3,0,2,0
0,-8.944513517716059,1,0,0,1,0,6,-0.2028643327515596,-11.276657412951648,0,0,-9,0,0,0
0,-6.256071788002225,0,0,1,1,1,9,-0.0824452603026192,-6.255411939743378,0,1,-1,0,1,0
0,-6.324357695868357,1,0,0,1,1,11,-0.090381232336358,-9.38958776391927,0,0,-4,0,0,0
0,-6.794785443308052,1,0,0,1,1,6,0.0071807527388243,-10.871192304843484,0,0,-11,0,0,0
0,-8.041908238927158,1,0,0,1,0,9,-0.0465673873827145,-7.786228897561551,0,0,-4,0,0,0
0,-7.623405136480864,1,0,1,1,1,5,0.0291363418429762,-7.508504777943205,0,0,-1,0,0,0
0,-7.623405136480864,1,0,1,1,0,2,-0.0178172982608278,-12.480630217277586,0,0,-1,0,0,0
0,-6.794785443308052,1,0,0,1,0,30,0.0052220280090021,-5.810286461407363,0,0,-4,0,0,0
0,-6.195253047967186,1,0,1,1,1,5,0.1146722786069389,-8.65198882078849,0,0,-1,0,2,0
0,-8.041908238927158,1,0,0,1,1,16,0.1170408584020968,-8.87876214015328,0,0,-3,0,1,0
0,-8.65198882078849,1,0,0,1,1,8,0.0127610358620892,-11.78748303671764,0,0,-14,0,0,0
0,-9.275177412741526,1,0,0,1,0,8,-0.1360947784535139,-6.2064961395413665,0,0,-6,0,0,0
0,-7.623405136480864,1,0,0,0,0,14,0.028740755346668,-10.534720068222272,0,0,-3,0,8,1
0,-6.794785443308052,1,0,0,0,0,1,-0.0051948213710998,-6.2064961395413665,0,0,-4,0,0,0
0,-6.195253047967186,1,0,0,1,0,13,0.0280707836261994,-9.647416873221369,0,0,-5,0,0,0
0,-8.473297032045114,1,0,1,0,1,40,0.0086989227963649,-6.518766139945893,0,0,2,0,0,0
0,-6.256071788002225,1,0,1,1,1,3,-0.0912670247630663,-6.518766139945893,0,0,2,0,0,0
0,-6.195253047967186,1,0,0,1,1,2,0.0741594264712735,-12.480630217277586,0,0,-3,0,6,0
0,-7.623405136480864,0,0,1,0,1,18,-0.2856910993596391,-5.3795035453149085,1,0,-1,0,1,1
0,-8.285937681221203,1,0,0,1,0,9,0.0498321408158158,-9.302576386929639,0,0,-4,0,0,0
0,-9.07943283561543,1,0,0,1,0,0,-0.0088897657502511,-8.588809919166959,0,0,-5,0,0,0
0,-10.145255301460548,1,0,0,1,1,15,0.035889339002491,-10.24703799577049,0,0,-5,0,0,0
0,-7.623405136480864,0,0,0,0,1,10,-0.2768208589134873,-11.499800964265859,1,0,-3,0,1,1
0,-9.38958776391927,1,0,0,0,1,4,0.0419938237241962,-11.014293148484159,0,0,-4,0,0,1
0,-9.275177412741526,1,0,0,1,1,0,-0.0433027960320629,-5.3795035453149085,0,0,-3,0,3,0
0,-7.623405136480864,1,0,0,0,1,1,-0.1181954470563854,-11.499800964265859,0,0,-3,0,2,1
0,-7.623405136480864,1,0,0,0,0,1,0.0179471492700389,-5.3795035453149085,0,0,-19,0,0,1
0,-8.86971230463336,0,0,0,1,0,11,-0.0666431628507126,-8.090304779789008,0,1,-3,0,1,0
0,-6.256071788002225,1,0,0,0,1,1,0.1212669288940154,-9.536191238111144,0,0,-4,0,0,1
0,-6.256071788002225,0,0,0,0,0,2,-0.0025041570354785,-7.762131345982491,0,1,-3,0,1,1
0,-6.256071788002225,0,0,0,0,0,5,0.0403599562123417,-7.762131345982491,0,1,-3,0,1,1
0,-7.437205100358338,0,0,0,1,0,9,0.0409345218290885,-5.810286461407363,0,1,-3,0,1,0
0,-9.468368641772383,0,0,0,0,0,13,-0.0123236283225317,-5.3795035453149085,0,1,-3,0,1,1
0,-6.549269594239308,0,0,1,1,0,17,0.0385350139715926,-5.810286461407363,0,1,-1,0,1,0
0,-8.285937681221203,1,0,0,0,0,1,0.1322491546746069,-7.146302413206516,0,0,-5,0,0,1
0,-9.23543708409201,0,0,1,1,1,15,-0.0191176499485547,-6.926379476592348,0,1,-1,0,1,0
0,-6.256071788002225,0,0,1,1,1,15,-0.0895042621583004,-5.810286461407363,0,1,-1,0,1,0
0,-6.256071788002225,1,0,0,1,0,9,0.05126802527387,-5.3795035453149085,0,0,-3,0,1,0
0,-10.082734944479215,1,0,0,1,0,1,-0.0529028553760443,-8.964121989104436,0,0,-3,0,4,0
0,-6.256071788002225,1,0,0,1,1,11,-0.0150966750001081,-8.431748029132242,0,0,-3,0,0,0
0,-8.041908238927158,1,0,0,1,0,6,0.0272441005799919,-5.810286461407363,0,0,-3,0,3,0
0,-7.623405136480864,0,0,0,0,0,1,-0.049568012152754,-5.810286461407363,0,1,-3,0,1,1
0,-10.283405639941366,1,0,0,1,1,6,-0.0220642811074112,-8.473297032045114,0,0,-4,0,0,0
0,-8.473297032045114,1,0,1,1,1,10,-0.0906851625045467,-11.276657412951648,0,0,-1,0,2,0
0,-8.767058150573277,0,0,0,1,0,2,0.0046764995747556,-6.203360357730682,0,1,-6,0,1,0
0,-6.794785443308052,0,0,1,1,0,11,-0.2434408859837623,-5.810286461407363,0,1,-1,0,1,0
0,-7.623405136480864,0,0,1,0,1,9,-0.0147242027690962,-7.344831780227323,0,1,-1,0,1,1
0,-6.256071788002225,1,0,0,0,0,8,-0.1448640043381601,-8.87876214015328,0,0,-4,0,2,1
0,-8.688893377723941,1,0,0,1,1,4,0.0507740619456167,-8.82565231483933,0,0,-3,0,0,0
0,-8.10697183227422,1,0,1,0,1,4,0.0337749566381969,-8.090304779789008,0,0,-1,0,2,1
0,-8.10697183227422,1,0,1,1,1,8,0.0048161607287205,-10.488200052587379,0,0,-1,0,2,0
0,-6.195253047967186,1,0,0,1,1,4,0.036702598713839,-7.807801382815679,0,0,-10,0,0,0
0,-6.256071788002225,0,0,0,0,0,6,-0.0243215116266256,-5.810286461407363,0,1,-3,0,1,1
0,-6.195253047967186,0,0,1,1,1,8,-0.1155976520758525,-6.549269594239308,0,0,-1,0,1,0
0,-6.256071788002225,0,0,0,0,1,9,0.0633731288037129,-6.256071788002225,0,1,-3,0,1,1
0,-9.23543708409201,1,0,1,1,0,3,-0.0921062829861925,-6.926379476592348,0,0,-1,0,2,0
0,-7.610534945960329,0,0,1,1,0,4,0.0469797698494333,-9.302576386929639,0,0,-1,0,1,0
0,-7.437205100358338,1,0,0,0,0,18,-0.0303341235668093,-11.499800964265859,0,0,-3,0,0,0
0,-8.696440583359324,1,0,0,1,1,4,0.0059637889217317,-8.87876214015328,0,0,-7,0,3,0
0,-8.041908238927158,1,0,0,0,1,1,0.030006658878516,-5.810286461407363,0,0,-3,0,2,1
0,-6.195253047967186,1,0,0,0,0,4,0.0104676695958967,-12.480630217277586,0,0,-4,0,0,1
0,-11.014293148484159,0,0,0,1,1,2,-0.1539397239871323,-6.801595912310578,0,1,-3,0,1,0
0,-6.794785443308052,1,0,0,1,0,15,0.0945767226754973,-10.746029161889478,0,0,-8,0,0,0
0,-7.146302413206516,1,0,0,1,0,3,-0.0793696008612467,-6.8422755479438395,0,0,-5,0,0,0
0,-7.146302413206516,1,0,0,1,1,3,-0.0040294742780606,-13.579242505945695,0,0,-7,0,0,0
0,-8.285937681221203,1,0,0,1,1,3,0.0207545925457511,-11.014293148484159,0,0,-3,0,2,0
0,-6.549269594239308,1,0,0,1,1,3,0.1381462357650675,-8.041908238927158,0,0,-9,0,0,0
0,-9.172523258681442,1,0,0,1,1,13,0.0555495450682673,-12.192948144825804,0,0,-5,0,0,0
0,-10.145255301460548,1,0,0,1,1,20,-0.0579271475909978,-9.374549886554728,0,0,-3,0,2,0
0,-6.195253047967186,0,0,1,1,1,7,-0.0764929663892539,-12.88609532538575,0,1,-1,0,1,0
0,-7.437205100358338,1,0,0,0,1,23,-0.0799843780038987,-9.536191238111144,0,0,-4,0,0,0
1,-6.256071788002225,1,0,0,0,0,1,0.0606165126853046,-8.437578949443035,0,0,-5,0,0,0
0,-7.623405136480864,1,0,0,0,1,3,0.0007967095962023,-8.241704426244377,0,0,-4,0,0,1
0,-9.94165634621931,1,0,0,1,1,8,-0.0474622132550728,-10.488200052587379,0,0,-4,0,0,0
0,-9.468368641772383,1,0,1,1,1,4,0.0756472340656508,-5.810286461407363,0,0,-1,0,2,0
0,-8.041908238927158,0,0,1,1,1,79,0.0485564233130934,-8.251366337156114,0,1,-1,0,1,0
0,-8.944513517716059,0,0,1,0,1,39,-0.0445733756591373,-8.285937681221203,0,1,-1,0,2,0
0,-6.256071788002225,0,0,1,1,1,12,-0.0488482339069156,-6.203360357730682,0,0,-1,0,1,0
0,-8.285937681221203,1,0,1,0,1,2,-0.1918302765298707,-5.810286461407363,0,0,-1,0,11,0
0,-6.195253047967186,0,0,0,1,1,11,0.141678159040521,-7.437205100358338,0,0,-3,0,1,0
0,-8.467254717589151,1,0,1,1,1,1,-0.0057966474244104,-5.3795035453149085,0,0,-1,0,2,0
0,-9.59025845938142,1,0,0,0,1,1,-0.0293566391293314,-11.78748303671764,0,0,-3,0,0,0
0,-10.534720068222272,1,0,0,1,0,47,-0.0045842710542574,-11.276657412951648,0,0,-4,0,0,0
0,-9.275177412741526,1,0,1,0,0,1,-0.0943581120776279,-5.810286461407363,0,0,-1,0,2,0
0,-8.041908238927158,1,0,0,1,0,3,0.0738114189989717,-9.915680859816048,0,0,-5,0,0,0
0,-8.251366337156114,1,0,0,1,1,11,0.0978096740409022,-6.255411939743378,0,0,-3,0,0,0
0,-6.256071788002225,1,0,0,0,1,1,0.0465715223278563,-5.3795035453149085,0,0,-3,0,2,1
0,-9.995723567489584,1,0,0,1,1,2,-0.0199115976739006,-9.275177412741526,0,0,-8,0,0,0
0,-7.829849520037441,1,0,0,1,0,7,0.0428045500271889,-8.041908238927158,0,0,-3,0,3,0
0,-8.041908238927158,1,0,0,1,0,12,-0.0583829786209635,-8.944513517716059,0,0,-6,0,0,0
0,-8.86971230463336,1,0,0,1,0,12,-0.0081546007988175,-8.595635884237359,0,0,-4,0,0,0
0,-8.86971230463336,1,0,0,0,1,5,0.001529658159268,-6.433258038231307,0,0,-6,0,0,1
0,-6.195253047967186,1,0,0,1,1,2,0.0040692207133532,-9.374549886554728,0,0,-3,0,0,0
0,-11.014293148484159,1,0,0,0,0,4,-0.1475398161200186,-10.634803526779255,0,0,-17,0,0,0
0,-8.86971230463336,0,0,0,1,1,6,0.0711423429240892,-5.3795035453149085,0,1,-3,0,1,0
0,-9.772580016175375,1,0,0,1,1,2,-0.2496284139700807,-5.810286461407363,0,0,-2,0,0,0
0,-7.437205100358338,1,0,0,0,0,1,0.1766225287729563,-7.747360028662178,0,0,-3,0,2,1
0,-9.59025845938142,1,0,0,1,1,5,0.091392070349322,-12.88609532538575,0,0,-11,0,0,0
0,-9.59025845938142,1,0,0,1,1,4,0.0784738229293572,-8.181079804427942,0,0,-5,0,0,0
0,-6.549269594239308,1,0,0,1,0,2,0.0135302675286164,-10.178045124283539,0,0,-3,0,4,0
0,-8.516647472918727,1,0,0,0,0,1,0.0268110838815473,-10.21194667595922,0,0,-7,0,0,0
0,-8.041908238927158,1,0,0,0,1,10,-0.0538853021214406,-7.623405136480864,0,0,-3,0,1,0
0,-8.516647472918727,1,0,0,0,0,2,0.0213613006596763,-9.667219500517549,0,0,-3,0,0,0
0,-7.437205100358338,1,0,0,0,1,5,0.1708957333368039,-10.940185176330436,0,0,-5,0,0,0
1,-6.256071788002225,1,0,0,0,1,1,0.0526951486882018,-8.111182364810563,0,0,-8,0,0,0
0,-6.256071788002225,0,0,0,0,0,1,0.0033433119887891,-8.227384372469627,0,1,-5,1,13,1
0,-6.256071788002225,1,0,0,0,1,1,0.0252762236756582,-5.810286461407363,0,0,-3,0,8,1
0,-8.251366337156114,1,0,0,0,1,1,-0.0636503548583105,-5.810286461407363,0,0,-9,0,9,0
0,-8.041908238927158,0,0,0,0,1,12,-0.0529591398313641,-5.810286461407363,0,1,-3,0,1,0
0,-5.810286461407363,1,0,1,0,1,15,0.0390181029509944,-11.276657412951648,0,0,4,0,0,1
0,-6.256071788002225,1,0,0,0,0,2,0.1370344860983702,-10.534720068222272,0,0,-9,0,0,1
0,-6.195253047967186,0,0,1,1,1,24,0.0095352388015299,-7.146302413206516,0,0,-1,0,1,0
0,-8.944513517716059,0,0,1,0,1,1,-0.0374415546193037,-6.195253047967186,0,1,-1,0,1,0
1,-6.324357695868357,0,0,1,0,1,41,-0.0026302122270817,-8.041908238927158,0,1,-1,0,1,0
0,-6.195253047967186,0,0,1,0,0,1,-0.020362913430504,-6.794785443308052,0,0,-1,0,1,1
0,-6.256071788002225,0,0,1,1,1,17,0.0668323290858255,-6.60476359492065,0,1,-1,0,1,0
0,-8.136824795423902,0,0,0,0,1,21,-0.1778086685183715,-6.255411939743378,0,1,-4,0,1,1
0,-6.195253047967186,1,0,1,1,1,19,-0.1872895416891277,-13.579242505945695,0,0,-1,0,2,0
0,-6.549269594239308,1,0,1,0,1,4,-0.0333493852291952,-5.810286461407363,0,0,-1,0,3,0
0,-8.10697183227422,1,0,1,1,1,3,-0.3078326881716126,-13.579242505945695,0,0,-1,0,0,0
0,-6.195253047967186,1,0,0,1,0,6,0.0147367264602728,-13.579242505945695,0,0,-9,0,0,0
0,-9.468368641772383,1,0,0,1,0,9,-0.1078988753525274,-9.915680859816048,0,0,-6,0,0,0
0,-8.473297032045114,1,0,0,1,0,5,0.0229394095377963,-5.810286461407363,0,0,-3,0,8,0
0,-6.256071788002225,0,0,1,0,1,1,-0.1419750799173109,-5.810286461407363,1,0,-1,0,1,1
0,-6.855410065124486,0,0,0,1,1,4,-0.074522266966268,-9.222533679256102,0,1,-3,0,1,0
0,-6.2064961395413665,1,0,0,1,0,28,0.0227849801545272,-10.052881981329532,0,0,-4,0,0,0
0,-6.195253047967186,0,0,1,1,0,3,-0.0901273981623881,-5.810286461407363,0,1,-1,0,1,0
0,-5.810286461407363,0,0,1,0,1,1,0.0536844238598385,-5.810286461407363,1,0,-1,0,1,1
0,-8.10697183227422,1,0,1,1,0,4,-0.0474439934516946,-5.810286461407363,0,0,-1,0,3,0
0,-6.433258038231307,1,0,0,1,0,9,-0.0587306360349706,-13.579242505945695,0,0,-4,0,0,0
1,-6.794785443308052,1,0,1,0,0,49,0.0095454346926384,-5.810286461407363,0,0,-1,0,12,0
1,-6.794785443308052,0,0,1,0,1,1,-0.1997022792707566,-5.810286461407363,0,1,-1,0,21,0
0,-6.195253047967186,1,0,1,0,1,1,0.0439242492136251,-5.810286461407363,0,0,-1,0,20,1
0,-6.195253047967186,0,0,0,0,0,22,0.0242329240907938,-6.794785443308052,0,1,-3,0,1,1
0,-5.810286461407363,1,0,1,1,0,2,-0.0536932069990374,-7.17566830801088,0,0,-1,0,1,0
0,-8.251366337156114,0,0,1,1,1,10,0.0478536578112391,-7.587777958837713,0,1,-1,0,1,0
0,-8.285937681221203,1,0,0,1,1,5,0.0912164876747521,-8.348133889091107,0,0,-3,0,1,0
0,-6.549269594239308,0,0,1,1,0,20,-0.0497635501652515,-9.330747263896336,0,1,-1,0,1,0
0,-6.256071788002225,1,0,1,0,1,9,-0.0261043311758891,-5.810286461407363,0,0,-1,0,0,1
0,-9.275177412741526,1,0,0,1,1,1,-0.0757928351860625,-8.623415448344433,0,0,-4,0,0,0
0,-9.136591249455378,0,0,1,1,1,5,0.0090336956437162,-5.3795035453149085,0,1,-1,0,1,0
0,-7.623405136480864,1,0,1,0,0,1,0.1266040543137848,-5.810286461407363,0,0,-1,0,9,0
0,-6.256071788002225,0,0,1,1,1,34,-0.0174982668202811,-7.524803159676324,0,1,-1,0,1,0
0,-6.549269594239308,1,0,1,1,1,4,-0.1959155090625627,-8.280925139397658,0,0,-1,0,2,0
0,-9.452108120900602,0,0,1,1,1,0,0.0898787291158759,-6.549269594239308,0,0,-1,0,1,0
0,-7.610534945960329,0,0,1,1,0,24,-0.1719788001068793,-9.89036305183176,1,0,-1,0,1,0
0,-6.256071788002225,1,0,1,0,0,14,0.052584871747578,-9.968324593301471,0,0,-1,0,21,0
0,-9.07943283561543,0,0,0,1,1,3,-0.0287329351484372,-5.3795035453149085,0,0,-3,0,1,0
0,-9.275177412741526,1,0,0,1,1,13,-0.0494192904909473,-10.113506603145968,0,0,-4,0,0,0
0,-8.041908238927158,0,0,1,0,1,27,0.0044036680199258,-7.623405136480864,0,1,-1,0,1,0
0,-7.623405136480864,0,0,1,0,1,29,-0.5402993099130743,-6.195253047967186,0,1,-1,0,1,1
0,-6.195253047967186,0,0,1,1,0,3,0.0369445580358688,-8.27593759788662,0,0,-1,0,1,0
0,-6.195253047967186,0,0,1,1,0,24,-0.0046443584215667,-5.3795035453149085,0,1,-1,0,1,0
0,-5.810286461407363,0,0,1,0,1,2,0.003205766256612,-8.227384372469627,0,0,-1,0,1,1
0,-11.014293148484159,1,0,0,1,1,3,-0.009074712327371,-6.60476359492065,0,0,-5,0,0,0
0,-6.195253047967186,0,0,1,1,1,11,0.0544196849688887,-7.829849520037441,0,1,-1,0,1,0
0,-7.146302413206516,1,0,0,1,1,2,0.0405794750868606,-8.136824795423902,0,0,-4,0,0,0
0,-8.696440583359324,1,0,0,1,1,26,-0.0127345615273253,-9.222533679256102,0,0,-6,0,0,0
0,-6.855410065124486,0,0,0,1,1,7,0.0770836913306874,-5.810286461407363,0,1,-3,0,1,0
0,-7.623405136480864,1,0,1,0,1,1,0.0059495763000179,-5.810286461407363,0,0,-1,0,2,1
0,-6.195253047967186,1,0,1,0,0,3,0.0270740957915901,-13.579242505945695,0,0,-1,0,0,1
0,-8.696440583359324,1,0,0,1,1,4,-0.0172377820939771,-6.956506181995855,0,0,-2,0,0,0
0,-8.10697183227422,1,0,0,1,0,3,0.0538392688304708,-8.364306748336709,0,0,-3,0,0,0
0,-5.3795035453149085,1,0,0,1,0,1,0.0232107436480135,-10.68887074804953,0,0,-4,0,2,0
0,-10.082734944479215,1,0,0,0,0,1,-0.0356490918519822,-5.810286461407363,0,0,-3,0,5,0
0,-6.195253047967186,0,0,1,0,1,1,0.0231276051225987,-10.082734944479215,0,0,-1,0,1,0
0,-10.082734944479215,1,0,0,0,1,3,0.036871633802851,-5.810286461407363,0,0,-3,0,2,0
0,-6.195253047967186,1,0,0,1,1,3,0.043368217760795,-7.807801382815679,0,0,-4,0,0,0
0,-8.944513517716059,1,0,0,1,1,2,-0.1110469903157768,-10.052881981329532,0,0,-12,0,0,0
0,-5.3795035453149085,1,0,1,1,0,2,-0.0243168967581974,-7.17566830801088,0,0,-1,0,2,0
0,-9.275177412741526,0,0,1,0,1,1,0.0218935851854356,-5.3795035453149085,0,0,-1,0,1,0
0,-9.452108120900602,1,0,0,0,1,1,0.1181167294956086,-13.579242505945695,0,0,-8,0,0,0
0,-7.146302413206516,1,0,0,1,0,33,0.0222095492252495,-6.2064961395413665,0,0,-5,0,0,0
0,-6.195253047967186,1,0,0,1,1,2,0.0927326220730763,-13.579242505945695,0,0,-3,0,1,0
0,-7.146302413206516,1,0,0,1,1,2,0.0205322164778757,-10.052881981329532,0,0,-3,0,0,0
0,-8.285937681221203,1,0,0,1,0,2,-0.0027647903706464,-7.437205100358338,0,0,-3,0,2,0
0,-11.094335856157695,1,0,0,1,1,2,-0.1253327090718277,-12.88609532538575,0,0,-8,0,0,0
0,-9.07943283561543,1,0,0,1,0,0,-0.0341983841875425,-8.688893377723941,0,0,-10,0,0,0
0,-8.86971230463336,1,0,0,1,1,7,-0.08314792702311,-8.964121989104436,0,0,-3,0,18,0
0,-10.145255301460548,1,0,0,1,0,5,-0.0447784064617616,-9.113334387291111,0,0,-5,0,0,0
0,-10.145255301460548,1,0,0,1,0,9,-0.0907427431039867,-12.88609532538575,0,0,-5,0,0,0
0,-10.145255301460548,1,0,0,1,1,16,-0.1165187558758887,-10.023894444456282,0,0,-3,0,2,0
0,-10.145255301460548,1,0,0,1,0,13,-0.1784694950145326,-12.480630217277586,0,0,-5,0,0,0
0,-6.195253047967186,0,0,1,1,0,24,-0.0194544147011361,-6.203360357730682,0,1,-1,0,1,0
0,-9.468368641772383,0,0,0,0,1,13,0.0385326108944259,-6.2064961395413665,1,0,-3,0,1,1
0,-9.136591249455378,0,0,1,0,0,1,-0.05842242640044,-5.810286461407363,1,0,-1,0,1,0
0,-9.468368641772383,1,0,0,1,0,1,0.0073717089835554,-5.975344537423814,0,0,-3,0,0,0
0,-8.285937681221203,1,0,1,0,1,1,0.0535093757469017,-6.195253047967186,0,0,-1,0,1,0
0,-5.810286461407363,1,0,0,1,0,5,0.0004844672312693,-12.192948144825804,0,0,-3,0,2,0
0,-6.195253047967186,1,0,0,1,0,23,0.0470642250100131,-5.810286461407363,0,0,-3,0,12,0
0,-6.195253047967186,1,0,0,1,0,8,0.0616708679299951,-5.810286461407363,0,0,-3,0,20,0
