matrix_subject1v2,frequency_matrix_verb,subject_form_CC_subject1v4,length_CC_remainder,that_omission,matrix_subject1v4,genre,position_matrix_verb,frequency_CC_subject_head,subject_form_CC_subject1v2,subject_form_CC_subject1v3,length_matrix_verb_to_CC,word_form_similarity,length_CC_onset,uid_jaeger,matrix_subject1v3
0,-9.865670439241386,1,0,0,1,0,21,-10.583510232391705,0,0,-4,0,0,3.713572066704308,0
0,-9.436107779554161,1,0,0,1,1,17,-10.940185176330436,0,0,-3,0,0,4.143134726391533,0
0,-8.251366337156114,1,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,2.619825967687371,0
0,-8.696440583359324,1,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,2.3178525651248343,0
0,-8.696440583359324,1,0,0,1,0,3,-8.616397875685788,0,0,-4,0,0,2.3178525651248343,0
0,-6.256071788002225,1,0,0,1,0,23,-5.975344537423814,0,0,-4,0,0,2.7692938263429285,0
0,-9.865670439241386,1,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,3.713572066704308,0
0,-9.436107779554161,1,0,0,1,0,17,-12.88609532538575,0,0,-4,0,0,4.143134726391533,0
0,-8.251366337156114,1,0,0,0,1,1,-10.583510232391705,0,0,-4,0,0,2.619825967687371,0
0,-8.696440583359324,1,0,0,1,0,14,-8.616397875685788,0,0,-4,0,0,2.3178525651248343,0
0,-8.696440583359324,1,0,0,1,1,3,-8.616397875685788,0,0,-4,0,0,2.3178525651248343,0
0,-6.256071788002225,1,0,0,1,1,23,-5.975344537423814,0,0,-4,0,0,2.7692938263429285,0
0,-9.865670439241386,1,0,0,1,1,21,-10.583510232391705,0,0,-4,0,0,3.713572066704308,0
0,-9.436107779554161,1,0,0,1,0,17,-6.255411939743378,0,0,-4,0,0,4.143134726391533,0
0,-6.256071788002225,1,0,0,0,1,1,-7.744431768883089,0,0,-4,0,0,2.7692938263429285,0
0,-6.794785443308052,1,0,0,1,1,9,-7.885510367142995,0,0,-5,0,0,2.1210179685255763,0
0,-8.791750763163648,0,0,0,1,0,4,-8.251366337156114,0,0,-3,0,1,1.455287232606842,0
0,-8.251366337156114,0,0,1,0,0,7,-8.954269692661423,0,1,-1,0,1,2.619825967687371,0
0,-5.3795035453149085,1,0,0,0,0,1,-8.241704426244377,0,0,-4,0,0,4.26791332790646,1
0,-8.791750763163648,1,0,0,1,0,9,-6.255411939743378,0,0,-4,0,0,1.455287232606842,0
0,-6.256071788002225,1,0,1,1,1,27,-6.255411939743378,0,0,2,0,0,2.7692938263429285,0
0,-8.10697183227422,1,0,0,1,0,2,-12.480630217277586,0,0,-6,0,0,2.176433807667145,0
0,-6.195253047967186,1,0,0,0,0,25,-8.595635884237359,0,0,-6,0,0,1.5146925448447344,1
0,-9.772580016175375,0,0,0,1,1,12,-6.256071788002225,0,1,-3,0,2,3.80666248977032,0
0,-8.954269692661423,1,0,0,0,0,7,-8.098603582603703,0,0,-6,0,0,3.9318256327243257,0
0,-6.794785443308052,1,0,1,0,0,6,-7.885510367142995,0,0,2,0,0,2.1210179685255763,1
0,-6.794785443308052,0,0,1,0,1,18,-6.801595912310578,0,1,-1,0,1,2.1210179685255763,0
0,-8.041908238927158,0,0,1,0,0,1,-6.203360357730682,0,1,-1,0,1,2.07159836421881,0
0,-8.791750763163648,0,0,0,1,1,15,-6.256071788002225,0,1,-3,0,1,1.455287232606842,0
0,-9.865670439241386,1,0,0,1,0,9,-9.148425707102382,0,0,-4,0,0,3.713572066704308,0
0,-9.729094904235636,1,0,0,0,0,18,-12.88609532538575,0,0,-3,0,0,3.157000421150113,1
0,-9.553890815210545,1,0,0,1,1,7,-5.810286461407363,0,0,-3,0,10,2.4159137783010487,0
0,-6.794785443308052,0,0,0,0,1,5,-6.801595912310578,0,1,-3,0,1,2.1210179685255763,0
0,-9.553890815210545,0,0,0,1,0,5,-5.3795035453149085,0,0,-3,0,1,2.4159137783010487,0
0,-6.794785443308052,1,0,1,1,1,0,-8.057781588083449,0,0,-1,0,0,2.1210179685255763,0
0,-9.968324593301471,0,0,0,1,0,3,-5.3795035453149085,0,1,-4,0,1,3.610917912644224,0
0,-9.07943283561543,1,0,0,1,1,1,-10.40118867559775,0,0,-6,0,0,2.4203681286504293,0
0,-9.865670439241386,0,0,0,0,1,1,-6.2064961395413665,0,1,-4,0,1,3.713572066704308,1
0,-6.794785443308052,1,0,0,0,1,7,-5.3795035453149085,0,0,-3,0,1,2.1210179685255763,0
0,-8.791750763163648,0,0,0,1,0,18,-7.587777958837713,0,1,-3,0,1,1.455287232606842,0
0,-8.767058150573277,0,0,0,1,1,2,-9.687422207835068,0,0,-3,0,1,2.327277705584417,0
0,-6.549269594239308,0,0,1,1,1,25,-12.480630217277586,0,1,-1,0,1,2.767293034665071,0
0,-8.251366337156114,1,0,0,0,1,1,-9.014894314477859,0,0,-7,0,0,2.619825967687371,1
0,-9.968324593301471,0,0,0,1,1,3,-8.473297032045114,0,1,-11,0,1,3.610917912644224,0
0,-8.473297032045114,1,0,0,0,1,32,-11.78748303671764,0,0,-5,0,0,3.0265039322207445,1
0,-9.865670439241386,1,0,0,1,1,3,-8.588809919166959,0,0,-5,0,0,3.713572066704308,0
0,-8.10697183227422,1,0,0,1,1,2,-9.014894314477859,0,0,-5,0,0,2.176433807667145,0
0,-8.251366337156114,1,0,0,0,1,4,-11.382017928609475,0,0,-11,0,0,2.619825967687371,0
0,-7.610534945960329,0,0,0,1,1,1,-11.014293148484159,0,1,-3,0,1,2.972975286431375,0
0,-8.041908238927158,1,0,1,0,1,15,-12.88609532538575,0,0,1,0,0,2.07159836421881,0
0,-6.256071788002225,0,0,1,0,1,1,-8.045853017218175,0,1,-1,0,1,2.7692938263429285,0
0,-7.146302413206516,0,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,2.19883358814192,0
0,-9.275177412741526,0,0,1,0,0,1,-6.801595912310578,0,1,-1,0,1,2.512305623976115,0
0,-7.146302413206516,0,0,0,1,0,2,-10.871192304843484,0,1,-4,0,1,2.19883358814192,0
0,-11.094335856157695,1,0,0,1,0,6,-9.222533679256102,0,0,-4,0,0,1.791759469228055,0
0,-9.07943283561543,1,0,0,1,0,0,-11.499800964265859,0,0,-5,0,0,2.4203681286504293,0
0,-8.041908238927158,0,0,1,0,1,1,-9.420359422586023,1,0,-1,0,1,2.07159836421881,1
0,-9.07943283561543,1,0,0,1,1,3,-10.806653783705913,0,0,-3,0,0,2.4203681286504293,0
0,-9.865670439241386,1,0,0,1,0,3,-6.8422755479438395,0,0,-8,0,0,3.713572066704308,0
0,-6.256071788002225,0,0,1,0,0,14,-8.944513517716059,0,1,-1,0,1,2.7692938263429285,0
0,-6.195253047967186,1,0,0,1,0,1,-6.2064961395413665,0,0,-5,0,7,1.5146925448447344,0
0,-9.38958776391927,1,0,0,0,1,2,-9.420359422586023,0,0,-6,0,0,2.243744592971112,1
0,-6.855410065124486,1,0,0,1,1,6,-8.115410700920085,0,0,-3,0,1,3.42799557481688,0
0,-9.07943283561543,1,0,0,1,0,20,-6.801595912310578,0,0,-3,0,3,2.4203681286504293,0
0,-6.794785443308052,1,0,1,1,1,16,-10.178045124283539,0,0,1,0,0,2.1210179685255763,0
0,-9.172523258681442,1,0,0,1,1,32,-12.480630217277586,0,0,-5,0,0,2.0088239744658827,0
0,-6.195253047967186,1,0,0,1,0,12,-10.534720068222272,0,0,-12,0,0,1.5146925448447344,0
0,-8.65198882078849,1,0,0,0,1,1,-5.3795035453149085,0,0,-5,0,0,3.828641396489095,0
0,-7.146302413206516,1,0,0,0,1,3,-5.3795035453149085,0,0,-4,0,0,2.19883358814192,0
0,-9.729094904235636,0,0,1,1,1,5,-5.3795035453149085,0,1,-1,0,1,3.157000421150113,0
0,-7.610534945960329,0,0,0,1,1,2,-9.968324593301471,0,1,-3,0,1,2.972975286431375,0
0,-6.324357695868357,1,0,0,1,0,2,-5.3795035453149085,0,0,-3,0,1,4.952299717083292,0
0,-9.07943283561543,1,0,0,1,0,8,-10.052881981329532,0,0,-10,0,0,2.4203681286504293,0
0,-8.251366337156114,1,0,0,0,0,1,-9.553890815210545,0,0,-5,0,0,2.619825967687371,0
0,-8.251366337156114,1,0,1,1,1,5,-6.801595912310578,0,0,-1,0,3,2.619825967687371,0
0,-9.275177412741526,1,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,2.2246235515243336,0
0,-9.468368641772383,1,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,4.110873864173311,0
1,-6.794785443308052,1,0,0,0,1,2,-9.915680859816048,0,0,-3,0,0,2.1210179685255763,0
0,-9.865670439241386,1,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,3.713572066704308,0
0,-9.275177412741526,1,0,0,1,1,2,-9.647416873221369,0,0,-4,0,0,2.2246235515243336,0
0,-9.468368641772383,1,0,0,1,0,41,-10.40118867559775,0,0,-5,0,0,4.110873864173311,0
0,-6.794785443308052,1,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,2.1210179685255763,0
0,-6.794785443308052,0,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,2.1210179685255763,0
0,-6.794785443308052,1,0,0,1,1,26,-10.178045124283539,0,0,-4,0,0,2.1210179685255763,0
0,-6.794785443308052,0,0,1,1,1,2,-6.801595912310578,0,1,-1,0,1,2.1210179685255763,0
0,-6.256071788002225,0,0,1,1,1,5,-6.794785443308052,0,1,-1,0,1,2.7692938263429285,0
1,-6.794785443308052,1,0,0,0,0,2,-9.915680859816048,0,0,-3,0,0,2.1210179685255763,0
0,-9.865670439241386,1,0,0,1,0,3,-7.744431768883089,0,0,-4,0,0,3.713572066704308,0
0,-7.610534945960329,1,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,2.972975286431375,0
1,-6.256071788002225,1,0,1,0,0,1,-10.178045124283539,0,0,5,0,0,2.7692938263429285,0
0,-6.794785443308052,1,0,0,1,0,2,-6.60476359492065,0,0,-4,0,0,2.1210179685255763,0
0,-9.627998787364268,0,0,1,1,1,8,-10.583510232391705,0,1,-1,0,1,3.258096538021482,0
0,-6.195253047967186,1,0,1,1,1,4,-7.437205100358338,0,0,-1,0,2,1.5146925448447344,0
0,-6.324357695868357,1,0,0,1,1,1,-10.24703799577049,0,0,-3,0,5,4.952299717083292,0
0,-10.145255301460548,1,0,0,1,1,21,-8.964121989104436,0,0,-6,0,0,2.3353749158170367,0
0,-8.041908238927158,1,0,1,1,0,17,-6.324357695868357,0,0,-1,0,9,2.07159836421881,0
0,-7.146302413206516,1,0,0,1,0,8,-8.467254717589151,0,0,-10,0,0,2.19883358814192,0
0,-8.041908238927158,1,0,1,1,0,1,-10.940185176330436,0,0,-1,0,5,2.07159836421881,0
0,-6.195253047967186,1,0,1,1,0,1,-7.744431768883089,0,0,-1,0,10,1.5146925448447344,0
0,-6.195253047967186,1,0,1,1,1,1,-8.44934379102262,0,0,-1,0,3,1.5146925448447344,0
0,-8.041908238927158,1,0,1,0,1,2,-9.420359422586023,0,0,-1,0,4,2.07159836421881,1
0,-8.041908238927158,0,0,1,1,1,8,-8.241704426244377,0,1,-1,0,1,2.07159836421881,0
0,-7.437205100358338,0,0,1,0,1,1,-6.2064961395413665,0,1,-1,0,1,3.7441421327889857,1
0,-6.794785443308052,1,0,1,0,0,5,-5.3795035453149085,0,0,-1,0,0,2.1210179685255763,1
0,-10.145255301460548,1,0,1,1,0,10,-8.688893377723941,0,0,-1,0,1,2.3353749158170367,0
0,-5.3795035453149085,1,0,1,1,1,5,-9.160401898149097,0,0,-1,0,1,4.26791332790646,0
0,-6.195253047967186,0,0,1,1,1,2,-6.2064961395413665,0,1,-1,0,1,1.5146925448447344,0
0,-6.855410065124486,1,0,1,0,1,15,-5.3795035453149085,0,0,-1,1,2,3.42799557481688,0
0,-9.968324593301471,1,0,0,1,0,10,-13.579242505945695,0,0,-4,0,0,3.610917912644224,0
0,-8.86971230463336,0,0,1,1,0,30,-12.480630217277586,0,1,-1,0,1,2.2246235515243336,0
0,-8.954269692661423,0,0,0,1,1,16,-8.232134975228226,0,0,-3,0,1,3.9318256327243257,0
0,-8.944513517716059,0,0,1,1,1,8,-6.801595912310578,0,1,-1,0,1,3.536116699561526,0
0,-9.452108120900602,1,0,1,0,1,1,-5.810286461407363,0,0,-1,0,9,1.824549292051046,0
0,-6.256071788002225,0,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,2.7692938263429285,0
0,-6.256071788002225,0,0,1,1,0,5,-6.801595912310578,0,1,-1,0,1,2.7692938263429285,0
0,-6.195253047967186,0,0,1,0,0,6,-6.60476359492065,0,1,-1,0,1,1.5146925448447344,1
0,-5.3795035453149085,1,0,1,0,0,1,-9.94165634621931,0,0,-1,0,2,4.26791332790646,0
0,-8.251366337156114,1,0,0,1,0,17,-8.609429206369693,0,0,-12,0,0,2.619825967687371,0
0,-6.549269594239308,1,0,1,1,1,51,-6.255411939743378,0,0,2,0,0,2.767293034665071,0
0,-7.587777958837713,1,0,1,0,1,13,-5.975344537423814,0,0,-1,0,2,4.382026634673881,1
0,-8.348133889091107,1,0,0,1,1,22,-8.467254717589151,0,0,-3,0,1,3.2851984677992734,0
0,-8.516647472918727,1,0,0,1,0,3,-13.579242505945695,0,0,-4,0,0,1.2124474313169082,0
0,-6.195253047967186,0,0,0,1,1,1,-6.255411939743378,0,1,-3,0,1,1.5146925448447344,0
0,-8.473297032045114,1,0,1,1,0,6,-5.810286461407363,0,0,-1,0,12,3.0265039322207445,0
0,-6.794785443308052,0,0,1,1,1,20,-9.995723567489584,0,1,-1,0,1,2.1210179685255763,0
0,-6.195253047967186,1,0,1,0,1,1,-12.88609532538575,0,0,-1,0,0,1.5146925448447344,0
0,-10.534720068222272,1,0,0,1,1,16,-5.975344537423814,0,0,-5,0,0,1.6582280766035324,0
0,-8.516647472918727,1,0,0,0,0,14,-7.786228897561551,0,0,-5,0,0,1.2124474313169082,0
0,-9.38958776391927,1,0,0,0,1,2,-6.433258038231307,0,0,-4,0,0,2.243744592971112,1
0,-7.610534945960329,1,0,0,0,0,8,-10.68887074804953,0,0,-3,0,1,2.972975286431375,1
0,-6.256071788002225,0,0,0,1,0,1,-5.3795035453149085,0,0,-3,0,1,2.7692938263429285,0
0,-6.256071788002225,1,0,0,1,1,2,-13.579242505945695,0,0,-7,0,0,2.7692938263429285,0
0,-6.256071788002225,1,0,0,0,1,1,-5.810286461407363,0,0,-3,0,3,2.7692938263429285,0
0,-8.954269692661423,0,0,0,0,1,1,-6.2064961395413665,0,1,-3,0,1,3.9318256327243257,0
0,-6.256071788002225,1,0,0,0,1,1,-6.2064961395413665,0,0,-8,0,0,2.7692938263429285,0
0,-10.534720068222272,1,0,0,1,0,3,-8.38074547467987,0,0,-3,0,0,1.6582280766035324,0
0,-9.865670439241386,1,0,0,1,1,3,-11.499800964265859,0,0,-6,0,0,3.713572066704308,0
0,-11.181347233147324,0,0,0,0,0,1,-8.251366337156114,0,1,-3,0,1,2.3978952727983707,0
0,-6.195253047967186,1,0,1,1,1,6,-6.433258038231307,0,0,1,0,0,1.5146925448447344,0
0,-6.195253047967186,1,0,1,1,1,8,-5.810286461407363,0,0,-1,0,1,1.5146925448447344,0
0,-9.23543708409201,1,0,0,1,1,4,-6.518766139945893,0,0,-4,0,0,2.0412203288596382,0
0,-9.627998787364268,1,0,0,1,0,5,-9.345136001348436,0,0,-3,0,0,3.258096538021482,0
0,-8.041908238927158,1,0,0,0,1,1,-11.181347233147324,0,0,-4,0,0,2.07159836421881,0
0,-8.041908238927158,1,0,0,1,0,10,-8.735055419487104,0,0,-11,0,0,2.07159836421881,0
0,-9.468368641772383,1,0,0,0,0,1,-9.302576386929639,0,0,-4,0,0,2.501435951739211,0
0,-9.59025845938142,1,0,0,1,0,9,-10.940185176330436,0,0,-5,0,0,2.602689685444384,0
0,-8.516647472918727,0,0,1,0,1,1,-5.3795035453149085,0,1,-1,0,1,1.2124474313169082,0
0,-10.360366681077494,1,0,0,1,0,15,-13.579242505945695,0,0,-13,0,0,2.120263536200091,0
0,-6.195253047967186,0,0,0,0,1,6,-10.082734944479215,1,0,-3,0,1,1.5146925448447344,1
0,-11.181347233147324,1,0,0,1,0,1,-7.807801382815679,0,0,-3,0,0,1.2992829841302609,0
0,-6.195253047967186,1,0,0,1,0,4,-5.975344537423814,0,0,-6,0,0,1.5146925448447344,0
0,-6.794785443308052,1,0,0,0,1,2,-5.810286461407363,0,0,-2,0,0,2.1210179685255763,1
0,-6.195253047967186,1,0,1,1,0,13,-7.344831780227323,0,0,-1,0,3,1.5146925448447344,0
1,-8.246523712680325,0,0,0,0,0,2,-6.801595912310578,0,1,-3,0,1,4.23410650459726,0
0,-7.437205100358338,1,0,1,1,1,4,-7.786228897561551,0,0,-1,0,5,3.7441421327889857,0
0,-9.23543708409201,1,0,1,1,1,0,-10.806653783705913,0,0,-1,0,2,2.0412203288596382,0
0,-8.86971230463336,0,0,0,1,1,8,-8.491646170713311,1,0,-3,0,1,2.2246235515243336,0
0,-7.437205100358338,1,0,0,1,1,0,-8.296038777207706,0,0,-4,0,0,3.7441421327889857,0
0,-9.23543708409201,1,0,0,1,1,1,-9.536191238111144,0,0,-5,0,0,2.0412203288596382,0
0,-7.437205100358338,1,0,0,1,1,11,-11.78748303671764,0,0,-3,0,0,3.7441421327889857,0
0,-7.437205100358338,1,0,0,1,0,5,-11.78748303671764,0,0,-14,0,0,3.7441421327889857,0
0,-10.023894444456282,1,0,0,1,1,12,-12.88609532538575,0,0,-5,0,0,2.862200880929469,0
0,-9.07943283561543,1,0,0,1,0,1,-9.420359422586023,0,0,-3,0,2,2.4203681286504293,0
0,-6.256071788002225,1,0,0,1,0,5,-8.964121989104436,0,0,-17,0,0,2.7692938263429285,0
0,-10.940185176330436,1,0,0,0,1,1,-8.44934379102262,0,0,-10,0,0,1.540445040947149,1
0,-9.729094904235636,1,0,0,0,1,1,-8.588809919166959,0,0,-6,0,0,3.157000421150113,1
0,-5.3795035453149085,1,0,1,1,1,23,-9.729094904235636,0,0,-1,1,2,4.26791332790646,0
0,-6.195253047967186,1,0,0,0,1,21,-5.3795035453149085,0,0,-5,0,0,1.5146925448447344,1
0,-7.623405136480864,1,0,0,1,1,7,-12.480630217277586,0,0,-4,0,0,2.5218501649796847,0
0,-8.041908238927158,1,0,1,1,1,2,-9.374549886554728,0,0,-1,0,1,2.07159836421881,0
0,-8.10697183227422,1,0,1,0,0,7,-12.480630217277586,0,0,-1,0,2,2.176433807667145,0
0,-8.65198882078849,0,0,0,1,0,40,-6.60476359492065,0,0,-3,0,1,3.828641396489095,0
0,-6.794785443308052,1,0,0,1,1,2,-9.518799495399275,0,0,-3,0,0,2.1210179685255763,0
0,-8.516647472918727,0,0,1,0,1,3,-7.437205100358338,0,1,-1,0,2,1.2124474313169082,0
0,-9.841572887662327,1,0,0,0,1,1,-7.62599917165791,0,0,-11,0,0,3.044522437723423,0
0,-9.59025845938142,1,0,0,0,0,15,-11.499800964265859,0,0,-5,0,0,2.602689685444384,1
0,-6.794785443308052,1,0,1,0,0,2,-5.810286461407363,0,0,-1,0,4,2.1210179685255763,0
0,-8.285937681221203,1,0,0,1,0,1,-8.491646170713311,0,0,-3,0,2,2.1578106087953426,0
0,-11.094335856157695,1,0,0,0,1,1,-7.747360028662178,0,0,-5,0,0,1.791759469228055,1
0,-6.855410065124486,1,0,0,1,1,9,-9.647416873221369,0,0,-3,0,1,3.42799557481688,0
0,-8.688893377723941,1,0,0,0,1,1,-6.573453486692192,0,0,-3,0,3,3.0985896589936988,1
0,-6.195253047967186,1,0,1,1,0,1,-8.467254717589151,0,0,-1,0,2,1.5146925448447344,0
0,-6.855410065124486,1,0,0,1,1,6,-7.395093615008212,0,0,-9,0,0,3.42799557481688,0
0,-10.023894444456282,1,0,0,1,0,12,-13.579242505945695,0,0,-9,0,0,2.862200880929469,0
0,-9.288783064797304,1,0,0,1,0,14,-8.735055419487104,0,0,-3,0,0,4.290459441148391,0
0,-10.488200052587379,1,0,0,1,1,13,-10.940185176330436,0,0,-10,0,0,3.091042453358316,0
0,-10.488200052587379,1,0,0,1,1,6,-6.2064961395413665,0,0,-4,0,0,3.091042453358316,0
0,-7.146302413206516,1,0,0,1,1,13,-13.579242505945695,0,0,-4,0,0,2.19883358814192,0
0,-5.3795035453149085,0,0,1,1,1,21,-6.73549255693947,1,0,-1,0,1,4.26791332790646,0
0,-8.041908238927158,1,0,0,0,1,7,-12.480630217277586,0,0,-4,0,0,2.07159836421881,1
0,-8.041908238927158,1,0,0,1,1,3,-8.241704426244377,0,0,-13,0,0,2.07159836421881,0
0,-6.855410065124486,0,0,1,1,0,16,-10.052881981329532,0,1,-1,0,1,3.42799557481688,0
1,-6.256071788002225,1,0,1,0,1,11,-7.508504777943205,0,0,-1,0,1,2.7692938263429285,0
0,-6.256071788002225,1,0,0,1,1,2,-8.241704426244377,0,0,-4,0,0,2.7692938263429285,0
0,-8.609429206369693,1,0,0,0,1,1,-8.491646170713311,0,0,-15,0,0,4.969813299576001,0
0,-7.146302413206516,1,0,0,1,1,16,-5.3795035453149085,0,0,-4,0,1,2.19883358814192,0
0,-6.256071788002225,1,0,0,1,1,15,-8.167596454090654,0,0,-4,0,0,2.7692938263429285,0
0,-8.041908238927158,1,0,0,1,1,4,-11.78748303671764,0,0,-4,0,0,2.07159836421881,0
0,-6.549269594239308,1,0,0,1,1,19,-8.964121989104436,0,0,-4,0,0,2.767293034665071,0
0,-6.549269594239308,0,0,1,1,0,14,-6.324357695868357,1,0,-1,0,1,2.767293034665071,0
0,-6.549269594239308,0,0,1,1,0,1,-9.772580016175375,0,1,-1,0,1,2.767293034665071,0
0,-9.38958776391927,1,0,0,1,1,32,-8.834310377582444,0,0,-7,0,0,2.243744592971112,0
0,-7.146302413206516,1,0,0,1,1,4,-6.255411939743378,0,0,-4,0,0,2.19883358814192,0
0,-6.549269594239308,1,0,0,1,0,3,-10.534720068222272,0,0,-5,0,0,2.767293034665071,0
0,-10.023894444456282,1,0,0,0,1,7,-10.443748290016545,0,0,-6,0,0,2.862200880929469,1
0,-9.772580016175375,1,0,0,0,1,24,-11.633332356890381,0,0,-6,0,0,3.80666248977032,1
0,-9.374549886554728,1,0,0,1,0,4,-12.480630217277586,0,0,-5,0,0,3.1060803307228566,0
0,-9.275177412741526,1,0,0,1,0,4,-10.113506603145968,0,0,-4,0,0,2.2246235515243336,0
0,-6.256071788002225,1,0,0,1,1,24,-5.3795035453149085,0,0,-3,0,1,2.7692938263429285,0
0,-9.94165634621931,0,0,0,1,1,1,-6.2064961395413665,0,1,-3,0,1,2.538973871058276,0
0,-6.195253047967186,0,0,0,1,1,14,-7.437205100358338,0,1,-3,0,1,1.5146925448447344,0
0,-6.256071788002225,0,0,1,0,0,20,-5.3795035453149085,0,1,-1,0,1,2.7692938263429285,1
0,-6.195253047967186,0,0,0,1,1,54,-8.623415448344433,0,1,-3,0,1,1.5146925448447344,0
0,-10.871192304843484,1,0,0,1,0,24,-9.345136001348436,0,0,-4,0,0,2.70805020110221,0
0,-7.146302413206516,1,0,0,1,0,4,-12.480630217277586,0,0,-6,0,0,2.19883358814192,0
0,-6.195253047967186,1,0,0,1,1,11,-9.025365614345153,0,0,-4,0,0,1.5146925448447344,0
0,-9.07943283561543,1,0,0,1,0,4,-6.2064961395413665,0,0,-5,0,0,2.4203681286504293,0
0,-8.041908238927158,1,0,0,0,0,27,-11.78748303671764,0,0,-3,0,0,2.07159836421881,1
0,-6.195253047967186,1,0,0,1,0,2,-9.261754392409385,0,0,-5,0,0,1.5146925448447344,0
0,-6.195253047967186,1,0,0,1,1,2,-10.940185176330436,0,0,-4,0,0,1.5146925448447344,0
0,-6.195253047967186,1,0,0,1,0,2,-11.633332356890381,0,0,-5,0,0,1.5146925448447344,0
0,-6.195253047967186,0,0,0,1,0,2,-8.041908238927158,0,1,-4,0,1,1.5146925448447344,0
0,-6.794785443308052,1,0,0,1,0,18,-11.382017928609475,0,0,-7,0,0,2.1210179685255763,0
0,-9.172523258681442,1,0,0,0,1,21,-9.865670439241386,0,0,-3,0,0,2.0088239744658827,1
0,-9.865670439241386,1,0,0,1,1,28,-10.24703799577049,0,0,-7,0,0,3.713572066704308,0
0,-5.3795035453149085,1,0,1,1,1,11,-8.623415448344433,0,0,-1,0,3,4.26791332790646,0
0,-9.38958776391927,1,0,0,1,0,4,-12.88609532538575,0,0,-7,0,0,2.243744592971112,0
0,-10.283405639941366,1,0,0,1,0,0,-13.579242505945695,0,0,-2,0,0,2.602689685444384,0
0,-5.3795035453149085,1,0,1,1,0,4,-8.280925139397658,0,0,-1,0,1,4.26791332790646,0
0,-6.195253047967186,1,0,0,1,1,10,-8.111182364810563,0,0,-7,0,3,1.5146925448447344,0
0,-6.433258038231307,1,0,0,1,0,5,-12.192948144825804,0,0,-5,0,0,6.452837287154442,0
0,-9.38958776391927,1,0,0,1,0,7,-8.535817389026448,0,0,-5,0,0,2.243744592971112,0
0,-6.195253047967186,1,0,1,1,0,1,-10.746029161889478,0,0,-1,0,0,1.5146925448447344,0
0,-6.195253047967186,1,0,0,1,1,8,-8.659261580117569,0,0,-4,0,0,1.5146925448447344,0
0,-8.473297032045114,1,0,0,1,0,7,-11.969804593511594,0,0,-6,0,0,3.0265039322207445,0
0,-6.855410065124486,1,0,0,0,1,9,-5.975344537423814,0,0,-6,0,0,3.42799557481688,1
0,-8.041908238927158,1,0,0,0,0,6,-6.855410065124486,0,0,-3,0,0,2.07159836421881,1
0,-8.041908238927158,1,0,0,0,0,6,-6.573453486692192,0,0,-4,0,0,2.07159836421881,1
0,-8.041908238927158,1,0,0,0,0,6,-11.094335856157695,0,0,-8,0,0,2.07159836421881,1
0,-9.136591249455378,0,0,1,0,0,17,-5.3795035453149085,0,0,-1,0,1,2.1400661634962708,0
0,-8.516647472918727,0,0,1,1,1,0,-8.251366337156114,0,1,-1,0,1,1.2124474313169082,0
0,-6.256071788002225,1,0,0,0,1,1,-8.58203023218158,0,0,-6,0,0,2.7692938263429285,0
0,-6.549269594239308,1,0,1,1,1,4,-9.374549886554728,0,0,-1,0,3,2.767293034665071,0
0,-8.27593759788662,0,0,1,0,1,3,-6.195253047967186,0,1,-1,0,1,3.917010546939185,0
0,-6.794785443308052,0,0,1,0,1,20,-6.256071788002225,0,1,-1,0,2,2.1210179685255763,0
0,-6.256071788002225,1,0,1,0,1,23,-8.045853017218175,0,0,2,0,0,2.7692938263429285,1
0,-8.516647472918727,0,0,1,1,0,19,-9.484897943723594,0,1,-1,1,1,1.2124474313169082,0
0,-6.256071788002225,1,0,1,1,0,15,-9.468368641772383,0,0,1,0,0,2.7692938263429285,0
0,-6.256071788002225,1,0,0,0,0,3,-5.3795035453149085,0,0,-3,0,2,2.7692938263429285,0
0,-5.3795035453149085,1,0,1,1,0,7,-5.975344537423814,0,0,-1,0,1,4.26791332790646,0
0,-6.256071788002225,1,0,1,1,1,4,-5.3795035453149085,0,0,-1,0,2,2.7692938263429285,0
0,-6.256071788002225,0,0,1,0,0,22,-10.534720068222272,0,0,-1,0,1,2.7692938263429285,0
0,-7.623405136480864,0,0,1,0,0,8,-6.203360357730682,0,1,-1,0,1,2.5218501649796847,1
0,-9.59025845938142,1,0,0,1,1,6,-12.88609532538575,0,0,-5,0,0,3.295836866004329,0
0,-6.195253047967186,0,0,0,0,0,17,-5.3795035453149085,0,1,-3,0,1,1.5146925448447344,1
0,-8.10697183227422,1,0,1,0,0,58,-5.810286461407363,0,0,-1,0,8,2.176433807667145,0
0,-8.516647472918727,1,0,1,0,0,97,-9.708041495037804,0,0,-1,0,2,1.2124474313169082,0
0,-8.696440583359324,1,0,0,1,1,3,-12.88609532538575,0,0,-4,0,0,2.3178525651248343,0
