	var	amp	igauche2_2	idoc	iphrase	biggestStep	avgStep
" GUM_fiction_lunre-15
_1"	-0.000976244786481742	0.0029587987810373306	0.045269329100847244	-0.04869399592280388	-0.05696023242282017	0.008098453283309937	-0.005834116631481534
" GUM_fiction_lunre-20
_1"	-0.0047142439353628635	-0.01593964919447899	0.0904401233419776	-0.03005359787493944	0.045446722818588886	-0.010875105857849121	-0.025104009584775044
" GUM_fiction_lunre-24
_1"	0.002428021208764286	0.0004583699628710747	-0.015828069299459457	0.06138243526220322	0.05936030554882618	0.0	0.0023269386962056215
" GUM_fiction_lunre-24
_2"	0.0021872708014323283	0.0020631197839975357	-0.0832384042441845	0.06147107671229535	-0.15064706935782016	0.0	0.010479905469933659
" GUM_fiction_lunre-26
_1"	0.0011676292250818107	0.03714466094970703	0.008720889687538147	0.10073882341384888	-0.010279056371042594	0.04383973777294159	0.00884750060542347
" GUM_interview_cyclone-41
_1"	0.00498789306021255	0.018214713782072067	-0.13913962244987488	0.07239019870758057	0.09044502753600042	-0.0014958456158638	0.031156659886861837
" GUM_news_homeopathic-13
_1"	-0.0006061775092930932	-7.43865966796875e-05	0.191046804189682	-0.025489794060304827	0.048495653913320114	0.04478585720062256	-0.01692222526754794
" GUM_news_homeopathic-13
_2"	0.0008700430777844742	0.0	0.16004640981554985	-0.011091161519289017	0.003275445139325872	-0.018235519528388977	0.002469531927094759
" GUM_news_homeopathic-15
_1"	0.0012828571690054955	0.000972449779510498	0.15649877209216356	0.11887369770556688	0.11467697537874663	-0.0018060579895973206	0.009234669316431576
" GUM_news_homeopathic-20
_1"	0.0036373887867659493	-0.003999948501586914	0.2741426359862089	0.10713758878409863	0.10968724924943113	0.0	0.017599131786518674
" GUM_news_iodine-6
_1"	-0.0013833564325469172	0.0	0.02516385167837143	0.09083299338817596	0.06764082285864731	0.0	-0.008378371857707512
" GUM_news_iodine-11
_1"	0.0031041437260648785	0.00010257959365844727	-0.11544742994010448	-0.07699447683990002	-0.06913087472891788	0.012994509190320969	0.004590211117722287
" GUM_news_iodine-14
_1"	0.0005352323566518852	0.0	-0.08411163091659546	-0.016934627636984056	0.08789630836423706	0.0	-0.0038145507598409956
" GUM_news_iodine-17
_3"	-0.0018139323928706708	0.0	0.28998903557658195	-0.02463887076108151	0.01944041500488919	-0.06050807610154152	-0.005693433831135436
" GUM_news_iodine-18
_1"	0.0004612560383190356	-0.0008697509765625	0.05779317021369934	0.004341956228017807	-0.003030489045860507	0.003720581531524658	0.009218684617555206
" GUM_news_iodine-21
_1"	0.004762460832290816	0.0011872649192810059	0.07537722773849964	0.015289593487977982	0.013016870358426691	0.026213232427835464	0.03389124735748689
